,user_id,ARTICLE_ID,time0,time1,event,sex,age,departement,cumsum
9028,240562,4126,702,730,1,M,50-65,59,13
9029,240562,4126,730,761,1,M,50-65,59,14
9030,240562,4126,761,822,1,M,50-65,59,15
9031,240562,4126,822,944,1,M,50-65,59,16
9032,240562,4126,944,1005,1,M,50-65,59,17
9033,240630,4125,306,610,1,M,50-65,59,1
9034,240630,4125,610,640,1,M,50-65,59,2
9035,240683,4074,0,92,1,M,50-65,78,1
9036,240683,4074,92,184,1,M,50-65,78,2
9037,240683,4074,184,275,1,M,50-65,78,3
9038,240683,4074,275,306,1,M,50-65,78,4
9039,240683,4074,306,579,1,M,50-65,78,5
9040,240683,4074,579,702,1,M,50-65,78,6
9041,240683,4074,702,791,1,M,50-65,78,7
9042,240683,4074,791,944,1,M,50-65,78,8
9043,240766,1738,518,671,1,M,50-65,78,1
9044,240815,2367,61,92,1,F,35-49,51,1
9045,240815,2375,61,92,1,F,35-49,51,1
9046,240869,2956,214,337,1,F,50-65,33,1
9047,240869,2956,337,457,1,F,50-65,33,2
9048,240869,4112,549,883,1,F,50-65,33,1
9049,240869,4126,337,730,1,F,50-65,33,1
9050,240997,4125,396,975,1,F,50-65,51,1
9051,241017,431,31,153,1,M,35-49,78,1
9052,241017,431,153,245,1,M,35-49,78,2
9053,241017,431,245,337,1,M,35-49,78,3
9054,241017,431,337,457,1,M,35-49,78,4
9055,241017,431,457,730,1,M,35-49,78,5
9056,241017,890,457,730,1,M,35-49,78,1
9057,241017,2369,0,61,1,M,35-49,78,1
9058,241230,4112,184,245,1,M,>65,33,1
9059,241230,4112,245,396,1,M,>65,33,2
9060,241230,4112,396,487,1,M,>65,33,3
9061,241230,4112,487,549,1,M,>65,33,4
9062,241230,4112,549,610,1,M,>65,33,5
9063,241230,4112,610,671,1,M,>65,33,6
9064,241230,4112,671,944,1,M,>65,33,7
9065,241230,4136,153,426,1,M,>65,33,1
9066,241230,4136,426,883,1,M,>65,33,2
9067,241262,4125,31,214,1,F,50-65,06,1
9068,241262,4125,214,245,1,F,50-65,06,2
9069,241262,4125,245,306,1,F,50-65,06,3
9070,241262,4125,306,457,1,F,50-65,06,4
9071,241262,4125,457,549,1,F,50-65,06,5
9072,241262,4125,549,610,1,F,50-65,06,6
9073,241262,4125,610,671,1,F,50-65,06,7
9074,241262,4125,671,730,1,F,50-65,06,8
9075,241262,4125,730,791,1,F,50-65,06,9
9076,241262,4125,791,883,1,F,50-65,06,10
9077,241262,4125,883,975,1,F,50-65,06,11
9078,241262,4130,306,549,1,F,50-65,06,1
9079,241262,4130,549,975,1,F,50-65,06,2
9080,241262,4135,306,549,1,F,50-65,06,1
9081,241363,4125,214,396,1,F,50-65,59,1
9082,241363,4125,396,579,1,F,50-65,59,2
9083,241363,4125,579,702,1,F,50-65,59,3
9084,241363,4125,702,852,1,F,50-65,59,4
9085,241363,4125,852,883,1,F,50-65,59,5
9086,241363,4125,883,1005,1,F,50-65,59,6
9087,241388,1532,122,184,1,M,35-49,59,1
9088,241388,1532,184,306,1,M,35-49,59,2
9089,241388,1532,306,396,1,M,35-49,59,3
9090,241388,1532,396,702,1,M,35-49,59,4
9091,241388,1532,702,883,1,M,35-49,59,5
9092,241388,2797,184,822,1,M,35-49,59,1
9093,241388,3510,122,184,1,M,35-49,59,1
9094,241388,3510,184,396,1,M,35-49,59,2
9095,241388,3510,396,426,1,M,35-49,59,3
9096,241388,3510,426,883,1,M,35-49,59,4
9097,241388,3510,883,914,1,M,35-49,59,5
9098,241433,2946,214,245,1,M,35-49,33,1
9099,241512,4112,487,914,1,M,50-65,78,1
9100,241533,1531,153,944,1,M,50-65,78,1
9101,241533,4112,365,702,1,M,50-65,78,1
9102,241533,4136,31,487,1,M,50-65,78,1
9103,241558,1533,365,822,1,M,35-49,59,1
9104,241558,4099,61,396,1,M,35-49,59,1
9105,241558,4112,306,396,1,M,35-49,59,1
9106,241558,4112,396,426,1,M,35-49,59,2
9107,241558,4112,426,518,1,M,35-49,59,3
9108,241558,4125,306,671,1,M,35-49,59,1
9109,241671,4125,31,61,1,M,<35,33,1
9110,241671,4125,61,92,1,M,<35,33,2
9111,241671,4125,92,275,1,M,<35,33,3
9112,241671,4125,275,306,1,M,<35,33,4
9113,241671,4125,306,457,1,M,<35,33,5
9114,241671,4125,457,579,1,M,<35,33,6
9115,241671,4130,31,61,1,M,<35,33,1
9116,241671,4130,61,92,1,M,<35,33,2
9117,241673,4126,306,426,1,M,35-49,59,1
9118,241673,4126,426,549,1,M,35-49,59,2
9119,241673,4126,549,730,1,M,35-49,59,3
9120,241673,4136,31,730,1,M,35-49,59,1
9121,241673,4136,730,975,1,M,35-49,59,2
9122,241897,4112,275,487,1,M,>65,33,1
9123,241897,4112,487,671,1,M,>65,33,2
9124,241897,4112,671,761,1,M,>65,33,3
9125,241897,4112,761,852,1,M,>65,33,4
9126,241897,4112,852,1005,1,M,>65,33,5
9127,241922,3509,153,883,1,M,>65,78,1
9128,241974,2968,153,518,1,M,50-65,33,1
9129,241974,4126,337,487,1,M,50-65,33,1
9130,241974,4126,487,640,1,M,50-65,33,2
9131,242000,3334,92,245,1,M,50-65,59,1
9132,242000,3334,245,365,1,M,50-65,59,2
9133,242064,163,852,883,1,M,50-65,62,1
9134,242064,163,883,914,1,M,50-65,62,2
9135,242064,163,914,944,1,M,50-65,62,3
9136,242064,163,944,975,1,M,50-65,62,4
9137,242064,163,975,1005,1,M,50-65,62,5
9138,242142,4125,0,31,1,F,50-65,78,1
9139,242142,4125,31,122,1,F,50-65,78,2
9140,242142,5631,245,702,1,F,50-65,78,1
9141,242148,4129,0,640,1,M,50-65,78,1
9142,242171,163,31,184,1,M,35-49,59,1
9143,242171,163,184,214,1,M,35-49,59,2
9144,242171,163,214,245,1,M,35-49,59,3
9145,242171,163,245,275,1,M,35-49,59,4
9146,242171,163,275,337,1,M,35-49,59,5
9147,242171,163,337,396,1,M,35-49,59,6
9148,242171,163,396,702,1,M,35-49,59,7
9149,242171,163,702,822,1,M,35-49,59,8
9150,242171,163,822,944,1,M,35-49,59,9
9151,242171,163,944,1005,1,M,35-49,59,10
9152,242195,4074,822,852,1,M,35-49,51,1
9153,242195,4126,61,275,1,M,35-49,51,1
9154,242201,4125,0,61,1,M,35-49,59,1
9155,242201,4125,61,92,1,M,35-49,59,2
9156,242201,4125,92,122,1,M,35-49,59,3
9157,242201,4125,122,245,1,M,35-49,59,4
9158,242201,4125,245,306,1,M,35-49,59,5
9159,242201,4125,306,396,1,M,35-49,59,6
9160,242201,4125,396,518,1,M,35-49,59,7
9161,242201,4125,518,702,1,M,35-49,59,8
9162,242201,4125,702,761,1,M,35-49,59,9
9163,242201,4125,761,852,1,M,35-49,59,10
9164,242201,4125,852,883,1,M,35-49,59,11
9165,242201,4125,883,975,1,M,35-49,59,12
9166,242201,4125,975,1005,1,M,35-49,59,13
9167,242232,4127,702,730,1,M,50-65,33,1
9168,242452,4112,245,761,1,M,50-65,78,1
9169,242569,4132,457,852,1,M,>65,51,1
9170,242618,4112,214,579,1,M,50-65,58,1
9171,242618,4112,579,610,1,M,50-65,58,2
9172,242618,4112,610,671,1,M,50-65,58,3
9173,242618,4112,671,702,1,M,50-65,58,4
9174,242618,4112,702,730,1,M,50-65,58,5
9175,242618,4112,730,822,1,M,50-65,58,6
9176,242618,4112,822,852,1,M,50-65,58,7
9177,242618,4112,852,914,1,M,50-65,58,8
9178,242618,4112,914,944,1,M,50-65,58,9
9179,242618,4112,944,975,1,M,50-65,58,10
9180,242618,5625,245,730,1,M,50-65,58,1
9181,242901,2797,610,852,1,M,50-65,70,1
9182,242913,1738,122,214,1,M,50-65,78,1
9183,242913,1738,214,245,1,M,50-65,78,2
9184,242913,1738,245,457,1,M,50-65,78,3
9185,242913,1738,457,579,1,M,50-65,78,4
9186,242913,1738,579,671,1,M,50-65,78,5
9187,242913,1871,245,579,1,M,50-65,78,1
9188,242913,2363,214,579,1,M,50-65,78,1
9189,242913,2363,579,671,1,M,50-65,78,2
9190,242913,2369,122,457,1,M,50-65,78,1
9191,242913,4126,31,365,1,M,50-65,78,1
9192,242913,4126,365,457,1,M,50-65,78,2
9193,242913,4126,457,640,1,M,50-65,78,3
9194,242928,4125,122,214,1,M,35-49,38,1
9195,242928,4125,214,640,1,M,35-49,38,2
9196,242928,4125,640,761,1,M,35-49,38,3
9197,242971,2946,365,426,1,M,50-65,59,1
9198,242971,2946,426,579,1,M,50-65,59,2
9199,243037,4112,245,306,1,M,50-65,59,1
9200,243047,4112,275,365,1,M,50-65,78,1
9201,243136,4112,245,730,1,M,35-49,78,1
9202,243228,4099,275,396,1,M,50-65,79,1
9203,243592,2797,61,426,1,M,50-65,62,1
9204,243592,2968,245,579,1,M,50-65,62,1
9205,243592,4112,214,275,1,M,50-65,62,1
9206,243592,4112,275,306,1,M,50-65,62,2
9207,243592,4112,306,396,1,M,50-65,62,3
9208,243592,4112,396,549,1,M,50-65,62,4
9209,243592,4112,549,671,1,M,50-65,62,5
9210,243592,4112,671,822,1,M,50-65,62,6
9211,243592,4112,822,1005,1,M,50-65,62,7
9212,243783,2944,122,426,1,M,50-65,78,1
9213,243783,4074,31,122,1,M,50-65,78,1
9214,243783,4074,122,275,1,M,50-65,78,2
9215,243783,4074,275,306,1,M,50-65,78,3
9216,243783,4074,306,426,1,M,50-65,78,4
9217,243783,4112,306,702,1,M,50-65,78,1
9218,243783,4112,702,975,1,M,50-65,78,2
9219,243783,4126,426,975,1,M,50-65,78,1
9220,243854,2363,31,214,1,F,50-65,78,1
9221,243973,5929,0,245,1,M,50-65,78,1
9222,243983,2946,518,640,1,M,50-65,64,1
9223,243983,3509,518,579,1,M,50-65,64,1
9224,243983,3509,579,640,1,M,50-65,64,2
9225,243983,3509,640,852,1,M,50-65,64,3
9226,243983,3509,852,883,1,M,50-65,64,4
9227,243983,3509,883,944,1,M,50-65,64,5
9228,244023,1547,275,914,1,F,50-65,78,1
9229,244024,1531,122,761,1,M,50-65,78,1
9230,244024,3334,852,1005,1,M,50-65,78,1
9231,244024,4112,245,365,1,M,50-65,78,1
9232,244101,4126,61,92,1,M,50-65,58,1
9233,244101,4126,92,365,1,M,50-65,58,2
9234,244101,4126,365,730,1,M,50-65,58,3
9235,244101,4126,730,944,1,M,50-65,58,4
9236,244198,2968,122,457,1,M,50-65,59,1
9237,244198,4112,306,883,1,M,50-65,59,1
9238,244198,6972,122,184,1,M,50-65,59,1
9239,244198,6972,184,245,1,M,50-65,59,2
9240,244198,6972,245,487,1,M,50-65,59,3
9241,244198,6972,487,579,1,M,50-65,59,4
9242,244198,6972,579,640,1,M,50-65,59,5
9243,244198,6972,640,822,1,M,50-65,59,6
9244,244198,6972,822,914,1,M,50-65,59,7
9245,244406,2968,122,487,1,F,>65,62,1
9246,244544,4126,153,184,1,M,50-65,38,1
9247,244544,4126,184,883,1,M,50-65,38,2
9248,244550,4126,426,549,1,M,35-49,78,1
9249,244550,4126,549,730,1,M,35-49,78,2
9250,244827,163,0,31,1,M,35-49,59,1
9251,244827,163,31,61,1,M,35-49,59,2
9252,244827,163,61,92,1,M,35-49,59,3
9253,244827,163,92,122,1,M,35-49,59,4
9254,244827,163,122,184,1,M,35-49,59,5
9255,244827,163,184,306,1,M,35-49,59,6
9256,244827,163,306,337,1,M,35-49,59,7
9257,244827,163,337,396,1,M,35-49,59,8
9258,244827,163,396,457,1,M,35-49,59,9
9259,244827,163,457,487,1,M,35-49,59,10
9260,244827,163,487,549,1,M,35-49,59,11
9261,244827,163,549,579,1,M,35-49,59,12
9262,244827,163,579,610,1,M,35-49,59,13
9263,244827,163,610,671,1,M,35-49,59,14
9264,244827,163,671,730,1,M,35-49,59,15
9265,244827,163,730,761,1,M,35-49,59,16
9266,244827,163,761,822,1,M,35-49,59,17
9267,244827,163,822,852,1,M,35-49,59,18
9268,244827,163,852,944,1,M,35-49,59,19
9269,244827,1538,549,579,1,M,35-49,59,1
9270,244827,1538,579,610,1,M,35-49,59,2
9271,244827,1538,610,640,1,M,35-49,59,3
9272,244827,1538,640,671,1,M,35-49,59,4
9273,244827,1538,671,702,1,M,35-49,59,5
9274,244827,1538,702,730,1,M,35-49,59,6
9275,244827,1538,730,761,1,M,35-49,59,7
9276,244827,1538,761,791,1,M,35-49,59,8
9277,244827,1538,791,852,1,M,35-49,59,9
9278,244827,1538,852,944,1,M,35-49,59,10
9279,244827,4112,671,702,1,M,35-49,59,1
9280,245059,4125,0,214,1,M,50-65,38,1
9281,245059,4125,214,396,1,M,50-65,38,2
9282,245072,4125,337,457,1,M,50-65,78,1
9283,245072,4125,457,640,1,M,50-65,78,2
9284,245072,4125,640,671,1,M,50-65,78,3
9285,245072,4125,671,702,1,M,50-65,78,4
9286,245072,4125,702,791,1,M,50-65,78,5
9287,245072,4125,791,822,1,M,50-65,78,6
9288,245072,4125,822,914,1,M,50-65,78,7
9289,245072,4125,914,975,1,M,50-65,78,8
9290,245072,4159,852,883,1,M,50-65,78,1
9291,245076,2180,914,1005,1,M,50-65,78,1
9292,245076,2911,337,549,1,M,50-65,78,1
9293,245076,4112,275,396,1,M,50-65,78,1
9294,245076,4112,396,549,1,M,50-65,78,2
9295,245076,4112,549,671,1,M,50-65,78,3
9296,245076,4112,671,852,1,M,50-65,78,4
9297,245076,4126,153,549,1,M,50-65,78,1
9298,245076,4126,549,671,1,M,50-65,78,2
9299,245076,4129,184,306,1,M,50-65,78,1
9300,245076,4129,306,487,1,M,50-65,78,2
9301,245076,4129,487,702,1,M,50-65,78,3
9302,245076,4129,702,822,1,M,50-65,78,4
9303,245076,4129,822,914,1,M,50-65,78,5
9304,245076,4129,914,944,1,M,50-65,78,6
9305,245076,4632,61,549,1,M,50-65,78,1
9306,245092,4126,92,122,1,M,35-49,33,1
9307,245092,4126,122,426,1,M,35-49,33,2
9308,245092,4126,426,518,1,M,35-49,33,3
9309,245092,4126,518,640,1,M,35-49,33,4
9310,245092,4126,640,730,1,M,35-49,33,5
9311,245092,4126,730,761,1,M,35-49,33,6
9312,245092,4126,761,822,1,M,35-49,33,7
9313,245092,4126,822,883,1,M,35-49,33,8
9314,245092,4126,883,944,1,M,35-49,33,9
9315,245141,4125,31,457,1,M,50-65,59,1
9316,245141,4125,457,852,1,M,50-65,59,2
9317,245141,4125,852,944,1,M,50-65,59,3
9318,245141,4130,852,944,1,M,50-65,59,1
9319,245144,502,365,426,1,M,50-65,78,1
9320,245144,1615,61,761,1,M,50-65,78,1
9321,245144,2363,426,487,1,M,50-65,78,1
9322,245144,5339,61,761,1,M,50-65,78,1
9323,245180,4126,337,457,1,M,50-65,88,1
9324,245199,4126,245,702,1,M,35-49,33,1
9325,245375,4112,549,852,1,F,50-65,78,1
9326,245440,4632,426,852,1,M,50-65,78,1
9327,245493,4112,610,671,1,M,50-65,78,1
9328,245493,4112,671,883,1,M,50-65,78,2
9329,245493,4112,883,975,1,M,50-65,78,3
9330,245887,5607,457,487,1,M,50-65,78,1
9331,246424,4112,214,306,1,M,50-65,78,1
9332,246558,4126,61,92,1,M,50-65,59,1
9333,246558,4126,92,396,1,M,50-65,59,2
9334,246558,4126,396,426,1,M,50-65,59,3
9335,246715,4112,214,275,1,M,>65,59,1
9336,246715,4112,275,487,1,M,>65,59,2
9337,246715,4112,487,579,1,M,>65,59,3
9338,246715,4112,579,852,1,M,>65,59,4
9339,246853,4125,426,975,1,M,50-65,59,1
9340,247066,4112,852,914,1,M,35-49,78,1
9341,247066,4125,883,914,1,M,35-49,78,1
9342,247066,4125,914,944,1,M,35-49,78,2
9343,247066,4125,944,975,1,M,35-49,78,3
9344,247209,3509,31,92,1,M,35-49,59,1
9345,247209,3509,92,549,1,M,35-49,59,2
9346,247209,3509,549,610,1,M,35-49,59,3
9347,247209,3509,610,883,1,M,35-49,59,4
9348,247209,3509,883,944,1,M,35-49,59,5
9349,247209,3881,549,610,1,M,35-49,59,1
9350,247209,3881,610,944,1,M,35-49,59,2
9351,247209,4218,883,944,1,M,35-49,59,1
9352,247209,6320,549,610,1,M,35-49,59,1
9353,247304,2901,579,883,1,M,35-49,78,1
9354,247304,2944,122,153,1,M,35-49,78,1
9355,247304,2944,153,184,1,M,35-49,78,2
9356,247304,2944,184,396,1,M,35-49,78,3
9357,247304,2944,396,518,1,M,35-49,78,4
9358,247304,2944,518,579,1,M,35-49,78,5
9359,247304,2944,579,852,1,M,35-49,78,6
9360,247304,2944,852,883,1,M,35-49,78,7
9361,247304,2946,0,31,1,M,35-49,78,1
9362,247304,2946,31,245,1,M,35-49,78,2
9363,247304,2946,245,365,1,M,35-49,78,3
9364,247304,2946,365,610,1,M,35-49,78,4
9365,247304,2946,610,944,1,M,35-49,78,5
9366,247304,4112,275,396,1,M,35-49,78,1
9367,247304,4112,396,944,1,M,35-49,78,2
9368,247304,4136,0,122,1,M,35-49,78,1
9369,247304,4136,122,245,1,M,35-49,78,2
9370,247304,4136,245,365,1,M,35-49,78,3
9371,247304,4136,365,457,1,M,35-49,78,4
9372,247304,4136,457,1005,1,M,35-49,78,5
9373,247304,4632,0,365,1,M,35-49,78,1
9374,247304,4638,610,852,1,M,35-49,78,1
9375,247514,4126,214,852,1,M,50-65,58,1
9376,247624,2210,31,214,1,M,50-65,06,1
9377,247624,2210,214,426,1,M,50-65,06,2
9378,247624,4128,61,365,1,M,50-65,06,1
9379,247704,2946,275,337,1,M,35-49,33,1
9380,247704,4112,275,306,1,M,35-49,33,1
9381,247704,4112,306,975,1,M,35-49,33,2
9382,247704,4136,275,306,1,M,35-49,33,1
9383,247704,4136,306,337,1,M,35-49,33,2
9384,247704,4136,337,975,1,M,35-49,33,3
9385,247730,2362,214,245,1,M,50-65,59,1
9386,247730,2362,245,396,1,M,50-65,59,2
9387,247730,2362,396,549,1,M,50-65,59,3
9388,247730,4137,61,579,1,M,50-65,59,1
9389,247730,5339,396,426,1,M,50-65,59,1
9390,247730,5339,426,487,1,M,50-65,59,2
9391,247732,4112,184,640,1,M,>65,33,1
9392,247732,4112,640,730,1,M,>65,33,2
9393,247732,4112,730,852,1,M,>65,33,3
9394,247735,1707,245,396,1,M,35-49,78,1
9395,247735,2369,457,518,1,M,35-49,78,1
9396,247735,2968,214,518,1,M,35-49,78,1
9397,247735,4112,122,245,1,M,35-49,78,1
9398,247735,4112,245,365,1,M,35-49,78,2
9399,247735,4112,365,487,1,M,35-49,78,3
9400,247735,4112,487,702,1,M,35-49,78,4
9401,247735,5952,396,426,1,M,35-49,78,1
9402,247735,5952,426,457,1,M,35-49,78,2
9403,247735,6855,457,579,1,M,35-49,78,1
9404,247754,431,0,31,1,M,50-65,78,1
9405,247754,1474,92,122,1,M,50-65,78,1
9406,247754,1474,122,457,1,M,50-65,78,2
9407,247754,1474,457,487,1,M,50-65,78,3
9408,247754,3510,31,61,1,M,50-65,78,1
9409,247754,3510,61,92,1,M,50-65,78,2
9410,247754,3510,92,426,1,M,50-65,78,3
9411,247754,4112,245,396,1,M,50-65,78,1
9412,247754,4112,396,426,1,M,50-65,78,2
9413,247754,4112,426,579,1,M,50-65,78,3
9414,247754,4112,579,822,1,M,50-65,78,4
9415,247822,4112,245,426,1,M,35-49,38,1
9416,247822,4125,791,883,1,M,35-49,38,1
9417,247822,4125,883,914,1,M,35-49,38,2
9418,247851,4112,153,275,1,M,35-49,38,1
9419,247851,4112,275,365,1,M,35-49,38,2
9420,247851,4112,365,671,1,M,35-49,38,3
9421,247851,4112,671,791,1,M,35-49,38,4
9422,247851,4125,61,92,1,M,35-49,38,1
9423,247851,4125,92,122,1,M,35-49,38,2
9424,247851,4125,122,153,1,M,35-49,38,3
9425,247851,4125,153,214,1,M,35-49,38,4
9426,247851,4125,214,275,1,M,35-49,38,5
9427,247851,4125,275,337,1,M,35-49,38,6
9428,247851,4125,337,365,1,M,35-49,38,7
9429,247851,4125,365,426,1,M,35-49,38,8
9430,247851,4125,426,487,1,M,35-49,38,9
9431,247851,4125,487,518,1,M,35-49,38,10
9432,247851,4125,518,610,1,M,35-49,38,11
9433,247851,4125,610,640,1,M,35-49,38,12
9434,247851,4125,640,730,1,M,35-49,38,13
9435,247851,4125,730,822,1,M,35-49,38,14
9436,247851,4125,822,975,1,M,35-49,38,15
9437,247976,4112,365,975,1,M,50-65,51,1
9438,248106,4104,214,671,1,M,35-49,62,1
9439,248210,4074,822,883,1,M,35-49,62,1
9440,248210,4074,883,975,1,M,35-49,62,2
9441,248247,4126,61,883,1,M,35-49,33,1
9442,248336,4112,306,640,1,M,35-49,38,1
9443,248473,163,0,31,1,M,35-49,79,1
9444,248473,163,31,61,1,M,35-49,79,2
9445,248473,163,61,245,1,M,35-49,79,3
9446,248473,163,245,275,1,M,35-49,79,4
9447,248473,163,275,306,1,M,35-49,79,5
9448,248473,163,306,337,1,M,35-49,79,6
9449,248473,163,337,457,1,M,35-49,79,7
9450,248530,2797,31,426,1,M,35-49,51,1
9451,248530,4101,61,122,1,M,35-49,51,1
9452,248530,4101,122,153,1,M,35-49,51,2
9453,248530,4101,153,184,1,M,35-49,51,3
9454,248530,4101,184,245,1,M,35-49,51,4
9455,248530,4101,245,275,1,M,35-49,51,5
9456,248530,4101,275,306,1,M,35-49,51,6
9457,248530,4101,306,426,1,M,35-49,51,7
9458,248530,4101,426,457,1,M,35-49,51,8
9459,248530,4101,457,549,1,M,35-49,51,9
9460,248530,4101,549,610,1,M,35-49,51,10
9461,248530,4101,610,640,1,M,35-49,51,11
9462,248530,4101,640,791,1,M,35-49,51,12
9463,248530,4101,791,852,1,M,35-49,51,13
9464,248530,4101,852,914,1,M,35-49,51,14
9465,248530,4101,914,944,1,M,35-49,51,15
9466,248633,2797,31,61,1,M,50-65,78,1
9467,248676,4074,761,791,1,M,35-49,62,1
9468,248676,4074,791,914,1,M,35-49,62,2
9469,248818,4126,31,822,1,F,50-65,59,1
9470,249024,4125,122,214,1,M,50-65,51,1
9471,249024,4125,214,610,1,M,50-65,51,2
9472,249024,4126,0,92,1,M,50-65,51,1
9473,249024,4126,92,184,1,M,50-65,51,2
9474,249024,4126,184,245,1,M,50-65,51,3
9475,249024,4126,245,275,1,M,50-65,51,4
9476,249024,4126,275,306,1,M,50-65,51,5
9477,249024,4126,306,337,1,M,50-65,51,6
9478,249024,4126,337,365,1,M,50-65,51,7
9479,249024,4126,365,457,1,M,50-65,51,8
9480,249024,4126,457,518,1,M,50-65,51,9
9481,249024,4126,518,671,1,M,50-65,51,10
9482,249024,4126,671,702,1,M,50-65,51,11
9483,249024,4126,702,883,1,M,50-65,51,12
9484,249024,4126,883,944,1,M,50-65,51,13
9485,249024,4126,944,975,1,M,50-65,51,14
9486,249103,4112,457,702,1,F,50-65,06,1
9487,249298,4112,275,426,1,F,50-65,38,1
9488,249382,2968,396,730,1,M,50-65,59,1
9489,249382,4112,365,702,1,M,50-65,59,1
9490,249382,4112,702,761,1,M,50-65,59,2
9491,249382,4112,761,944,1,M,50-65,59,3
9492,249382,4136,671,944,1,M,50-65,59,1
9493,249449,1531,122,975,1,M,35-49,78,1
9494,249572,4126,396,791,1,M,50-65,59,1
9495,249572,4126,791,944,1,M,50-65,59,2
9496,249602,4125,610,671,1,M,50-65,06,1
9497,249608,4125,153,852,1,M,35-49,59,1
9498,249608,4125,852,883,1,M,35-49,59,2
9499,249680,4074,610,702,1,M,50-65,78,1
9500,249680,4126,487,610,1,M,50-65,78,1
9501,249680,4129,275,640,1,M,50-65,78,1
9502,249736,163,518,610,1,F,35-49,78,1
9503,249736,163,610,671,1,F,35-49,78,2
9504,249736,163,671,730,1,F,35-49,78,3
9505,249736,163,730,852,1,F,35-49,78,4
9506,249736,163,852,883,1,F,35-49,78,5
9507,249736,163,883,1005,1,F,35-49,78,6
9508,249865,4112,245,275,1,M,50-65,78,1
9509,249865,4112,275,306,1,M,50-65,78,2
9510,249865,4112,306,396,1,M,50-65,78,3
9511,249865,4112,396,487,1,M,50-65,78,4
9512,249865,4112,487,579,1,M,50-65,78,5
9513,249865,4112,579,671,1,M,50-65,78,6
9514,249865,4112,671,730,1,M,50-65,78,7
9515,249865,4112,730,822,1,M,50-65,78,8
9516,249926,4126,0,396,1,M,35-49,33,1
9517,249926,4126,396,730,1,M,35-49,33,2
9518,249926,4126,730,822,1,M,35-49,33,3
9519,249926,4136,153,426,1,M,35-49,33,1
9520,250022,699,365,883,1,M,50-65,78,1
9521,250022,2944,822,883,1,M,50-65,78,1
9522,250022,4126,61,214,1,M,50-65,78,1
9523,250022,4126,214,822,1,M,50-65,78,2
9524,250022,4136,306,365,1,M,50-65,78,1
9525,250116,2944,92,487,1,M,50-65,78,1
9526,250116,2946,0,184,1,M,50-65,78,1
9527,250116,2946,184,245,1,M,50-65,78,2
9528,250153,2946,426,761,1,M,50-65,33,1
9529,250153,2968,153,518,1,M,50-65,33,1
9530,250153,4112,245,426,1,M,50-65,33,1
9531,250153,4112,426,883,1,M,50-65,33,2
9532,250163,4112,245,426,1,M,50-65,78,1
9533,250204,163,337,761,1,M,50-65,80,1
9534,250204,1547,275,365,1,M,50-65,80,1
9535,250204,1547,365,396,1,M,50-65,80,2
9536,250204,1547,396,730,1,M,50-65,80,3
9537,250204,1547,730,761,1,M,50-65,80,4
9538,250204,1547,761,852,1,M,50-65,80,5
9539,250204,2775,275,396,1,M,50-65,80,1
9540,250204,4439,365,396,1,M,50-65,80,1
9541,250342,4112,245,306,1,M,35-49,62,1
9542,250397,2968,396,761,1,M,>65,59,1
9543,250397,4112,214,306,1,M,>65,59,1
9544,250397,4112,306,337,1,M,>65,59,2
9545,250397,4112,337,396,1,M,>65,59,3
9546,250397,4112,396,549,1,M,>65,59,4
9547,250397,4112,549,579,1,M,>65,59,5
9548,250397,4112,579,730,1,M,>65,59,6
9549,250397,4112,730,883,1,M,>65,59,7
9550,250397,4126,31,153,1,M,>65,59,1
9551,250397,4126,153,184,1,M,>65,59,2
9552,250397,4126,184,214,1,M,>65,59,3
9553,250397,4126,214,245,1,M,>65,59,4
9554,250397,4126,245,275,1,M,>65,59,5
9555,250397,4126,275,306,1,M,>65,59,6
9556,250397,4126,306,337,1,M,>65,59,7
9557,250397,4126,337,396,1,M,>65,59,8
9558,250397,4126,396,426,1,M,>65,59,9
9559,250397,4126,426,487,1,M,>65,59,10
9560,250397,4126,487,549,1,M,>65,59,11
9561,250397,4126,549,579,1,M,>65,59,12
9562,250397,4126,579,640,1,M,>65,59,13
9563,250456,4074,761,883,1,M,35-49,59,1
9564,250456,4074,883,975,1,M,35-49,59,2
9565,250535,4125,730,761,1,M,35-49,51,1
9566,250535,4125,761,791,1,M,35-49,51,2
9567,250535,4125,791,1005,1,M,35-49,51,3
9568,250620,4125,610,822,1,M,35-49,38,1
9569,250963,4112,122,214,1,M,35-49,38,1
9570,250963,4112,214,306,1,M,35-49,38,2
9571,250963,4112,306,426,1,M,35-49,38,3
9572,250963,4112,426,579,1,M,35-49,38,4
9573,250963,4112,579,671,1,M,35-49,38,5
9574,250963,4112,671,791,1,M,35-49,38,6
9575,251036,1532,365,702,1,M,50-65,62,1
9576,251036,4125,61,791,1,M,50-65,62,1
9577,251114,4112,337,914,1,M,50-65,38,1
9578,251114,4126,852,883,1,M,50-65,38,1
9579,251114,4126,883,914,1,M,50-65,38,2
9580,251141,2946,0,671,1,M,50-65,58,1
9581,251287,4104,92,153,1,M,50-65,62,1
9582,251287,4104,153,337,1,M,50-65,62,2
9583,251287,4104,337,457,1,M,50-65,62,3
9584,251287,4104,457,702,1,M,50-65,62,4
9585,251287,4104,702,761,1,M,50-65,62,5
9586,251365,4112,518,702,1,M,35-49,38,1
9587,251365,4126,184,518,1,M,35-49,38,1
9588,251365,4126,518,1005,1,M,35-49,38,2
9589,251428,4074,822,944,1,M,50-65,78,1
