source,target,user_id,label
61,98,754685,4
62,98,"754685, 849812",4
63,98,"519885, 754685, 761107, 849812",4
64,98,"519885, 754685, 761107, 849812",4
65,98,"519885, 754685",4
66,98,754685,4
67,98,754685,4
68,98,"754685, 849812",4
71,98,"754685, 849812",4
72,98,754685,4
13,100,471775,4
14,100,471775,4
21,100,471775,4
22,100,471775,4
23,100,471775,4
25,100,471775,4
28,100,471775,4
29,100,471775,4
31,100,471775,4
41,100,471775,4
42,100,471775,4
43,100,471775,4
49,100,471775,4
52,100,471775,4
53,100,"471775, 619437",4
54,100,471775,4
55,100,471775,4
56,100,471775,4
13,105,"471775, 971894",4
14,105,471775,4
21,105,471775,4
22,105,471775,4
23,105,471775,4
25,105,"471775, 971894",4
27,105,971894,4
28,105,471775,4
29,105,471775,4
31,105,471775,4
40,105,971894,4
41,105,471775,4
42,105,471775,4
43,105,471775,4
49,105,"471775, 971894",4
52,105,471775,4
53,105,471775,4
54,105,471775,4
55,105,"471775, 971894",4
56,105,471775,4
57,105,971894,4
59,105,971894,4
67,105,971894,4
70,105,971894,4
13,107,971894,4
25,107,971894,4
26,107,"555714, 565366, 761107",4
27,107,971894,4
30,107,"555714, 565366",4
33,107,555714,4
40,107,971894,4
49,107,971894,4
52,107,"555714, 565366",4
53,107,"619437, 761107",4
55,107,971894,4
57,107,971894,4
59,107,971894,4
61,107,"555714, 565366",4
62,107,"555714, 565366",4
63,107,761107,4
64,107,"555714, 565366, 761107",4
65,107,"555714, 565366",4
66,107,"555714, 565366",4
67,107,"555714, 565366, 971894",4
68,107,"555714, 565366",4
70,107,971894,4
13,108,971894,4
25,108,971894,4
26,108,"565366, 761107",4
27,108,971894,4
30,108,565366,4
40,108,971894,4
49,108,971894,4
52,108,565366,4
53,108,"619437, 761107",4
55,108,971894,4
57,108,971894,4
59,108,971894,4
61,108,565366,4
62,108,565366,4
63,108,761107,4
64,108,"565366, 761107",4
65,108,565366,4
66,108,565366,4
67,108,"565366, 971894",4
68,108,565366,4
70,108,971894,4
13,109,"428202, 471775, 971894",4
14,109,"428202, 471775",4
17,109,428202,4
19,109,428202,4
21,109,471775,4
22,109,471775,4
23,109,"428202, 471775",4
24,109,428202,4
25,109,"471775, 971894",4
27,109,971894,4
28,109,471775,4
29,109,471775,4
31,109,471775,4
36,109,428202,4
40,109,971894,4
41,109,471775,4
42,109,471775,4
43,109,471775,4
49,109,"471775, 971894",4
52,109,"428202, 471775",4
53,109,"471775, 619437",4
54,109,471775,4
