source,target,user_id,label
897,2314,[193219],SG
906,2314,[1058591],SG
907,2314,[1058591],SG
930,2314,[309563],SG
937,2314,[309563],SG
940,2314,[1215438],SG
941,2314,"[460089, 1163442]",SG
950,2314,[1046200],SG
951,2314,[1046200],SG
952,2314,"[124784, 521161, 1236845]",SG
957,2314,[893080],SG
961,2314,[1058591],SG
962,2314,[1058591],SG
963,2314,[1058591],SG
964,2314,[1058591],SG
977,2314,[309563],SG
978,2314,[309563],SG
980,2314,[309563],SG
997,2314,"[592510, 1160772]",SG
999,2314,[592510],SG
1022,2314,[1058591],SG
1023,2314,[1058591],SG
1052,2314,[1058591],SG
1082,2314,[1058591],SG
1086,2314,[1058591],SG
1102,2314,[1058591],SG
1103,2314,[1058591],SG
1110,2314,[1058591],SG
1112,2314,[456150],SG
1124,2314,[893080],SG
1167,2314,[893080],SG
1239,2314,[1058591],SG
1245,2314,[1058591],SG
1261,2314,[309563],SG
1262,2314,[309563],SG
1268,2314,[1058591],SG
1269,2314,[1058591],SG
1270,2314,[1058591],SG
1272,2314,[1058591],SG
1299,2314,[456150],SG
1300,2314,[1058591],SG
1301,2314,[1058591],SG
1316,2314,[1058591],SG
1325,2314,[449166],SG
1354,2314,[124464],SG
1356,2314,[893080],SG
1372,2314,[105769],SG
1385,2314,[1058591],SG
1408,2314,[1058591],SG
1421,2314,[1058591],SG
1427,2314,[1139056],SG
1434,2314,[1157557],SG
1460,2314,[150817],SG
1464,2314,"[130532, 150817]",SG
1469,2314,"[450548, 458921, 460089, 528757]",SG
1470,2314,[450548],SG
1471,2314,[1058591],SG
1473,2314,[1058591],SG
1475,2314,[314138],SG
1482,2314,[314138],SG
1483,2314,[458921],SG
1504,2314,[600467],SG
1514,2314,"[449166, 1058591]",SG
1515,2314,[1058591],SG
1516,2314,[1058591],SG
1517,2314,[1139056],SG
1520,2314,"[314138, 528757]",SG
1521,2314,"[314138, 450548, 458921, 460089, 528757]",SG
1522,2314,"[130532, 133892, 199984, 450658, 521982, 600467, 805158]",SG
1523,2314,"[133892, 450658]",SG
1525,2314,"[130532, 133892, 199984, 521982, 600467]",SG
1526,2314,[133892],SG
1527,2314,"[124464, 150817, 173319, 199984, 209038, 240683, 274199, 287308, 288642, 288685, 300450, 323051, 331247, 437974, 450548, 458921, 460089, 465771, 478604, 480899, 493464, 499303, 528757, 579539, 778698, 805158, 922200, 942270, 955120, 1044423, 1099947, 1163442, 1212318, 1215438, 1236845]",SG
1529,2314,"[173319, 300450, 528757]",SG
1530,2314,"[150817, 458921, 480899]",SG
1531,2314,"[124464, 209038, 300450, 480899, 499303]",SG
1532,2314,[300450],SG
1533,2314,[300450],SG
1534,2314,"[199984, 1099947]",SG
1535,2314,"[199984, 805158]",SG
1536,2314,"[288685, 300450, 437974, 493464]",SG
1537,2314,[199984],SG
1539,2314,[133892],SG
1540,2314,"[275401, 287608, 288685, 300450, 307966, 309563, 316209, 324441, 389821, 437974, 493464, 763217, 1044582, 1157557]",SG
1541,2314,"[275401, 300450, 324441]",SG
1542,2314,"[105769, 150817, 458921, 477692, 480899, 1044582, 1150209]",SG
1544,2314,[1044582],SG
1547,2314,"[124464, 134545, 209038, 300450, 309563, 329426, 376854, 480899, 499303, 1046200, 1115415, 1160772]",SG
1548,2314,"[300450, 309563]",SG
1549,2314,[300450],SG
1550,2314,[480899],SG
1553,2314,"[130532, 133892, 199984, 253171, 521982, 600467, 612518, 1099947, 1109186]",SG
1554,2314,"[300450, 329426, 376854, 1046200]",SG
1555,2314,"[124464, 287608, 376854, 450548, 480899, 592510, 893080, 1157557, 1212318]",SG
1556,2314,"[376854, 592510]",SG
1557,2314,"[287608, 1157557]",SG
1558,2314,[1058591],SG
1560,2314,[1058591],SG
1568,2314,[876768],SG
1577,2314,[480899],SG
1578,2314,"[124464, 376854, 480899]",SG
1579,2314,[376854],SG
1580,2314,"[124464, 450548, 480899, 1212318]",SG
1582,2314,[1058591],SG
1583,2314,"[124464, 499303]",SG
1586,2314,"[124464, 499303]",SG
1587,2314,"[124464, 499303]",SG
1588,2314,[124464],SG
1589,2314,[124464],SG
1591,2314,[376513],SG
1603,2314,[309563],SG
1605,2314,[309563],SG
1609,2314,[309563],SG
1621,2314,"[592510, 1160772]",SG
1623,2314,[592510],SG
1646,2314,[193219],SG
1652,2314,[1215438],SG
1661,2314,"[579539, 810351]",SG
1664,2314,"[124784, 521161, 1236845]",SG
1666,2314,[1046200],SG
1708,2314,[893080],SG
1711,2314,"[460089, 1163442]",SG
1726,2314,[101105],SG
1731,2314,[1058591],SG
1732,2314,[1058591],SG
1733,2314,[1058591],SG
1734,2314,[1058591],SG
1737,2314,[1046200],SG
1741,2314,[101105],SG
1746,2314,[1058591],SG
1748,2314,[1058591],SG
1749,2314,[1058591],SG
1755,2314,[1058591],SG
1782,2314,"[592510, 1160772]",SG
1791,2314,[592510],SG
1794,2314,"[124784, 521161, 1236845]",SG
1796,2314,[893080],SG
1798,2314,"[460089, 1163442]",SG
1807,2314,[1046200],SG
1808,2314,[1046200],SG
1821,2314,[1058591],SG
1822,2314,[1058591],SG
1823,2314,[1139056],SG
1827,2314,"[449166, 1058591]",SG
1835,2314,"[130532, 150817]",SG
1837,2314,[600467],SG
1845,2314,[150817],SG
1878,2314,[376513],SG
1897,2314,[456150],SG
1908,2314,[1058591],SG
1909,2314,[1058591],SG
1921,2314,[1058591],SG
1940,2314,[1058591],SG
1941,2314,[1058591],SG
1943,2314,[1058591],SG
1959,2314,[1215438],SG
1968,2314,"[579539, 810351]",SG
1974,2314,[193219],SG
1981,2314,[309563],SG
1982,2314,[309563],SG
1991,2314,[309563],SG
2004,2314,[309563],SG
2005,2314,[309563],SG
2039,2314,[1058591],SG
2052,2314,[1157557],SG
2074,2314,[1058591],SG
2091,2314,[757634],SG
2106,2314,[1157557],SG
2131,2314,[449166],SG
2146,2314,[1058591],SG
2155,2314,[893080],SG
2165,2314,[1058591],SG
2171,2314,[1058591],SG
2172,2314,[240683],SG
2178,2314,[376854],SG
2179,2314,"[124464, 450548, 480899, 1212318]",SG
2181,2314,[1058591],SG
2182,2314,"[124464, 499303]",SG
2184,2314,"[124464, 376854, 480899]",SG
2186,2314,"[124464, 499303]",SG
2187,2314,[124464],SG
2188,2314,[124464],SG
2192,2314,"[124464, 499303]",SG
2194,2314,[480899],SG
2195,2314,"[287608, 1157557]",SG
2196,2314,"[130532, 133892, 199984, 521982, 600467]",SG
2197,2314,[133892],SG
2198,2314,"[124464, 150817, 173319, 199984, 209038, 240683, 274199, 287308, 288642, 288685, 300450, 323051, 331247, 437974, 450548, 458921, 460089, 465771, 478604, 480899, 493464, 499303, 528757, 579539, 778698, 805158, 922200, 942270, 955120, 1044423, 1099947, 1163442, 1212318, 1215438, 1236845]",SG
2199,2314,"[173319, 300450, 528757]",SG
2200,2314,"[288685, 300450, 437974, 493464]",SG
2201,2314,"[150817, 458921, 480899]",SG
2203,2314,"[124464, 209038, 300450, 480899, 499303]",SG
2204,2314,[300450],SG
2205,2314,"[199984, 1099947]",SG
2206,2314,"[199984, 805158]",SG
2207,2314,[199984],SG
2208,2314,"[124464, 287608, 376854, 450548, 480899, 592510, 893080, 1157557, 1212318]",SG
2209,2314,"[376854, 592510]",SG
2210,2314,[300450],SG
2212,2314,[1058591],SG
2214,2314,[1058591],SG
2216,2314,[1058591],SG
2217,2314,[314138],SG
2218,2314,[314138],SG
2220,2314,[450548],SG
2229,2314,"[450548, 458921, 460089, 528757]",SG
2231,2314,[458921],SG
2232,2314,[1058591],SG
2240,2314,[876768],SG
2244,2314,"[314138, 450548, 458921, 460089, 528757]",SG
2245,2314,"[314138, 528757]",SG
2248,2314,[1058591],SG
2249,2314,"[133892, 450658]",SG
2259,2314,[124464],SG
2261,2314,[1058591],SG
2276,2314,[133892],SG
2288,2314,[1044582],SG
2290,2314,"[124464, 134545, 209038, 300450, 309563, 329426, 376854, 480899, 499303, 1046200, 1115415, 1160772]",SG
2291,2314,"[300450, 329426, 376854, 1046200]",SG
2292,2314,"[300450, 309563]",SG
2293,2314,"[105769, 150817, 458921, 477692, 480899, 1044582, 1150209]",SG
2294,2314,[300450],SG
2297,2314,"[130532, 133892, 199984, 253171, 521982, 600467, 612518, 1099947, 1109186]",SG
2298,2314,[133892],SG
2301,2314,[480899],SG
2302,2314,"[275401, 300450, 324441]",SG
2303,2314,"[275401, 287608, 288685, 300450, 307966, 309563, 316209, 324441, 389821, 437974, 493464, 763217, 1044582, 1157557]",SG
2304,2314,"[105498, 133892, 173319, 275401, 300450, 314138, 324441, 329426, 338042, 376854, 450658, 528757, 592510, 1046200]",SG
2310,2314,"[130532, 133892, 199984, 450658, 521982, 600467, 805158]",SG
0,2315,"[105649, 132253, 171799, 176750, 188482, 274953, 281256, 295124, 317586, 344970, 356945, 366567, 380944, 390199, 419573, 476652, 481450, 497798, 502556, 537265, 538955, 548581, 550893, 558934, 568859, 579353, 614173, 626163, 716095, 741484, 818420, 836821, 875601, 895812, 908076, 1015669, 1055722, 1124305]",SG
5,2315,[579353],SG
6,2315,[579353],SG
11,2315,"[105649, 132253, 171799, 176750, 188482, 274953, 281256, 295124, 317586, 344970, 356945, 366567, 380944, 390199, 419573, 476652, 481450, 497798, 502556, 537265, 538955, 548581, 550893, 558934, 568859, 579353, 614173, 626163, 716095, 741484, 818420, 836821, 875601, 895812, 908076, 1015669, 1055722, 1124305]",SG
12,2315,"[116566, 130464, 173559, 186974, 188482, 209608, 240151, 274953, 281256, 365174, 410397, 425149, 460754, 482699, 538955, 550893, 553151, 606450, 614173, 732484, 818420, 897112, 929267, 1030310, 1037370, 1039714, 1105168, 1236406]",SG
13,2315,"[188482, 274953, 281256, 538955, 550893, 614173, 818420]",SG
14,2315,"[105649, 116517, 123642, 123949, 125615, 128265, 130464, 131834, 132260, 138325, 145566, 147772, 149886, 152266, 153534, 155710, 157047, 160513, 171799, 172457, 173559, 178285, 181027, 181964, 184070, 184841, 188482, 189419, 191747, 195200, 202124, 203487, 213211, 215374, 226924, 228704, 238881, 241262, 245072, 257663, 262086, 267956, 269558, 270927, 271256, 274467, 274953, 281256, 285626, 288714, 291564, 294576, 295124, 296219, 297113, 302709, 303696, 304157, 307874, 310380, 313472, 317586, 326483, 326781, 339428, 341341, 343312, 343449, 344970, 349622, 354817, 365174, 366567, 368517, 372225, 380944, 381797, 388999, 400788, 410397, 411179, 415543, 421208, 421796, 425951, 427408, 429092, 430600, 454219, 455312, 457865, 460550, 461515, 462819, 463969, 466493, 470805, 471841, 473077, 473727, 476652, 477520, 480366, 480373, 482352, 497798, 500915, 502556, 511024, 511792, 517175, 519137, 527677, 537265, 537872, 538133, 538955, 543558, 548581, 549038, 553151, 555013, 558424, 558641, 558934, 563868, 569912, 574409, 579243, 579353, 583156, 583460, 584471, 586233, 587093, 592647, 595081, 598391, 599293, 601900, 605207, 605523, 606450, 626163, 656134, 674245, 684785, 711253, 716095, 732484, 741466, 741484, 748250, 770844, 796188, 805459, 814206, 818420, 833102, 836821, 840183, 864534, 869078, 873625, 881500, 881662, 893132, 895812, 897112, 899725, 901879, 908076, 911967, 922746, 923982, 929267, 930308, 933793, 955102, 959654, 969405, 970916, 981371, 985407, 1005938, 1015669, 1022740, 1029030, 1037370, 1047905, 1061200, 1066859, 1075341, 1089611, 1098547, 1106512, 1121072, 1124305, 1159100, 1163180, 1166865, 1168320, 1198151, 1201800, 1210145, 1235670]",SG
16,2315,"[105649, 171799, 188482, 274953, 281256, 295124, 317586, 344970, 366567, 380944, 476652, 497798, 502556, 537265, 538955, 548581, 558934, 579353, 626163, 716095, 741484, 818420, 836821, 895812, 908076, 1015669, 1124305]",SG
35,2315,"[130464, 173559, 188482, 274953, 281256, 365174, 410397, 538955, 553151, 606450, 732484, 818420, 897112, 929267, 1037370]",SG
36,2315,"[171799, 172457, 176750, 181027, 191747, 203487, 240151, 290835, 297113, 341341, 368517, 411179, 429092, 463969, 479474, 480255, 497798, 548581, 563868, 711253, 864534, 901879, 1022740, 1030310, 1047905, 1075341, 1165070]",SG
37,2315,[240151],SG
38,2315,"[125615, 477520, 482352, 548581]",SG
39,2315,"[240151, 548581]",SG
40,2315,[548581],SG
41,2315,[240151],SG
42,2315,[477520],SG
43,2315,"[548581, 875601]",SG
44,2315,[875601],SG
45,2315,"[130464, 186974, 189419, 415543, 482699, 517175, 526976, 1022740, 1029030]",SG
47,2315,"[130464, 186974, 482699]",SG
49,2315,"[130464, 189419, 415543, 517175, 1022740, 1029030]",SG
50,2315,[1022740],SG
52,2315,"[188482, 274953, 281256, 538955, 818420]",SG
53,2315,"[125615, 240151, 477520, 482352, 495325, 548581, 875601]",SG
55,2315,"[171799, 176750, 497798, 548581]",SG
56,2315,"[240151, 1030310]",SG
58,2315,"[171799, 172457, 181027, 191747, 203487, 297113, 341341, 368517, 411179, 429092, 463969, 497798, 548581, 563868, 711253, 864534, 901879, 1022740, 1047905, 1075341]",SG
59,2315,"[171799, 497798, 548581]",SG
62,2315,"[147772, 365174, 477520, 583460, 1168320]",SG
63,2315,[365174],SG
64,2315,"[147772, 365174, 477520, 583460, 1168320]",G
66,2315,"[875601, 911967, 1030310]",SG
67,2315,[875601],SG
68,2315,[1030310],SG
76,2315,[1166865],SG
99,2315,[796188],SG
118,2315,[911967],SG
119,2315,[579353],SG
139,2315,"[145566, 723771, 985407]",SG
159,2315,[573766],SG
163,2315,"[563868, 1047905]",SG
178,2315,"[238881, 339428, 400788, 563868, 716095, 836821, 1047905, 1061200]",SG
180,2315,[482699],SG
181,2315,"[241262, 430600, 873625, 1105168]",SG
182,2315,"[241262, 430600, 873625]",SG
183,2315,"[241262, 873625]",SG
184,2315,"[241262, 873625]",SG
185,2315,[955102],SG
186,2315,[480255],SG
188,2315,[480255],SG
189,2315,"[153534, 195200, 380944, 463969, 511024, 511792, 543558, 549038, 558641, 579243]",SG
191,2315,"[153534, 195200, 380944, 463969, 511024, 511792, 543558, 549038, 558641, 579243]",SG
200,2315,[482699],SG
202,2315,[482699],SG
214,2315,"[716095, 836821]",SG
215,2315,"[238881, 283278, 339428, 344630, 400788, 563868, 716095, 836821, 953867, 1047905, 1061200]",SG
223,2315,[307874],SG
225,2315,[178786],SG
241,2315,"[178786, 307874, 487513, 551446, 1019603, 1110941, 1216244]",SG
244,2315,[1030310],SG
245,2315,"[184841, 241262, 527677, 599293, 873625, 1047905]",SG
246,2315,"[1030310, 1047905]",SG
249,2315,"[184841, 241262, 527677, 599293, 873625, 1030310, 1047905]",SG
253,2315,[445207],SG
271,2315,[1030310],SG
273,2315,[1030310],SG
310,2315,[1089611],SG
325,2315,[410397],SG
345,2315,[410397],SG
346,2315,[592647],SG
385,2315,[601900],SG
404,2315,[1166865],SG
408,2315,[1166865],SG
419,2315,"[410397, 573766]",SG
420,2315,[410397],SG
425,2315,[480255],SG
430,2315,[404347],SG
481,2315,[302709],SG
512,2315,[601900],SG
518,2315,[132260],SG
523,2315,[622396],SG
524,2315,"[482699, 911967]",SG
526,2315,[549038],SG
531,2315,[130464],SG
538,2315,[302709],SG
544,2315,[538955],SG
549,2315,[302709],SG
571,2315,[622396],SG
588,2315,[622396],SG
601,2315,[601900],SG
607,2315,[132260],SG
631,2315,[302709],SG
634,2315,[538955],SG
651,2315,[622396],SG
