,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
39,"[107030, 114666, 118478, 127790, 133892, 156634, 205109, 235297, 270220, 368080, 421137, 427096, 427250, 552846, 607784, 612824, 616689, 739860, 751640, 1095891, 1166148, 1167207, 1168767, 1171591, 1180756, 1198352]",26, 1538 163,2019-01-16,M,0.6666666666666666,26,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
40,"[118478, 739860, 1095891, 1198352]",4, 1538 163 4112,2019-01-16,M,0.6666666666666666,4,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451', 'LAVAGE CLU']"
41,"[344157, 372038, 833102]",3, 2975 4125,2019-01-16,M,0.6666666666666666,3,M,"['TW LAVE GLACE DEG. 4L', 'RECHARGE LAVAGE TW - A']"
42,"[340199, 364804, 542397, 576712, 948321]",5, 2946 4112,2019-01-16,M,0.6666666666666666,5,M,"['TW  LAVE GLACE', 'LAVAGE CLU']"
43,"[422349, 502923, 1109301]",3, 2968 4112,2019-01-16,M,0.6666666666666666,3,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
44,"[279979, 473727, 502923]",3, 2968 4125,2019-01-16,M,0.6666666666666666,3,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE TW - A']"
45,"[186860, 252184, 887828]",3, 4136 4112,2019-01-16,M,0.6666666666666666,3,M,"['RECHARGE LAVAGE TW - D', 'LAVAGE CLU']"
46,"[261502, 348948, 961949]",3, 4136 2946,2019-01-16,M,0.6666666666666666,3,M,"['RECHARGE LAVAGE TW - D', 'TW  LAVE GLACE']"
47,"[573366, 599279, 704970]",3, 2139 2946,2019-01-16,M,0.6666666666666666,3,M,"['TW DEGIVRANT 40', 'TW  LAVE GLACE']"
48,"[995860, 1036452, 1082751]",3, 1547 263,2019-01-16,M,0.6666666666666666,3,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
49,"[194411, 369660, 380689]",3, 2945 4126,2019-01-16,M,0.6666666666666666,3,M,"['TW LAVE GLACE H 2L', 'RECHARGE LAVAGE']"
50,"[218498, 249449, 344157, 345337, 372038, 399691, 501153, 582622]",8, 2977 2975,2019-01-16,M,0.6666666666666666,8,M,"['product-3217770314245', 'TW LAVE GLACE DEG. 4L']"
51,"[603391, 616689, 705599]",3, 1532 1538,2019-01-16,M,0.6666666666666666,3,M,"['product-12520046', 'RECHARGE CAFÉ CLUB 2\x80']"
52,"[449026, 1063727, 1204589]",3, 5623 5625,2019-01-16,M,0.6666666666666666,3,M,"['SNICKERS 50G', 'MARS  51G']"
53,"[363786, 551221, 865871]",3, 5623 6796,2019-01-16,M,0.6666666666666666,3,M,"['SNICKERS 50G', 'CHUPA CHUPS  UN']"
54,"[531053, 1082751, 1179263]",3, 4420 263,2019-01-16,M,0.6666666666666666,3,M,"['TROPICANA MULTI', 'REMISE BUS AUTOROUTE 9\x80']"
55,"[518759, 596217, 680791]",3, 5607 263,2019-01-16,M,0.6666666666666666,3,M,"['COCA COLA ZERO 50CL PET', 'REMISE BUS AUTOROUTE 9\x80']"
56,"[456892, 622371, 636458]",3, 1622 721,2019-01-16,M,0.6666666666666666,3,M,"['CR PAIN AU CHOCOLAT', 'BD. PAIN CHOCOLAT PAC']"
57,"[752568, 1007975, 1082751]",3, 3437 263,2019-01-16,M,0.6666666666666666,3,M,"['PITCH CHOCOLAT X4 PASQUIER', 'REMISE BUS AUTOROUTE 9\x80']"
58,"[346289, 603391, 616689]",3, 4149 1538,2019-01-16,M,0.6666666666666666,3,M,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
59,"[556301, 686138, 913464]",3, 1378 431,2019-01-16,M,0.6666666666666666,3,M,"['BD PAIN RAISIN', 'CAFE EXPRESSO']"
60,"[208285, 360593, 829955]",3, 6356 269,2019-01-16,M,0.6666666666666666,3,M,"['GRANOLA BROWNIE', 'product-8860']"
61,"[108938, 118478, 133892, 156634, 205109, 244827, 261384, 270220, 368080, 421137, 427250, 437004, 483533, 523545, 603391, 607784, 612824, 616689, 739860, 746930, 903640, 957469, 999796, 1163691, 1166148, 1167207, 1168767, 1171591, 1198352, 1205586, 1234306]",31, 1538 163,2019-01-23,M,0.75,31,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
62,"[244827, 1163691, 1171591]",3, 1538 163 4112,2019-01-23,M,0.75,3,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451', 'LAVAGE CLU']"
63,"[138682, 193333, 245076, 332635, 406056, 433003, 447717, 451301, 470752, 500694, 711308, 1027715]",12, 4126 4112,2019-01-23,M,0.75,12,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
64,"[107874, 437974, 451301]",3, 2946 4112,2019-01-23,M,0.75,3,M,"['TW  LAVE GLACE', 'LAVAGE CLU']"
65,"[406750, 451301, 1234579]",3, 2946 4126,2019-01-23,M,0.75,3,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE']"
66,"[107874, 118554, 150382, 178285, 361281, 421208, 454219, 524978, 543430, 915084]",10, 4125 4112,2019-01-23,M,0.75,10,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
67,"[315579, 911353, 1037370]",3, 4125 4126,2019-01-23,M,0.75,3,M,"['RECHARGE LAVAGE TW - A', 'RECHARGE LAVAGE']"
68,"[150817, 276372, 437974]",3, 4074 2946,2019-01-23,M,0.75,3,M,"['BIDON AD BLUE 10L', 'TW  LAVE GLACE']"
69,"[361281, 381808, 433003, 1049044]",4, 2368 4112,2019-01-23,M,0.75,4,M,"['EVIAN 50CL', 'LAVAGE CLU']"
70,"[734723, 995860, 1103098]",3, 1547 163,2019-01-23,M,0.75,3,M,"['SAC BOUTIQUE KRAFT', 'product-451']"
71,"[989025, 995860, 1014685, 1082751, 1179263]",5, 1547 263,2019-01-23,M,0.75,5,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
72,"[140093, 169206, 176862, 241682, 305419, 305678, 401551, 477520, 510225, 795191, 964983]",11, 2977 2975,2019-01-23,M,0.75,11,M,"['product-3217770314245', 'TW LAVE GLACE DEG. 4L']"
73,"[531053, 1082751, 1162191]",3, 4439 263,2019-01-23,M,0.75,3,M,"['product-3502110009449', 'REMISE BUS AUTOROUTE 9\x80']"
74,"[156974, 995860, 1213768]",3, 6723 1547,2019-01-23,M,0.75,3,M,"['SAN PELLEGRINO  50CL', 'SAC BOUTIQUE KRAFT']"
75,"[521885, 535929, 971894]",3, 1135 4145,2019-01-23,M,0.75,3,M,"['product-5461035', 'BUS AUTOROUTE R']"
76,"[339428, 477520, 881500]",3, 6175 4125,2019-01-23,M,0.75,3,M,"['product-6206300138427', 'RECHARGE LAVAGE TW - A']"
77,"[535454, 549247, 558424, 675569, 679163, 1109294]",6, 4125 4112,2019-01-30,M,0.8,6,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
78,"[103422, 253172, 253363, 257793, 323045, 323046, 335363, 407099, 410330, 535916, 591109, 611332, 624990, 679163, 932279]",15, 2968 4112,2019-01-30,M,0.8,15,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
79,"[189419, 287447, 470805, 487513, 679163]",5, 2968 4125,2019-01-30,M,0.8,5,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE TW - A']"
80,"[240562, 340311, 397295, 414193, 426406, 429688, 450776, 508797, 525646, 535916, 541453, 550893, 591109, 609497, 611332, 866133, 927592, 1020856, 1102327]",19, 4126 4112,2019-01-30,M,0.8,19,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
81,"[315579, 616355, 897112, 1105168]",4, 4126 4125,2019-01-30,M,0.8,4,M,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
82,"[535916, 591109, 611332, 985590, 1083463]",5, 4126 2968,2019-01-30,M,0.8,5,M,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
83,"[535916, 591109, 611332]",3, 4126 2968 4112,2019-01-30,M,0.8,3,M,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE', 'LAVAGE CLU']"
84,"[222551, 253172, 388392, 448590, 624990, 1111303]",6, 2946 4112,2019-01-30,M,0.8,6,M,"['TW  LAVE GLACE', 'LAVAGE CLU']"
85,"[253172, 491154, 624990]",3, 2946 2968,2019-01-30,M,0.8,3,M,"['TW  LAVE GLACE', 'TW 10 LINGUETTE']"
86,"[184838, 349408, 352980]",3, 2946 4126,2019-01-30,M,0.8,3,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE']"
87,"[253363, 429688, 915181]",3, 1538 4112,2019-01-30,M,0.8,3,M,"['RECHARGE CAFÉ CLUB 2\x80', 'LAVAGE CLU']"
88,"[108938, 127760, 127790, 187833, 205109, 235297, 292347, 329014, 403445, 421137, 425954, 460228, 464331, 483533, 607784, 612824, 739860, 751640, 1095891, 1168767, 1171591, 1198352]",22, 1538 163,2019-01-30,M,0.8,22,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
89,"[301402, 465771, 549247]",3, 4074 4112,2019-01-30,M,0.8,3,M,"['BIDON AD BLUE 10L', 'LAVAGE CLU']"
90,"[341173, 631728, 866133]",3, 2369 4112,2019-01-30,M,0.8,3,M,"['EVIAN 1L PET*', 'LAVAGE CLU']"
91,"[253363, 535916, 1111303]",3, 2368 4112,2019-01-30,M,0.8,3,M,"['EVIAN 50CL', 'LAVAGE CLU']"
92,"[171799, 487513, 493366]",3, 2368 4125,2019-01-30,M,0.8,3,M,"['EVIAN 50CL', 'RECHARGE LAVAGE TW - A']"
93,"[253363, 487513, 535916]",3, 2368 2968,2019-01-30,M,0.8,3,M,"['EVIAN 50CL', 'TW 10 LINGUETTE']"
94,"[376613, 448779, 575826, 1073949, 1200839]",5, 4136 4112,2019-01-30,M,0.8,5,M,"['RECHARGE LAVAGE TW - D', 'LAVAGE CLU']"
95,"[574634, 1007975, 1014685]",3, 3437 263,2019-01-30,M,0.8,3,M,"['PITCH CHOCOLAT X4 PASQUIER', 'REMISE BUS AUTOROUTE 9\x80']"
96,"[254830, 996278, 1189216]",3, 6796 2968,2019-01-30,M,0.8,3,M,"['CHUPA CHUPS  UN', 'TW 10 LINGUETTE']"
97,"[179988, 389823, 556927, 1244624]",4, 2977 2975,2019-01-30,M,0.8,4,M,"['product-3217770314245', 'TW LAVE GLACE DEG. 4L']"
98,"[133162, 133917, 142309, 156490, 162050, 173319, 185339, 281269, 300380, 397295, 414692, 429530, 496238, 547652, 572651, 599279]",16, 2968 4112,2019-02-06,M,0.8333333333333334,16,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
99,"[106150, 141536, 183931, 185339, 188588, 193871, 229711, 264012, 342699, 368969, 450524, 464842, 489485, 504975, 591465, 768034, 808909, 902666, 1104744, 1176485]",20, 4126 4112,2019-02-06,M,0.8333333333333334,20,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
100,"[185339, 193677, 320843, 371168, 460756, 498303, 966086, 1084492]",8, 4126 2968,2019-02-06,M,0.8333333333333334,8,M,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
101,"[157047, 263432, 298742, 377414, 482352, 551074, 614173, 1029030, 1064162]",9, 4125 4112,2019-02-06,M,0.8333333333333334,9,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
102,"[278491, 410397, 460756, 500915, 950786]",5, 4125 2968,2019-02-06,M,0.8333333333333334,5,M,"['RECHARGE LAVAGE TW - A', 'TW 10 LINGUETTE']"
103,"[108938, 957469, 1192664]",3, 163 4112,2019-02-06,M,0.8333333333333334,3,M,"['product-451', 'LAVAGE CLU']"
104,"[100194, 181607, 403445, 432898, 956393, 957469, 1015718]",7, 1538 4112,2019-02-06,M,0.8333333333333334,7,M,"['RECHARGE CAFÉ CLUB 2\x80', 'LAVAGE CLU']"
105,"[118478, 127790, 156634, 205109, 235297, 421137, 427096, 602580, 612824, 751640, 957469, 1166148, 1167207, 1168767, 1171591, 1205586]",16, 1538 163,2019-02-06,M,0.8333333333333334,16,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
106,"[157047, 311524, 1063550]",3, 2946 4112,2019-02-06,M,0.8333333333333334,3,M,"['TW  LAVE GLACE', 'LAVAGE CLU']"
107,"[196749, 485421, 1033795]",3, 2946 2968,2019-02-06,M,0.8333333333333334,3,M,"['TW  LAVE GLACE', 'TW 10 LINGUETTE']"
108,"[372038, 825168, 1031553]",3, 2946 4126,2019-02-06,M,0.8333333333333334,3,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE']"
109,"[193333, 459305, 463253, 872674]",4, 4074 2946,2019-02-06,M,0.8333333333333334,4,M,"['BIDON AD BLUE 10L', 'TW  LAVE GLACE']"
110,"[142309, 519736, 1123076]",3, 4136 4112,2019-02-06,M,0.8333333333333334,3,M,"['RECHARGE LAVAGE TW - D', 'LAVAGE CLU']"
111,"[142309, 427283, 541417]",3, 4136 2968,2019-02-06,M,0.8333333333333334,3,M,"['RECHARGE LAVAGE TW - D', 'TW 10 LINGUETTE']"
112,"[161912, 459305, 463253]",3, 4136 4074,2019-02-06,M,0.8333333333333334,3,M,"['RECHARGE LAVAGE TW - D', 'BIDON AD BLUE 10L']"
113,"[204046, 477001, 679163]",3, 2368 4112,2019-02-06,M,0.8333333333333334,3,M,"['EVIAN 50CL', 'LAVAGE CLU']"
114,"[117912, 178751, 459345]",3, 6178 4125,2019-02-06,M,0.8333333333333334,3,M,"['product-6206300218860', 'RECHARGE LAVAGE TW - A']"
115,"[102475, 270809, 1032078]",3, 2977 2975,2019-02-06,M,0.8333333333333334,3,M,"['product-3217770314245', 'TW LAVE GLACE DEG. 4L']"
116,"[110196, 141845, 149049, 169025, 280320, 334002, 367948, 387267, 452895, 462214, 807093, 878894, 901586, 1041694, 1070444, 1209383]",16, 2968 4112,2019-02-13,M,0.8571428571428571,16,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
117,"[157172, 193469, 266873, 290187, 296174, 352108, 426511, 426653, 467594, 543323, 544149, 827072]",12, 4126 4112,2019-02-13,M,0.8571428571428571,12,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
118,"[314863, 374677, 507563]",3, 4126 2968,2019-02-13,M,0.8571428571428571,3,M,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
119,"[164593, 191747, 220829, 475803, 576586, 901421, 944990, 965732, 1159100]",9, 4125 4112,2019-02-13,M,0.8571428571428571,9,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
120,"[186835, 244827, 556062]",3, 1538 4112,2019-02-13,M,0.8571428571428571,3,M,"['RECHARGE CAFÉ CLUB 2\x80', 'LAVAGE CLU']"
121,"[107030, 114666, 118478, 133892, 156634, 187833, 205109, 421137, 427250, 483533, 603391, 612824, 616689, 739860, 1095891, 1166148]",16, 163 1538,2019-02-13,M,0.8571428571428571,16,M,"['product-451', 'RECHARGE CAFÉ CLUB 2\x80']"
122,"[210939, 903640, 957469]",3, 721 1538,2019-02-13,M,0.8571428571428571,3,M,"['BD. PAIN CHOCOLAT PAC', 'RECHARGE CAFÉ CLUB 2\x80']"
123,"[263748, 462214, 605265]",3, 1531 4112,2019-02-13,M,0.8571428571428571,3,M,"['product-12520039', 'LAVAGE CLU']"
124,"[924254, 995860, 1014685]",3, 1547 263,2019-02-13,M,0.8571428571428571,3,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
125,"[101299, 138701, 454896, 477520, 540226, 593459]",6, 6178 4126,2019-02-13,M,0.8571428571428571,6,M,"['product-6206300218860', 'RECHARGE LAVAGE']"
126,"[823956, 903640, 957469]",3, 1622 721,2019-02-13,M,0.8571428571428571,3,M,"['CR PAIN AU CHOCOLAT', 'BD. PAIN CHOCOLAT PAC']"
127,"[529795, 541286, 1045791]",3, 2146 2899,2019-02-13,M,0.8571428571428571,3,M,"['TW NETTOYANT VITRE 500ML', 'TW NET. JANTES SURPUISSANT 500ML']"
128,"[252326, 924254, 1202485]",3, 3391 1547,2019-02-13,M,0.8571428571428571,3,M,"['ORANGINA 1L', 'SAC BOUTIQUE KRAFT']"
129,"[327457, 330642, 531053]",3, 5749 5747,2019-02-13,M,0.8571428571428571,3,M,"['SMOOTHIE MANGUE P 25CL INNOCENT', 'SMOOTHIE FR BANANE 25CL']"
130,"[353337, 361281, 511024]",3, 6175 4125,2019-02-13,M,0.8571428571428571,3,M,"['product-6206300138427', 'RECHARGE LAVAGE TW - A']"
131,"[120086, 226056, 231629, 252547, 273864, 287308, 351078, 428273, 447321, 545865, 576692, 959369, 1078690, 1154685]",14, 4126 4112,2019-02-20,M,0.875,14,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
132,"[190298, 217468, 327025, 343312, 434135, 463016, 487374, 502604, 576692, 599245, 724452, 1050983, 1056600, 1105519, 1221768]",15, 2968 4112,2019-02-20,M,0.875,15,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
133,"[274467, 307874, 393980, 400788, 406512, 413547, 436321, 497772, 538955, 599245, 901985]",11, 4125 4112,2019-02-20,M,0.875,11,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
134,"[455312, 599245, 606741]",3, 4125 2968,2019-02-20,M,0.875,3,M,"['RECHARGE LAVAGE TW - A', 'TW 10 LINGUETTE']"
135,"[109730, 1189420, 1206265]",3, 1538 4112,2019-02-20,M,0.875,3,M,"['RECHARGE CAFÉ CLUB 2\x80', 'LAVAGE CLU']"
136,"[114666, 118478, 127790, 156634, 205109, 460228, 552846, 999796, 1171591]",9, 163 1538,2019-02-20,M,0.875,9,M,"['product-451', 'RECHARGE CAFÉ CLUB 2\x80']"
137,"[188040, 594027, 879040, 1163901]",4, 2946 4112,2019-02-20,M,0.875,4,M,"['TW  LAVE GLACE', 'LAVAGE CLU']"
138,"[114886, 192445, 318269, 414104, 576692, 1050983]",6, 2368 4112,2019-02-20,M,0.875,6,M,"['EVIAN 50CL', 'LAVAGE CLU']"
139,"[576692, 606741, 863639, 1050983]",4, 2368 2968,2019-02-20,M,0.875,4,M,"['EVIAN 50CL', 'TW 10 LINGUETTE']"
140,"[376741, 879040, 949568, 961949]",4, 4136 4112,2019-02-20,M,0.875,4,M,"['RECHARGE LAVAGE TW - D', 'LAVAGE CLU']"
141,"[400788, 606741, 1061200]",3, 4099 4125,2019-02-20,M,0.875,3,M,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
142,"[380828, 420839, 665738]",3, 6723 1547,2019-02-20,M,0.875,3,M,"['SAN PELLEGRINO  50CL', 'SAC BOUTIQUE KRAFT']"
143,"[344157, 393980, 584471, 1121072]",4, 6179 4125,2019-02-20,M,0.875,4,M,"['product-6206300219508', 'RECHARGE LAVAGE TW - A']"
144,"[496563, 555797, 1017395]",3, 5754 2912,2019-02-20,M,0.875,3,M,"['product-5050100000924', 'TW 16 LINGETTES VITRES']"
145,"[130769, 435281, 578365]",3, 2918 4126,2019-02-20,M,0.875,3,M,"['TW MICROFIBRE  MULTI USAGE', 'RECHARGE LAVAGE']"
146,"[226985, 521461, 536074, 555618, 605523, 625091, 752577, 756895, 881500]",9, 4125 4112,2019-02-27,M,0.8888888888888888,9,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
147,"[147052, 274836, 475601, 544399, 588320, 589121, 609205, 968493, 1199738, 1234862]",10, 4126 4112,2019-02-27,M,0.8888888888888888,10,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
148,"[211752, 285803, 385337, 393650, 423459, 440971, 521461, 608303, 836966, 907248, 930843, 953767, 968493]",13, 2968 4112,2019-02-27,M,0.8888888888888888,13,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
149,"[184070, 296286, 521461, 570060, 798464]",5, 2968 4125,2019-02-27,M,0.8888888888888888,5,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE TW - A']"
150,"[890399, 968493, 1046665]",3, 2968 4126,2019-02-27,M,0.8888888888888888,3,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE']"
151,"[169447, 173319, 487798, 752577, 869865, 1215572]",6, 4074 4112,2019-02-27,M,0.8888888888888888,6,M,"['BIDON AD BLUE 10L', 'LAVAGE CLU']"
152,"[108938, 156634, 205109, 437007, 607784, 1045120, 1166148]",7, 163 1538,2019-02-27,M,0.8888888888888888,7,M,"['product-451', 'RECHARGE CAFÉ CLUB 2\x80']"
153,"[157246, 295041, 439034, 542513, 546857, 609205, 833186]",7, 4136 4112,2019-02-27,M,0.8888888888888888,7,M,"['RECHARGE LAVAGE TW - D', 'LAVAGE CLU']"
154,"[171145, 245246, 573519]",3, 2368 2968,2019-02-27,M,0.8888888888888888,3,M,"['EVIAN 50CL', 'TW 10 LINGUETTE']"
