,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
8800,"[134285, 174204, 281894, 332217, 369390, 388500, 413192, 430160, 471661, 534490, 728035, 738677, 822376, 827281, 863427, 987412, 1110562, 1123126]",18, 2754,2018-07-08,35-49,0.4583333333333333,18,35-49,"[""CHIPS LAY'S BBQ""]"
8803,"[369390, 728035, 738677]",3, 2754 2317,2018-07-08,35-49,0.4583333333333333,3,35-49,"[""CHIPS LAY'S BBQ"", 'VOLVIC NATURE 50CL']"
8804,"[283502, 294115, 312825, 356182, 532337, 553832, 708621, 754357, 889460, 913998, 1054102, 1152434]",12, 431,2018-07-08,35-49,0.4583333333333333,12,35-49,['CAFE EXPRESSO']
8805,"[294115, 553832, 754357, 1152434]",4, 431 263,2018-07-08,35-49,0.4583333333333333,4,35-49,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 9\x80']"
8806,"[274391, 294115, 356182, 478326, 493013, 578639, 618779, 619437, 844499, 1152434]",10, 891,2018-07-08,35-49,0.4583333333333333,10,35-49,[]
8807,"[294115, 578639, 619437, 1152434]",4, 891 263,2018-07-08,35-49,0.4583333333333333,4,35-49,['REMISE BUS AUTOROUTE 9\x80']
8808,"[274391, 578639, 619437, 1152434]",4, 891 1547,2018-07-08,35-49,0.4583333333333333,4,35-49,['SAC BOUTIQUE KRAFT']
8809,"[578639, 619437, 1152434]",3, 891 1547 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
8810,"[294115, 356182, 1152434]",3, 891 431,2018-07-08,35-49,0.4583333333333333,3,35-49,['CAFE EXPRESSO']
8811,"[106982, 143988, 173968, 238828, 281894, 319219, 388500, 417111, 482764, 522851, 600773, 622396, 863427, 866370, 1070565, 1099716]",16, 3881,2018-07-08,35-49,0.4583333333333333,16,35-49,['SDW DAUNAT MINI']
8812,"[183228, 187156, 281894, 318677, 341989, 347542, 392599, 417111, 822376, 827281, 863427, 934154, 940381, 1123126]",14, 3878,2018-07-08,35-49,0.4583333333333333,14,35-49,['XXL PLET ROTI CRUD. 230G']
8814,"[149358, 594535, 998708]",3, 3275 1533,2018-07-08,35-49,0.4583333333333333,3,35-49,['SDW CLA JBON BEURRE 125G']
8815,"[130053, 594535, 696179]",3, 3275 3510,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CRISTALINE 1.5L', 'SDW CLA JBON BEURRE 125G']"
8816,"[130053, 594535, 934154]",3, 3275 4919,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SDW CLA JBON BEURRE 125G', 'SERVIET.ASTERIX']"
8817,"[130053, 149358, 156096, 165284, 183067, 264893, 432703, 489768, 522851, 530139, 594535, 616225, 655126, 696179, 934154, 989029, 998708, 1161198]",18, 3275,2018-07-08,35-49,0.4583333333333333,18,35-49,['SDW CLA JBON BEURRE 125G']
8819,"[134285, 281894, 332217, 388500, 738677, 822376, 827281]",7, 6855 2754,2018-07-08,35-49,0.4583333333333333,7,35-49,"[""CHIPS LAY'S BBQ"", ""CHIPS LAY'S SAL""]"
8820,"[238828, 281894, 600773, 863427]",4, 6012 3881,2018-07-08,35-49,0.4583333333333333,4,35-49,"['ICE TEA PECHE 50CL', 'SDW DAUNAT MINI']"
8821,"[281894, 369390, 863427]",3, 6012 2754,2018-07-08,35-49,0.4583333333333333,3,35-49,"[""CHIPS LAY'S BBQ"", 'ICE TEA PECHE 50CL']"
8823,"[132763, 156096, 172938, 187156, 238828, 281894, 369390, 392599, 431547, 587925, 600773, 674344, 849181, 863427, 885861, 940381]",16, 6012,2018-07-08,35-49,0.4583333333333333,16,35-49,['ICE TEA PECHE 50CL']
8824,"[109279, 502397, 573766]",3, 4128 4919,2018-07-08,35-49,0.4583333333333333,3,35-49,"['REC LAVAGE PJE 35U', 'SERVIET.ASTERIX']"
8825,"[106232, 109279, 154647, 179210, 189290, 289967, 321563, 358181, 403154, 432640, 491721, 502397, 506580, 573766, 582026, 595152, 1030971, 1075546, 1086500, 1087486]",20, 4128,2018-07-08,35-49,0.4583333333333333,20,35-49,['REC LAVAGE PJE 35U']
8826,"[134285, 149358, 187156, 244673, 281894, 318677, 332217, 384803, 388500, 392599, 424318, 738677, 751399, 822376, 827281]",15, 6855,2018-07-08,35-49,0.4583333333333333,15,35-49,"[""CHIPS LAY'S SAL""]"
8827,"[294115, 553832, 1152434]",3, 264 431 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
8828,"[294115, 578639, 1152434]",3, 264 891 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
8829,"[286637, 299083, 386015, 404347, 444938, 505960, 594535, 605153, 693455, 769479, 865461, 882698, 1010656, 1016894, 1101895, 1172145]",16, 1532,2018-07-08,35-49,0.4583333333333333,16,35-49,[]
8830,"[187156, 342688, 369390, 388500, 412173, 575287, 728035, 849812, 880786, 926951, 940381, 1123126]",12, 5623,2018-07-08,35-49,0.4583333333333333,12,35-49,['SNICKERS 50G']
8831,"[369390, 388500, 728035, 1123126]",4, 5623 2754,2018-07-08,35-49,0.4583333333333333,4,35-49,"[""CHIPS LAY'S BBQ"", 'SNICKERS 50G']"
8832,"[187156, 369390, 940381]",3, 5623 6012,2018-07-08,35-49,0.4583333333333333,3,35-49,"['ICE TEA PECHE 50CL', 'SNICKERS 50G']"
8834,"[187156, 369390, 388500]",3, 5623 3877,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SNICKERS 50G', 'XXL JBON EMM.SALADE  230G']"
8836,"[112041, 303934, 325831, 376043, 510060, 728035, 880018]",7, 709,2018-07-08,35-49,0.4583333333333333,7,35-49,['CR TARTE CITRON MERINGUÉET']
8837,"[112041, 363093, 386169, 510060, 519885, 523273, 728035, 754685, 988692, 1152434]",10, 1615,2018-07-08,35-49,0.4583333333333333,10,35-49,['CR FLAN NATURE']
8838,"[519885, 754685, 988692, 1152434]",4, 1615 263,2018-07-08,35-49,0.4583333333333333,4,35-49,"['CR FLAN NATURE', 'REMISE BUS AUTOROUTE 9\x80']"
8839,"[519885, 988692, 1152434]",3, 1615 1622 263 1547,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CR FLAN NATURE', 'CR PAIN AU CHOCOLAT', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
8840,"[519885, 523273, 754685, 988692]",4, 1615 1738,2018-07-08,35-49,0.4583333333333333,4,35-49,"['CR CAFE EXPRESSO', 'CR FLAN NATURE']"
8841,"[519885, 754685, 988692]",3, 1615 1738 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CR CAFE EXPRESSO', 'CR FLAN NATURE', 'REMISE BUS AUTOROUTE 9\x80']"
8842,"[112041, 510060, 728035]",3, 1615 709,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CR FLAN NATURE', 'CR TARTE CITRON MERINGUÉET']"
8843,"[306638, 424318, 510060, 876067, 967612, 1056623, 1088642, 1152434]",8, 1853,2018-07-08,35-49,0.4583333333333333,8,35-49,['CR SANDWICH VOL']
8844,"[306638, 1056623, 1088642]",3, 1853 1738,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CR CAFE EXPRESSO', 'CR SANDWICH VOL']"
8845,"[1056623, 1088642, 1152434]",3, 1853 264,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CR SANDWICH VOL', 'REMISE BUS AUTOROUTE 15\x80']"
8846,"[183834, 224262, 258405, 365690, 440622, 501662, 573413, 655399, 704970, 880616, 1015386]",11, 2956,2018-07-08,35-49,0.4583333333333333,11,35-49,['TOTAL ADBLUE BEC V. 5L']
8847,"[610249, 619437, 849812]",3, 6727 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAN PE ARAN ROS']"
8848,"[149358, 594239, 610249, 619437, 849812, 957197]",6, 6727,2018-07-08,35-49,0.4583333333333333,6,35-49,['SAN PE ARAN ROS']
8849,"[285609, 555714, 940381, 1042524]",4, 5633,2018-07-08,35-49,0.4583333333333333,4,35-49,['BOUNTY LAIT X 6']
8850,"[146574, 164738, 209794, 290667, 387862, 594027, 751399, 906394, 987412, 1036736]",10, 4218,2018-07-08,35-49,0.4583333333333333,10,35-49,['BATON BERGER NATURE 80G']
8851,"[174204, 728035, 1123126]",3, 3338 2754,2018-07-08,35-49,0.4583333333333333,3,35-49,"[""CHIPS LAY'S BBQ"", 'SALADE ANTIBES 320G']"
8853,"[173968, 417111, 522851]",3, 2773 3881,2018-07-08,35-49,0.4583333333333333,3,35-49,"['CHIPS BARBECUE LAYS 130G', 'SDW DAUNAT MINI']"
8854,"[923572, 1123126, 1152434]",3, 3338 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SALADE ANTIBES 320G']"
8855,"[130053, 348261, 487727, 1082751, 1083110]",5, 2851,2018-07-08,35-49,0.4583333333333333,5,35-49,['MADELEINES ST M. 250G']
8856,"[467667, 594535, 752960, 765146]",4, 2565,2018-07-08,35-49,0.4583333333333333,4,35-49,['PETIT SUISSE AM']
8857,"[505960, 884749, 1071032, 1077111]",4, 1871,2018-07-08,35-49,0.4583333333333333,4,35-49,['CR CHAUSSON AUX POMMES 120G']
8859,"[123501, 319219, 384238, 594027, 765146, 769024, 972779, 987412]",8, 3298,2018-07-08,35-49,0.4583333333333333,8,35-49,['SDW.SUE JAMBON']
8860,"[183834, 573413, 704970]",3, 2956 4920,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SERVIET.OBELIX', 'TOTAL ADBLUE BEC V. 5L']"
8861,"[174204, 696179, 728035, 923572, 989029, 1123126, 1152434]",7, 3338,2018-07-08,35-49,0.4583333333333333,7,35-49,['SALADE ANTIBES 320G']
8862,"[173968, 200253, 326935, 353319, 417111, 466307, 522851, 573488, 667314, 882341, 885861, 934154, 1026443]",13, 2773,2018-07-08,35-49,0.4583333333333333,13,35-49,['CHIPS BARBECUE LAYS 130G']
8863,"[149358, 213109, 358021, 431547, 772088, 780132, 990425, 1016894, 1093717]",9, 2366,2018-07-08,35-49,0.4583333333333333,9,35-49,['BADOIT PET 50 CL']
8864,"[600388, 869886, 1105395, 1152434]",4, 1737 1622,2018-07-08,35-49,0.4583333333333333,4,35-49,"['CR CAFE DOUBLE CREME', 'CR PAIN AU CHOCOLAT']"
8865,"[170884, 183228, 187156, 281894, 388500, 424318, 519885, 594027, 984430, 1123126]",10, 2631,2018-07-08,35-49,0.4583333333333333,10,35-49,['ORANGINA PET 50']
8866,"[180207, 200888, 265472, 350143, 412173, 762412, 893939, 1087232]",8, 2368,2018-07-08,35-49,0.4583333333333333,8,35-49,['EVIAN 50CL']
8867,"[798464, 836821, 981371, 1047905]",4, 4099 4125,2018-07-08,35-49,0.4583333333333333,4,35-49,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
8868,"[115438, 265472, 341253, 400788, 458268, 756204, 798464, 836821, 981371, 1047166, 1047905, 1154254]",12, 4099,2018-07-08,35-49,0.4583333333333333,12,35-49,['LAVAGE 1 PLEIN']
8869,"[130053, 149358, 989029]",3, 3269 3275,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SDW CLA JBON BEURRE 125G', 'SDW GOUR SAUMON']"
8871,"[170884, 388500, 519885, 1123126]",4, 2631 2369,2018-07-08,35-49,0.4583333333333333,4,35-49,"['EVIAN 1L PET*', 'ORANGINA PET 50']"
8872,"[130053, 458452, 905119]",3, 3269 4919,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SDW GOUR SAUMON', 'SERVIET.ASTERIX']"
8873,"[176862, 346164, 863427]",3, 1531 4921,2018-07-08,35-49,0.4583333333333333,3,35-49,['SERVIET.FALBALA']
8874,"[176862, 254322, 259650, 298368, 346164, 376505, 428875, 454834, 487727, 863427, 917243, 928003, 984832, 1030739, 1071864]",15, 1531,2018-07-08,35-49,0.4583333333333333,15,35-49,[]
8875,"[149358, 602997, 971904]",3, 6978,2018-07-08,35-49,0.4583333333333333,3,35-49,['RED BULL ENERGY']
8876,"[281894, 822376, 827281]",3, 6723 3878 2754 6855,2018-07-08,35-49,0.4583333333333333,3,35-49,"[""CHIPS LAY'S BBQ"", ""CHIPS LAY'S SAL"", 'SAN PELLEGRINO  50CL', 'XXL PLET ROTI CRUD. 230G']"
8877,"[176862, 281894, 380495, 522851, 619437, 621200, 690298, 772088, 822376, 827281, 893939, 1058415]",12, 6723,2018-07-08,35-49,0.4583333333333333,12,35-49,['SAN PELLEGRINO  50CL']
8878,"[130508, 165496, 173068, 298879, 316042, 332139, 394121, 439932, 615358, 616308, 801007, 874911, 951964, 1072676, 1090652, 1106244]",16, 4132,2018-07-08,35-49,0.4583333333333333,16,35-49,['LAVAGE 3 PLEIN']
8879,"[123501, 130053, 149358, 281894, 408730, 447645, 458452, 529667, 905119, 982734, 989029]",11, 3269,2018-07-08,35-49,0.4583333333333333,11,35-49,['SDW GOUR SAUMON']
8880,"[577984, 600449, 891917, 1152434]",4, 2317 263,2018-07-08,35-49,0.4583333333333333,4,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'VOLVIC NATURE 50CL']"
8883,"[458452, 526457, 578639, 600388, 611740, 728035, 869886, 1105395, 1152434]",9, 1737,2018-07-08,35-49,0.4583333333333333,9,35-49,['CR CAFE DOUBLE CREME']
8884,"[130053, 369390, 489768, 600449, 738677]",5, 1703 2317,2018-07-08,35-49,0.4583333333333333,5,35-49,"['KIT KAT 45G', 'VOLVIC NATURE 50CL']"
8885,"[130053, 358021, 369390, 489768, 499732, 600449, 738677, 752960, 1070565]",9, 1703,2018-07-08,35-49,0.4583333333333333,9,35-49,['KIT KAT 45G']
8886,"[860435, 1007975, 1152434]",3, 5925 1547,2018-07-08,35-49,0.4583333333333333,3,35-49,"['COCA COLA  1L', 'SAC BOUTIQUE KRAFT']"
8887,"[860435, 1036452, 1152434]",3, 5925 263,2018-07-08,35-49,0.4583333333333333,3,35-49,"['COCA COLA  1L', 'REMISE BUS AUTOROUTE 9\x80']"
8888,"[175990, 328075, 860435, 1007975, 1036452, 1110562, 1152434]",7, 5925,2018-07-08,35-49,0.4583333333333333,7,35-49,['COCA COLA  1L']
8890,"[106186, 114730, 134419]",3, 5865,2018-07-08,35-49,0.4583333333333333,3,35-49,[]
8891,"[112006, 146554, 345369, 480255, 490375, 509835, 511737, 867719, 869886, 892371, 922589, 1062715]",12, 2943,2018-07-08,35-49,0.4583333333333333,12,35-49,['TW  LAVE GLACE DEMOUSTIQUEUR 2L']
8892,"[143988, 369390, 388500]",3, 2665 3877,2018-07-08,35-49,0.4583333333333333,3,35-49,"['OASIS POCKET TROPICAL 25CL', 'XXL JBON EMM.SALADE  230G']"
8894,"[143988, 260334, 341989, 356697, 369390, 388500, 417111, 482764, 522851, 577984, 1096379]",11, 2665,2018-07-08,35-49,0.4583333333333333,11,35-49,['OASIS POCKET TROPICAL 25CL']
8897,"[149358, 370988, 545944, 902467]",4, 3379,2018-07-08,35-49,0.4583333333333333,4,35-49,['PAIN AU CHOCOLAT KAP 80G']
8898,"[238828, 408730, 516201, 780132, 988692, 1070388]",6, 269,2018-07-08,35-49,0.4583333333333333,6,35-49,[]
8899,"[130053, 153731, 318677, 369390, 424865, 489768, 577984, 600449, 622396, 655126, 690298, 728035, 738677, 891917, 1019250, 1102832, 1152434]",17, 2317,2018-07-08,35-49,0.4583333333333333,17,35-49,['VOLVIC NATURE 50CL']
8900,"[382693, 578639, 967612]",3, 5929 1547,2018-07-08,35-49,0.4583333333333333,3,35-49,"['COCA COLA ZERO', 'SAC BOUTIQUE KRAFT']"
8901,"[120954, 124500, 266879, 280320, 314475, 378982, 414758, 580384, 592510, 756427, 892267, 1015814]",12, 4921 4112,2018-07-08,35-49,0.4583333333333333,12,35-49,"['LAVAGE CLU', 'SERVIET.FALBALA']"
8902,"[101532, 107030, 110899, 126059, 130181, 140168, 145875, 148416, 195228, 210355, 214721, 232647, 235462, 249736, 260419, 261384, 266488, 277766, 289246, 314356, 341270, 341716, 351686, 352255, 365174, 373006, 377599, 389285, 395023, 395351, 422933, 425954, 427096, 427250, 432305, 445646, 451363, 460228, 483533, 500716, 503953, 523339, 523545, 528367, 529492, 551617, 551846, 567220, 574753, 607784, 616689, 621134, 729030, 738639, 750189, 751640, 770195, 777319, 832102, 838190, 879726, 880296, 880616, 912128, 922213, 924491, 937410, 943482, 955533, 957469, 964187, 976717, 985307, 998545, 999796, 1015214, 1030758, 1031512, 1042827, 1052581, 1056623, 1057759, 1059661, 1079464, 1083396, 1092420, 1095891, 1096379, 1097119, 1099079, 1100853, 1106546, 1152434, 1158494, 1162081, 1162278]",96, 163,2018-07-08,35-49,0.4583333333333333,96,35-49,[]
8903,"[373006, 943482, 1042827]",3, 163 4920,2018-07-08,35-49,0.4583333333333333,3,35-49,['SERVIET.OBELIX']
8904,"[425954, 999796, 1052581, 1095891]",4, 163 4142,2018-07-08,35-49,0.4583333333333333,4,35-49,['SERVIET.IDEFIX']
8905,"[110211, 112192, 125148, 134483, 135736, 142122, 145592, 149358, 153629, 155231, 170131, 172938, 178222, 198355, 203819, 206111, 208904, 209734, 222416, 227314, 229349, 237374, 238716, 256281, 266879, 267090, 277047, 280792, 282570, 286104, 286412, 292878, 298041, 303660, 305264, 313531, 317434, 319484, 319824, 327681, 331203, 339606, 340311, 345467, 345780, 349622, 353107, 367973, 378065, 383660, 389821, 392149, 411591, 415236, 416684, 424196, 425538, 425686, 429151, 429914, 430438, 453834, 454161, 458671, 461611, 462259, 466937, 470866, 471661, 475545, 477413, 487176, 496856, 498041, 501994, 502556, 502863, 508684, 519306, 520405, 534267, 545671, 550322, 557579, 560369, 567280, 570873, 580605, 594319, 599480, 605261, 616594, 621743, 667778, 690298, 697207, 704970, 712041, 716771, 745178, 750685, 755525, 756209, 782020, 786253, 806345, 817595, 818839, 822376, 829305, 829955, 831729, 860435, 864036, 865461, 872580, 880018, 890020, 893721, 895023, 895765, 903493, 931146, 944165, 949029, 953991, 983291, 987107, 1018363, 1041090, 1043027, 1044348, 1052302, 1059177, 1066673, 1072004, 1073556, 1078414, 1097043]",139, 2968,2018-07-08,35-49,0.4583333333333333,139,35-49,['TW 10 LINGUETTE']
8906,"[209734, 237374, 256281, 317434, 339606, 345467, 367973, 378065, 502863, 519306, 520405, 534267, 557579, 697207, 712041, 716771, 864036, 872580, 895023, 895765, 987107]",21, 2968 4919,2018-07-08,35-49,0.4583333333333333,21,35-49,"['SERVIET.ASTERIX', 'TW 10 LINGUETTE']"
8907,"[198355, 203819, 206111, 305264, 340311, 425686, 430438, 519306, 557579, 786253, 817595, 1043027]",12, 2968 4126,2018-07-08,35-49,0.4583333333333333,12,35-49,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
8908,"[208904, 303660, 345780, 392149, 470866, 487176, 534267, 704970, 903493]",9, 2968 4920,2018-07-08,35-49,0.4583333333333333,9,35-49,"['SERVIET.OBELIX', 'TW 10 LINGUETTE']"
8909,"[153629, 178222, 203819, 349622, 466937, 477413, 496856, 502556, 567280, 829955, 831729, 953991, 1018363]",13, 2968 4142,2018-07-08,35-49,0.4583333333333333,13,35-49,"['SERVIET.IDEFIX', 'TW 10 LINGUETTE']"
8910,"[349622, 477413, 502556, 667778, 829305, 880018, 895023]",7, 2968 4125,2018-07-08,35-49,0.4583333333333333,7,35-49,"['RECHARGE LAVAGE TW - A', 'TW 10 LINGUETTE']"
8911,"[349622, 477413, 502556]",3, 2968 4125 4142,2018-07-08,35-49,0.4583333333333333,3,35-49,"['RECHARGE LAVAGE TW - A', 'SERVIET.IDEFIX', 'TW 10 LINGUETTE']"
8912,"[142122, 198355, 266879, 280792, 282570, 319484, 392149, 487176, 605261, 817595, 864036, 1072004]",12, 2968 4112,2018-07-08,35-49,0.4583333333333333,12,35-49,"['LAVAGE CLU', 'TW 10 LINGUETTE']"
8913,"[238716, 266879, 286104, 292878, 305264, 580605, 621743, 755525, 1043027]",9, 2968 4921,2018-07-08,35-49,0.4583333333333333,9,35-49,"['SERVIET.FALBALA', 'TW 10 LINGUETTE']"
8914,"[106186, 106845, 111668, 122470, 124132, 124784, 131834, 140168, 144223, 144626, 146201, 147589, 149358, 153656, 155896, 161010, 174576, 176286, 179724, 188989, 193871, 195023, 203538, 204013, 223458, 238099, 238407, 253749, 264582, 267090, 271452, 277935, 278613, 280999, 285285, 298041, 298450, 314494, 314938, 315168, 315504, 319630, 323046, 325217, 328075, 329578, 334159, 334389, 335616, 338619, 341648, 345660, 347476, 360286, 361859, 367628, 369390, 374604, 382693, 385979, 396326, 396894, 397622, 401963, 412949, 428875, 439932, 441156, 450648, 456040, 458921, 463363, 475467, 475561, 478065, 496573, 499519, 506580, 508067, 511179, 521461, 527677, 529874, 539508, 545329, 548967, 550893, 551256, 555714, 557306, 580277, 596510, 597446, 600388, 609414, 615217, 621337, 671403, 674344, 735561, 744836, 744898, 747112, 752203, 758478, 758732, 793957, 795192, 827344, 839359, 864829, 866670, 868289, 881409, 885287, 895618, 897326, 912323, 913998, 928931, 932372, 932389, 949029, 949250, 950015, 956307, 965032, 996587, 1003366, 1017523, 1030770, 1031512, 1055947, 1057085, 1057476, 1061567, 1080244]",137, 4143,2018-07-08,35-49,0.4583333333333333,137,35-49,['BOUT.ISOTHERME']
8915,"[106845, 347476, 1057476]",3, 4143 4919,2018-07-08,35-49,0.4583333333333333,3,35-49,"['BOUT.ISOTHERME', 'SERVIET.ASTERIX']"
8916,"[298450, 315504, 506580, 508067, 735561, 1080244]",6, 4143 4126,2018-07-08,35-49,0.4583333333333333,6,35-49,"['BOUT.ISOTHERME', 'RECHARGE LAVAGE']"
8917,"[106845, 439932, 674344, 1003366]",4, 4143 4920,2018-07-08,35-49,0.4583333333333333,4,35-49,"['BOUT.ISOTHERME', 'SERVIET.OBELIX']"
8918,"[143988, 170884, 191954, 193871, 209145, 263546, 274391, 291752, 332217, 335918, 347542, 350143, 353319, 382693, 468837, 519885, 535831, 542084, 548219, 555714, 578639, 618311, 619437, 623261, 734723, 754776, 765146, 769024, 772750, 822376, 860435, 880018, 882341, 891917, 967612, 987412, 988692, 989029, 998545, 1007975, 1016894, 1082751, 1087232, 1152434, 1155422]",45, 1547,2018-07-08,35-49,0.4583333333333333,45,35-49,['SAC BOUTIQUE KRAFT']
8919,"[124784, 146201, 204013, 361859]",4, 4074 4143,2018-07-08,35-49,0.4583333333333333,4,35-49,"['BIDON AD BLUE 10L', 'BOUT.ISOTHERME']"
8920,"[146314, 286104, 418551, 478604]",4, 4074 4921,2018-07-08,35-49,0.4583333333333333,4,35-49,"['BIDON AD BLUE 10L', 'SERVIET.FALBALA']"
8921,"[146201, 477692, 480899]",3, 4074 4125,2018-07-08,35-49,0.4583333333333333,3,35-49,"['BIDON AD BLUE 10L', 'RECHARGE LAVAGE TW - A']"
8922,"[567280, 837554, 884542]",3, 4074 4142,2018-07-08,35-49,0.4583333333333333,3,35-49,"['BIDON AD BLUE 10L', 'SERVIET.IDEFIX']"
8923,"[289822, 449890, 543676]",3, 4074 4920,2018-07-08,35-49,0.4583333333333333,3,35-49,"['BIDON AD BLUE 10L', 'SERVIET.OBELIX']"
8924,"[140555, 414487, 437840, 463016, 528008, 1072489, 1085992]",7, 4921 4125,2018-07-08,35-49,0.4583333333333333,7,35-49,"['RECHARGE LAVAGE TW - A', 'SERVIET.FALBALA']"
8925,"[124784, 145614, 146201, 146314, 154214, 180223, 188380, 204013, 281956, 286104, 289822, 314356, 324616, 325824, 336243, 361859, 363976, 388634, 389830, 406484, 418551, 423602, 429826, 430985, 449890, 453626, 463253, 464909, 476798, 477692, 478604, 480899, 522862, 543676, 567280, 584126, 607089, 685619, 717565, 745339, 762412, 769631, 827410, 834868, 837554, 844499, 884542, 885861, 892846, 899574, 908340, 923572, 952141, 1032507, 1037167, 1052838, 1115415, 1167436]",58, 4074,2018-07-08,35-49,0.4583333333333333,58,35-49,['BIDON AD BLUE 10L']
8926,"[294115, 468837, 502161, 516229, 519885, 521183, 538243, 542084, 543724, 553832, 553841, 555714, 565366, 577984, 578639, 593355, 600449, 610249, 612925, 619437, 754357, 754685, 754776, 772088, 849812, 860435, 891917, 903197, 923572, 941597, 971894, 984204, 988692, 997283, 998545, 1034094, 1036452, 1048011, 1056623, 1082751, 1089040, 1097861, 1099079, 1099716, 1123126, 1152434, 1162191]",47, 263,2018-07-08,35-49,0.4583333333333333,47,35-49,['REMISE BUS AUTOROUTE 9\x80']
8927,"[149358, 267090, 298041, 949029]",4, 4143 2968,2018-07-08,35-49,0.4583333333333333,4,35-49,"['BOUT.ISOTHERME', 'TW 10 LINGUETTE']"
8928,"[106845, 475561, 674344, 752203]",4, 4143 4921,2018-07-08,35-49,0.4583333333333333,4,35-49,"['BOUT.ISOTHERME', 'SERVIET.FALBALA']"
8929,"[223458, 374604, 397622, 928931, 1003366]",5, 4143 4112,2018-07-08,35-49,0.4583333333333333,5,35-49,"['BOUT.ISOTHERME', 'LAVAGE CLU']"
8930,"[131834, 146201, 456040, 458921, 463363, 521461, 527677, 615217, 897326]",9, 4143 4125,2018-07-08,35-49,0.4583333333333333,9,35-49,"['BOUT.ISOTHERME', 'RECHARGE LAVAGE TW - A']"
8931,"[360286, 439932, 913998]",3, 4143 4142,2018-07-08,35-49,0.4583333333333333,3,35-49,"['BOUT.ISOTHERME', 'SERVIET.IDEFIX']"
8932,"[998545, 1056623, 1099079, 1152434]",4, 263 163,2018-07-08,35-49,0.4583333333333333,4,35-49,['REMISE BUS AUTOROUTE 9\x80']
8933,"[335918, 353319, 987412]",3, 1547 4919,2018-07-08,35-49,0.4583333333333333,3,35-49,"['SAC BOUTIQUE KRAFT', 'SERVIET.ASTERIX']"
8934,"[453193, 490737, 581869, 1062983]",4, 4921 4142 4920 4919,2018-07-08,35-49,0.4583333333333333,4,35-49,"['SERVIET.ASTERIX', 'SERVIET.FALBALA', 'SERVIET.IDEFIX', 'SERVIET.OBELIX']"
8935,"[277313, 304860, 453193, 490737, 581869, 1062983]",6, 4921 4142 4919,2018-07-08,35-49,0.4583333333333333,6,35-49,"['SERVIET.ASTERIX', 'SERVIET.FALBALA', 'SERVIET.IDEFIX']"
