,user_ids,support,itemsets,period,property_values,depth,size,STATION_MGT_TYPE,DEPARTEMENT
212,[ 248633  263913  447204  490024  550646  719763  919731  966582 1041531],9, 5401046 7445935,2018-08-01,COCO_78,0.5454545454545454,9,COCO,78
214,[ 505859  584447  862846  963615  972937 1097861],6, 5450142 6033,2018-08-01,COCO_78,0.5454545454545454,6,COCO,78
215,[ 519885  584447  719763  979497 1097861],5, 5401046 6026,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
216,[ 399107  508618  584447  911665 1097861],5, 8125295 6033,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
217,[ 614220  993844 1015043 1082751 1153425],5, 19419902 4190175 6026,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
218,[226621 263990 264552 468837 505859 543699 963615],7, 5461017 7445935,2018-08-01,COCO_78,0.5454545454545454,7,COCO,78
219,"[ 108938  114666  118478  127790  130532  133892  149963  162567  167694
  187833  199984  235297  235462  244827  270220  275782  292347  314647
  351686  368080  370988  375021  403445  423574  425954  427096  427250
  432305  438350  445481  449488  451363  464331  483533  521982  523545
  528367  573259  602580  604098  607784  612824  616689  681522  739860
  751640  777319  903640  915181  957469  999796 1042827 1061637 1095891
 1103098 1106966 1163691 1167207 1167617 1168767 1171591 1178295 1180356
 1198352]",64, 12520268 451,2018-08-01,COCO_59,0.5454545454545454,64,COCO,59
220,[ 734723 1040091 1056623 1058591 1099079 1152434],6, 6026 451,2018-08-01,COCO_59,0.5454545454545454,6,COCO,59
221,"[ 734723  749038  860435  891917  979705  998545 1058591 1152434 1155422
 1162193 1179263]",11, 13600075 6026,2018-08-01,COCO_59,0.5454545454545454,11,COCO,59
222,[ 123777  539737  600388  798930  885828 1071032 1150527],7, 4190175 19419902,2018-08-01,COCO_59,0.5454545454545454,7,COCO,59
223,[104790 309153 363093 523273 998545],5, 18064205 3450014,2018-08-01,COCO_59,0.5454545454545454,5,COCO,59
224,[ 331511  475865  734723  791569 1152434],5, 3450013 3450011,2018-08-01,COCO_59,0.5454545454545454,5,COCO,59
225,[ 734723  901480 1152434 1155422 1173969],5, 6033 6026,2018-08-01,COCO_59,0.5454545454545454,5,COCO,59
226,[294115 363692 468837 471775 719763 737878 754357 824398 963615],9, 7445935 6026,2018-08-01,COCO_78,0.5454545454545454,9,COCO,78
227,"[ 471775  519469  519885  526399  614220  619437  719763  752568  754776
  754789  849812  979497  995513 1007975 1015043 1037646 1047955 1048011
 1082751 1113856 1153425 1174591]",22, 13600075 6026,2018-08-01,COCO_78,0.5454545454545454,22,COCO,78
228,"[ 294115  416219  428202  468837  471775  519885  584447  719763  737878
  772088  824398  849812  963615 1075356 1097861]",15, 6033 6026,2018-08-01,COCO_78,0.5454545454545454,15,COCO,78
229,[ 460228  552846 1166148 1205586 1214239],5, 12520268 451,2018-08-01,COCO_62,0.5454545454545454,5,COCO,62
230,[294115 468837 471775 719763 737878 824398 963615],7, 6033 7445935 6026,2018-08-01,COCO_78,0.5454545454545454,7,COCO,78
231,[ 614220  893157  992218  993844 1015043 1082751 1153425 1172145],8, 19419902 4190175,2018-08-01,COCO_78,0.5454545454545454,8,COCO,78
232,"[294115 399107 468837 471775 490024 505859 518902 519887 520708 521894
 545984 563837 715341 719763 737878 824398 963615]",17, 6033 7445935,2018-08-01,COCO_78,0.5454545454545454,17,COCO,78
233,[ 519885  614220  993844 1014685 1015043 1048011 1075356 1082751 1153425],9, 19419902 6026,2018-08-01,COCO_78,0.5454545454545454,9,COCO,78
234,[ 416219  614220  993844 1015043 1082751 1153425],6, 4190175 6026,2018-08-01,COCO_78,0.5454545454545454,6,COCO,78
235,[294115 399107 471775 490024 518902 520708 545984 715341 719763 824398],10, 5401047 6033 7445935,2018-08-01,COCO_78,0.5454545454545454,10,COCO,78
236,[ 519885  614220 1015043 1048011 1082751 1153425],6, 19419902 13600075 6026,2018-08-01,COCO_78,0.5454545454545454,6,COCO,78
237,"[ 294115  399107  400722  455008  471775  490024  496094  508618  518902
  520708  545984  715341  719763  824398  911614 1097861]",16, 5401047 6033,2018-08-01,COCO_78,0.5454545454545454,16,COCO,78
238,[294115 363692 471775 719763 824398],5, 5401047 7445935 6026,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
239,"[143238 263913 294115 363692 399107 471775 490024 518902 520708 540247
 545984 550646 563483 715341 719763 824398 916245 966582]",18, 5401047 7445935,2018-08-01,COCO_78,0.5454545454545454,18,COCO,78
240,[ 294115  363692  471775  619437  719763  824398  979497 1097861],8, 5401047 6026,2018-08-01,COCO_78,0.5454545454545454,8,COCO,78
241,[ 294115  471775  719763  824398 1097861],5, 5401047 6033 6026,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
242,[ 294115  518911  545984  963615  988614 1179385],6, 6033 7445935,2018-11-01,COCO_78,0.6363636363636364,6,COCO,78
243,[ 205109  552846  603391 1166148 1205586],5, 12520268 451,2018-11-01,CODO_62,0.6363636363636364,5,CODO,62
245,[ 555714  584447  989025 1007975 1015043],5, 6027 6026,2018-11-01,COCO_78,0.6363636363636364,5,COCO,78
246,[ 158639  556301  686138  913464 1121384],5, 7587895 7445935,2018-11-01,COCO_78,0.6363636363636364,5,COCO,78
247,[ 263913  294115  326485  913464  916245 1179385],6, 5401047 7445935,2018-11-01,COCO_78,0.6363636363636364,6,COCO,78
249,[ 242913  263913  529805  963615 1121384],5, 7892095 7445935,2018-11-01,COCO_78,0.6363636363636364,5,COCO,78
250,[545984 719763 772088 963615 988614],5, 6033 6026,2018-11-01,COCO_78,0.6363636363636364,5,COCO,78
251,[ 103977  112044  123777  179750  376762  622371  636458  998545 1071032],9, 4190175 19419902,2018-11-01,COCO_59,0.6363636363636364,9,COCO,59
252,"[ 528700  555714  584447  622027  989025 1007975 1014685 1034094 1036452
 1047955 1048011 1082751]",12, 13600075 6026,2018-11-01,COCO_78,0.6363636363636364,12,COCO,78
254,[ 616225  734723  979705  988692  998545 1162193 1173969 1179263],8, 6033 6026,2018-11-01,COCO_59,0.6363636363636364,8,COCO,59
255,[ 734723  979705  988692 1162193 1179263],5, 6033 13600075 6026,2018-11-01,COCO_59,0.6363636363636364,5,COCO,59
256,"[ 107030  108938  110899  114666  118478  127790  133892  149963  154300
  161394  187833  199984  235297  235462  244827  251568  270220  275782
  292347  314647  368080  403445  421137  425954  427096  427250  438350
  449529  451363  464331  483533  521982  523545  567220  602580  604098
  607784  612824  616689  739860  751640  786504  903640  915181  943482
  957469  999796 1061637 1095891 1163691 1167207 1168767 1171591 1180756
 1196697 1198352 1221607 1234306 1236675 1237802]",60, 451 12520268,2018-11-01,COCO_59,0.6363636363636364,60,COCO,59
257,[ 616225  734723  998545 1071032 1155422],5, 3450011 4190175,2018-11-01,COCO_59,0.6363636363636364,5,COCO,59
259,"[ 156634  460228  552846  603391  731934  746930 1166148 1186493 1205586
 1214239]",10, 451 12520268,2018-11-01,COCO_62,0.6363636363636364,10,COCO,62
260,[ 616225  734723  998545 1155422 1173969],5, 6033 4190175,2018-11-01,COCO_59,0.6363636363636364,5,COCO,59
261,[ 468837  526399  540247  862846 1179385 1211526 1241616],7, 5450142 7445935,2019-02-01,COCO_78,0.7272727272727273,7,COCO,78
263,[ 349380  397717  469793  516496 1179385],5, 5461035 5401047,2019-02-01,COCO_78,0.7272727272727273,5,COCO,78
264,[ 519885  521191  528700  555714 1034094],5, 6027 6026,2019-02-01,COCO_78,0.7272727272727273,5,COCO,78
265,[326603 468837 526399 545984 963615],5, 7770415 5461017 7445935,2019-02-01,COCO_78,0.7272727272727273,5,COCO,78
266,[326603 332928 468837 526399 545984 963615],6, 7770415 5461017,2019-02-01,COCO_78,0.7272727272727273,6,COCO,78
267,[156096 201584 245887 263990 326603 468837 526399 545984 751399 963615],10, 7770415 7445935,2019-02-01,COCO_78,0.7272727272727273,10,COCO,78
268,[ 164593  314234  499566  521885 1121384],5, 7587895 7445935,2019-02-01,COCO_78,0.7272727272727273,5,COCO,78
269,[263990 397717 447204 469793 491449 535929 863993 971894],8, 5401047 5401046,2019-02-01,COCO_78,0.7272727272727273,8,COCO,78
270,"[ 108938  110899  114666  118478  127790  133113  133892  187833  199984
  235297  244827  270220  275782  292347  314647  363093  368080  370988
  400880  403445  421137  425954  427096  427250  438350  464331  483533
  554673  573259  588437  602580  604098  607784  612824  616689  739860
  751640  838190  903640  915181  957469  999796 1061637 1095891 1103098
 1163691 1167207 1167617 1168767 1171591 1180756 1198352 1218881 1236675
 1237802 1239872]",56, 451 12520268,2019-02-01,COCO_59,0.7272727272727273,56,COCO,59
271,[113487 241017 263990 268854 535929 548624 984430],7, 5401046 7445935,2019-02-01,COCO_78,0.7272727272727273,7,COCO,78
272,[314234 326603 468837 497696 526399 545984 727418 963615],8, 5461017 7445935,2019-02-01,COCO_78,0.7272727272727273,8,COCO,78
273,[ 519885  555714  735292  761107  924254 1007975 1014685 1082751],8, 13600075 6026,2019-02-01,COCO_78,0.7272727272727273,8,COCO,78
274,[ 133070  156634  205109  329014  437007  460228  552846 1166148],8, 451 12520268,2019-02-01,COCO_62,0.7272727272727273,8,COCO,62
275,[ 123777  608651  866455  903640  957469 1071032],6, 4190175 19419902,2019-02-01,COCO_59,0.7272727272727273,6,COCO,59
276,[123777 187833 210939 903640 957469],5, 4190175 12520268,2019-02-01,COCO_59,0.7272727272727273,5,COCO,59
277,[ 567971  734723  779524  988692  998545 1180366],6, 13600075 6026,2019-02-01,COCO_59,0.7272727272727273,6,COCO,59
278,[ 123777  270220  903640  957469 1061637],5, 19419902 12520268,2019-02-01,COCO_59,0.7272727272727273,5,COCO,59
279,"[ 263990  294115  349380  516496  535929  545984  556301  564592  715341
  842314 1179385 1211526]",12, 5401047 7445935,2019-02-01,COCO_78,0.7272727272727273,12,COCO,78
280,[ 348255  349380  654138  911614 1121384],5, 7587895 7445935,2019-05-01,COCO_78,0.8181818181818182,5,COCO,78
281,[ 112633  241593  342631  658850  719763  727418  963615 1001550],8, 7770415 7445935,2019-05-01,COCO_78,0.8181818181818182,8,COCO,78
282,[ 153963  576327  719763  911614 1179385],5, 5450142 7445935,2019-05-01,COCO_78,0.8181818181818182,5,COCO,78
283,[ 112039  112633  364658  394148 1014685 1088642],6, 5401046 5401047,2019-05-01,COCO_78,0.8181818181818182,6,COCO,78
284,[ 112633  156096  294115  416219  535047  576327  916245 1152114 1179385],9, 5401047 7445935,2019-05-01,COCO_78,0.8181818181818182,9,COCO,78
285,[ 453037  471775  552972 1014685 1034094 1054006 1171502],7, 13600075 6026,2019-05-01,COCO_78,0.8181818181818182,7,COCO,78
286,[ 112633  263913  281283  348255  383508  469829  518911 1001366],8, 5401046 7445935,2019-05-01,COCO_78,0.8181818181818182,8,COCO,78
288,"[ 133070  156634  336730  373743  460228  552846  619193 1166148 1186493
 1205586]",10, 451 12520268,2019-05-01,COCO_62,0.8181818181818182,10,COCO,62
289,[ 693691  733681  988692  994488 1058591 1099079 1235206],7, 13600075 6026,2019-05-01,COCO_59,0.8181818181818182,7,COCO,59
290,[ 123777  518892  532366  556852  622371  836943 1071032],7, 3401043 3401042,2019-05-01,COCO_59,0.8181818181818182,7,COCO,59
291,"[ 107030  108938  110899  114666  118478  127790  133113  133892  187833
  199984  235297  244827  270220  292347  314647  351686  357025  368080
  403445  421137  425954  427096  427250  438350  464331  483533  523545
  554673  588437  602580  612824  616689  681522  739860  751640  758478
  786504  838190  915181  957469  999796 1042827 1061637 1095891 1163691
 1167207 1167617 1168767 1171591 1189196 1198352 1229524 1235206 1237802]",54, 451 12520268,2019-05-01,COCO_59,0.8181818181818182,54,COCO,59
293,[209458 294115 521183 576327 586731],5, 3461030 3401042,2019-08-01,COCO_78,0.9090909090909091,5,COCO,78
295,[ 174204  576327  911614  971894 1179385],5, 5450142 5461035,2019-08-01,COCO_78,0.9090909090909091,5,COCO,78
296,[ 168079  209458  294115  307921  531947  564710  586731 1163180],8, 3401043 3401042,2019-08-01,COCO_78,0.9090909090909091,8,COCO,78
297,[ 455008  516496  576327  715341 1179385],5, 5461035 5401047,2019-08-01,COCO_78,0.9090909090909091,5,COCO,78
298,[ 158639  576327  715341  911614 1179385],5, 5461035 7445935,2019-08-01,COCO_78,0.9090909090909091,5,COCO,78
299,[ 291659  294115  305499  428820  456892  963615 1090134],7, 5461017 7445935,2019-08-01,COCO_78,0.9090909090909091,7,COCO,78
300,[ 294115  468396  518911  576327  933731  958732 1097861],7, 5401046 7445935,2019-08-01,COCO_78,0.9090909090909091,7,COCO,78
301,[ 127790  372970  501817  602580  876409 1045083 1071032 1124356 1180366],9, 3401042 3401043,2019-08-01,COCO_59,0.9090909090909091,9,COCO,59
302,[ 127790  483161  602580  915181 1061637 1167207],6, 3401043 12520268,2019-08-01,COCO_59,0.9090909090909091,6,COCO,59
303,"[ 107030  108938  110899  114666  118478  127790  133892  149963  187833
  235297  244827  270220  275782  292347  314647  351686  403445  421137
  425954  427096  427250  464331  483533  523545  528367  588437  602580
  612824  616689  681522  739860  751640  838190  957469 1037526 1061637
 1095891 1163691 1167207 1167617 1168767 1171591 1198352 1236675 1237802]",45, 451 12520268,2019-08-01,COCO_59,0.9090909090909091,45,COCO,59
304,[291659 305499 518902 576327 843087],5, 5461018 7445935,2019-08-01,COCO_78,0.9090909090909091,5,COCO,78
305,"[ 156096  294115  400722  416219  421070  518902  540247  547386  576327
  715341  916245 1179385]",12, 5401047 7445935,2019-08-01,COCO_78,0.9090909090909091,12,COCO,78
306,[ 403184  552846  555432  603391  749584 1205586],6, 12520268 451,2019-08-01,CODO_62,0.9090909090909091,6,CODO,62
