,user_ids,support,itemsets,period,property_values,depth,size,STATION_MGT_TYPE
229,[548350 609958 664517 953725 963615],5, 5450079 7445935,2018-02-01,COCO,0.36363636363636365,5,COCO
230,[277744 309153 381774 862741 973928],5, 3461023 18064205,2018-02-01,COCO,0.36363636363636365,5,COCO
231,[ 171222  419062  448392  552027 1058591],5, 3461028 18064205,2018-02-01,COCO,0.36363636363636365,5,COCO
232,[455008 471775 536334 552972 971894],5, 5461035 6033,2018-02-01,COCO,0.36363636363636365,5,COCO
233,[263990 283502 847660 953725 963615],5, 7770415 7445935,2018-02-01,COCO,0.36363636363636365,5,COCO
235,[ 260419  332078  416219  508660  992292 1014234 1043642],7, 99901 49009,2018-02-01,COCO,0.36363636363636365,7,COCO
236,[151412 182463 374468 394148 526750],5, 7420025 1073439,2018-02-01,COCO,0.36363636363636365,5,COCO
237,[112044 216620 312601 322520 352928 766167],6, 3450059 3461025,2018-02-01,COCO,0.36363636363636365,6,COCO
238,[ 518892  519885  536334  578639  622027  979497 1008376],7, 6027 6026,2018-02-01,COCO,0.36363636363636365,7,COCO
239,[283502 321568 349811 505859 543699 609958 714312 963615 983984],9, 5461017 7445935,2018-02-01,COCO,0.36363636363636365,9,COCO
240,[ 101532  122130  254661  309153  419062 1069245],6, 4159045 3450014,2018-02-01,COCO,0.36363636363636365,6,COCO
241,[171222 254661 263990 309153 419062],5, 4159045 18064205,2018-02-01,COCO,0.36363636363636365,5,COCO
242,[518892 610037 795799 979705 988692],5, 451 6026,2018-02-01,COCO,0.36363636363636365,5,COCO
243,"[ 428202  468837  471775  519469  519885  526400  528700  578639  610037
  616565  619437  735292  749038  749414  752568  910665  913872  964774
  971440  979705  988692  995860  998545 1007975 1014685 1015043 1034094
 1036452 1037646 1043402 1045705 1047955 1048011 1052503 1054006 1058591
 1060608]",37, 13600075 6026,2018-02-01,COCO,0.36363636363636365,37,COCO
244,[110899 308992 425954 464331 903640 957469],6, 19419902 451,2018-02-01,COCO,0.36363636363636365,6,COCO
245,[ 263990  752568 1014685 1036452 1040391],5, 19419902 13600075,2018-02-01,COCO,0.36363636363636365,5,COCO
246,[471775 552972 619437 913872 953725 963615],6, 7445935 6026,2018-02-01,COCO,0.36363636363636365,6,COCO
247,[263990 471775 535413 619437 913872],5, 7445935 13600075,2018-02-01,COCO,0.36363636363636365,5,COCO
248,[263990 309153 358021 510060 575459],5, 4159045 3461039,2018-02-01,COCO,0.36363636363636365,5,COCO
249,"[ 140050  263990  275596  305678  313650  490112  600388  864494  885828
  903640  943432  957469  984430 1014685 1036452]",15, 4190175 19419902,2018-02-01,COCO,0.36363636363636365,15,COCO
250,[518892 552972 619437 714833 971894 979705],6, 5401046 6026,2018-02-01,COCO,0.36363636363636365,6,COCO
251,[114621 263913 334634 518902 552972 591704 619437 910897],8, 5401046 7445935,2018-02-01,COCO,0.36363636363636365,8,COCO
252,[ 171222  263990  538455  986779 1069245],5, 3461025 3450042,2018-02-01,COCO,0.36363636363636365,5,COCO
254,[171222 208423 263990 419062 866455 959410 973928],7, 18064205 3450042,2018-02-01,COCO,0.36363636363636365,7,COCO
255,[216501 254661 309153 327681 363093 381774 419062 544077],8, 18064205 3450014,2018-02-01,COCO,0.36363636363636365,8,COCO
256,[101763 169564 171222 216501 254661 263990 309153 347161 352928],9, 18064205 3461025,2018-02-01,COCO,0.36363636363636365,9,COCO
257,[471775 518892 536334 552972 828469 953725 963615 971440 971894 979705],10, 6033 6026,2018-02-01,COCO,0.36363636363636365,10,COCO
258,"[ 416219  471775  518902  538735  552972  783477  842240  911614  953725
  963615 1001550]",11, 6033 7445935,2018-02-01,COCO,0.36363636363636365,11,COCO
259,[518892 518902 552972 971894 979705],5, 6033 5401046,2018-02-01,COCO,0.36363636363636365,5,COCO
260,[208423 263990 429537 485844 746592],5, 3461039 3450042,2018-02-01,COCO,0.36363636363636365,5,COCO
261,[208423 303934 320316 510060 745257],5, 2850269 3461039,2018-02-01,COCO,0.36363636363636365,5,COCO
262,[ 171222  263990  419062  423513 1069245],5, 4159045 3450042,2018-02-01,COCO,0.36363636363636365,5,COCO
263,[ 171222  254661  263990  309153  575459 1069245],6, 4159045 3461025,2018-02-01,COCO,0.36363636363636365,6,COCO
264,[ 143054  216501  254661  309153 1069245],5, 3461025 3450014,2018-02-01,COCO,0.36363636363636365,5,COCO
265,[ 112041  404419  544077  553188 1152434],5, 3461003 18064205,2018-05-01,COCO,0.45454545454545453,5,COCO
266,[ 553188  578639  600388  749414  791569 1108766],6, 3461003 3450013,2018-05-01,COCO,0.45454545454545453,6,COCO
267,[468837 505859 578639 584447 913872 979705],6, 8287519 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
268,[468837 578639 584447 913872 979705],5, 8287519 13600075 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
269,[ 505859  578639  588730  911614  979705 1001550],6, 8287519 5401047 6033,2018-05-01,COCO,0.45454545454545453,6,COCO
270,[ 468837  490024  505859  578639  584447  588730  911614  979705 1001550],9, 8287519 6033,2018-05-01,COCO,0.45454545454545453,9,COCO
271,[468837 505859 578639 584447 979705],5, 8287519 6033 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
272,[ 505859  578639  588730  911614  942111  979705 1001550],7, 8287519 5401047,2018-05-01,COCO,0.45454545454545453,7,COCO
273,[505859 911614 913872 919731 979705],5, 8287519 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
274,[ 555714  849812 1014685 1048011 1060608],5, 6157591 13600075 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
275,[ 305003  327034  510060  544077 1109049],5, 3450042 18064205,2018-05-01,COCO,0.45454545454545453,5,COCO
276,[306030 306638 358021 575459 599279],5, 3430051 3461039,2018-05-01,COCO,0.45454545454545453,5,COCO
277,[123777 376091 584447 745257 949836 980801],6, 3461030 4190175 19419902,2018-05-01,COCO,0.45454545454545453,6,COCO
278,[123777 363690 376091 455008 537131 584447 745257 884749 949836 980801],10, 3461030 4190175,2018-05-01,COCO,0.45454545454545453,10,COCO
279,[455008 578639 584447 842314 949836],5, 3461030 6033 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
280,"[ 123777  144164  376091  381294  584447  598957  745257  842314  881061
  914623  949836  980801 1105395]",13, 3461030 19419902,2018-05-01,COCO,0.45454545454545453,13,COCO
281,[455008 578639 584447 842314 949836 971894],6, 3461030 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
282,[ 257398  313130  322520  336921  575459 1069245],6, 3461025 3450129,2018-05-01,COCO,0.45454545454545453,6,COCO
283,[257398 322520 334389 350647 564592 942898],6, 3461025 2850269,2018-05-01,COCO,0.45454545454545453,6,COCO
284,[ 309153  381774  575459  626293 1067387],5, 3461025 3450014,2018-05-01,COCO,0.45454545454545453,5,COCO
285,[ 112041  284033  544077  916106 1048011],5, 3461018 18064205,2018-05-01,COCO,0.45454545454545453,5,COCO
286,[ 100743  103371  164593  225166  314234  521883  525815  919731 1121384],9, 7587895 7445935,2018-05-01,COCO,0.45454545454545453,9,COCO
287,[ 555714  761107  849812 1014685 1048011 1060608],6, 6157591 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
288,[ 225166  314234  849812  942111 1073860],5, 7587895 5401047,2018-05-01,COCO,0.45454545454545453,5,COCO
289,[309153 349360 350647 575459 599279],5, 4152819 3461039,2018-05-01,COCO,0.45454545454545453,5,COCO
290,[113487 269244 348255 842240 963615],5, 7719715 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
291,[ 257398  303934  322520  353824  560139 1108766],6, 3450129 2850269,2018-05-01,COCO,0.45454545454545453,6,COCO
292,[175596 247754 263913 263990 549238],5, 11420066 11421002,2018-05-01,COCO,0.45454545454545453,5,COCO
293,[112633 269244 283502 464787 911614 963615],6, 7770415 7445935,2018-05-01,COCO,0.45454545454545453,6,COCO
294,[ 308169  348255  553832  979705 1071960 1087572],6, 5462024 5401046,2018-05-01,COCO,0.45454545454545453,6,COCO
295,[ 225166  308169  416219  979705 1099331],5, 5462024 5401047,2018-05-01,COCO,0.45454545454545453,5,COCO
296,[ 348255  416219  553832  979705 1087572 1099331],6, 5462024 6033,2018-05-01,COCO,0.45454545454545453,6,COCO
297,[225166 348255 416219 553832 979705],5, 5462024 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
298,[ 416219  505859  911614 1001550 1073860],5, 5461035 5401047,2018-05-01,COCO,0.45454545454545453,5,COCO
299,[ 416219  468837  471775  505859  911614 1001550],6, 5461035 6033,2018-05-01,COCO,0.45454545454545453,6,COCO
301,[103371 497651 521883 849812 942111],5, 7587895 5401046,2018-05-01,COCO,0.45454545454545453,5,COCO
302,[140911 312825 532337 842240 911614],5, 5450138 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
303,[113487 348255 464787 822868 911614 963615 971686],7, 5450141 7445935,2018-05-01,COCO,0.45454545454545453,7,COCO
304,[ 171002  258523  510060  942898 1056623],5, 3461041 3450011,2018-05-01,COCO,0.45454545454545453,5,COCO
305,[284718 306030 518902 575459 599279],5, 3430143 3461039,2018-05-01,COCO,0.45454545454545453,5,COCO
306,[ 313130  564592  575459 1056623 1069245],5, 3430157 3461025,2018-05-01,COCO,0.45454545454545453,5,COCO
307,[ 112041  313130  575459  608169 1069245],5, 3430157 3450129,2018-05-01,COCO,0.45454545454545453,5,COCO
308,[ 183398  343979  544077  575459 1108766],5, 4159045 3450014,2018-05-01,COCO,0.45454545454545453,5,COCO
309,[306030 358021 575459 599279 626293],5, 3412047 3430051,2018-05-01,COCO,0.45454545454545453,5,COCO
310,[284718 306030 358021 575459 599279],5, 3412047 3461039,2018-05-01,COCO,0.45454545454545453,5,COCO
311,[113487 313130 322520 584447 949836],5, 3461023 4190175,2018-05-01,COCO,0.45454545454545453,5,COCO
312,[348255 468837 471775 842240 963615],5, 7719715 6033,2018-05-01,COCO,0.45454545454545453,5,COCO
313,[ 348255  911614  963615  971686 1097861],5, 5450141 6033,2018-05-01,COCO,0.45454545454545453,5,COCO
314,[ 303934  313130  336921  349360  866385 1108766],6, 3450129 3450013,2018-05-01,COCO,0.45454545454545453,6,COCO
315,[208423 309153 349360 575459 827712 923757],6, 3461039 3450014,2018-05-01,COCO,0.45454545454545453,6,COCO
316,[268731 283502 312825 532337 963615],5, 5461017 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
317,"[ 225166  263913  281283  314234  356182  416219  505859  519887  521931
  563837  842314  911614  916838  958732  979705 1152434]",16, 5401047 7445935,2018-05-01,COCO,0.45454545454545453,16,COCO
318,[ 416219  578639  619437  849812  979705 1097861 1152434],7, 5401047 13600075 6026,2018-05-01,COCO,0.45454545454545453,7,COCO
319,"[ 416219  505859  521931  578639  616225  619437  842314  849812  979705
 1097861 1152434]",11, 5401047 6026,2018-05-01,COCO,0.45454545454545453,11,COCO
321,"[ 117755  123777  199673  376091  425954  445678  472871  584447  745257
  903640  949836  980801 1037646 1071032]",14, 4190175 19419902,2018-05-01,COCO,0.45454545454545453,14,COCO
322,[ 199673  584447  980801 1037646 1086750],5, 4190175 13600075,2018-05-01,COCO,0.45454545454545453,5,COCO
323,[ 455008  584447  949836 1037646 1099219],5, 4190175 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
324,[416219 505859 532337 553832 842240 842314 963615 971686 979705],9, 6033 7445935 6026,2018-05-01,COCO,0.45454545454545453,9,COCO
325,"[281283 348255 416219 469829 505859 519887 521883 531392 532337 542073
 553832 563837 842240 842314 911614 916838 963615 971686 979705]",19, 6033 7445935,2018-05-01,COCO,0.45454545454545453,19,COCO
326,[ 416219  468837  471775  578639  584447  979705  993844 1097861],8, 6033 13600075 6026,2018-05-01,COCO,0.45454545454545453,8,COCO
327,"[ 416219  418129  455008  468837  471775  505859  532337  553832  578639
  584447  719763  842240  842314  949836  963615  971686  979705  993844
 1038493 1097861]",20, 6033 6026,2018-05-01,COCO,0.45454545454545453,20,COCO
328,[156096 172406 387862 547712 993844],5, 12520039 13600075,2018-05-01,COCO,0.45454545454545453,5,COCO
329,[ 416219  913872  979705 1040091 1152434],5, 7445935 13600075 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
330,[ 416219  463858  913872  979705 1040091 1152434],6, 7445935 13600075,2018-05-01,COCO,0.45454545454545453,6,COCO
331,"[ 416219  505859  521931  532337  553832  842240  842314  913872  963615
  971686  979705 1040091 1152434]",13, 7445935 6026,2018-05-01,COCO,0.45454545454545453,13,COCO
332,[ 199673  380551  540247  584447  847693  980801 1037646],7, 19419902 13600075,2018-05-01,COCO,0.45454545454545453,7,COCO
333,[ 548624  584447  761107  842314  949836 1037646],6, 19419902 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
334,"[ 105293  110899  114666  118478  147589  149963  167694  187833  199984
  235297  235462  251568  270220  314647  368080  403445  425954  427096
  427250  432305  451363  459933  464331  573259  588437  602580  604098
  607784  612824  616689  739860  751640  903640  957469 1052581 1095891
 1106546]",37, 12520268 451,2018-05-01,COCO,0.45454545454545453,37,COCO
335,[ 519885  555714  716325  734723  998545 1058591],6, 13600075 451,2018-05-01,COCO,0.45454545454545453,6,COCO
336,"[ 315774  363692  416219  468837  471775  519885  526400  535929  536334
  555714  567971  578639  584447  619437  734723  752568  754776  849812
  860435  913363  913872  957240  979705  979729  988692  989025  993844
  995860  998545 1007975 1008376 1014685 1036452 1037646 1040091 1045705
 1047955 1048011 1058591 1060608 1070069 1082751 1097861 1099716 1101120
 1152434]",46, 13600075 6026,2018-05-01,COCO,0.45454545454545453,46,COCO
337,"[ 519885  555714  556024  616225  616565  734723  998545 1015043 1058591
 1089409]",10, 451 6026,2018-05-01,COCO,0.45454545454545453,10,COCO
338,[ 416219  505859  521931  842314  979705 1152434],6, 5401047 7445935 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
339,"[ 281283  416219  505859  519887  563837  578639  588730  842314  911614
  916838  979705 1001550 1097861 1099331]",14, 5401047 6033,2018-05-01,COCO,0.45454545454545453,14,COCO
340,[ 519885  555714  734723  998545 1058591],5, 13600075 451 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
341,[281283 416219 505859 519887 563837 842314 911614 916838 979705],9, 5401047 6033 7445935,2018-05-01,COCO,0.45454545454545453,9,COCO
342,[ 416219  505859  578639  842314  979705 1097861],6, 5401047 6033 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
344,[400722 505859 578639 584447 719763],5, 6027 6033,2018-05-01,COCO,0.45454545454545453,5,COCO
345,"[ 505859  519885  536334  555714  565366  572285  578639  584447  597442
  610249  719763  754685  971894  972937 1014685 1047955 1048011]",17, 6027 6026,2018-05-01,COCO,0.45454545454545453,17,COCO
346,[ 112041  510060  555714  728035  880018 1060608],6, 3667191 18064205,2018-05-01,COCO,0.45454545454545453,6,COCO
347,[355952 376091 472871 600388 776250],5, 3450013 19419902,2018-05-01,COCO,0.45454545454545453,5,COCO
348,[ 308169  456892  521883  849812  942111  979705 1071960 1075582],8, 7892095 5401046,2018-05-01,COCO,0.45454545454545453,8,COCO
349,[ 308169  416219  563837  797671  849812  942111  979705 1106911],8, 7892095 5401047,2018-05-01,COCO,0.45454545454545453,8,COCO
350,[416219 521883 563837 963615 979705],5, 7892095 6033 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
351,[ 400722  416219  521883  563837  963615  979705 1075582],7, 7892095 6033,2018-05-01,COCO,0.45454545454545453,7,COCO
352,[ 416219  521883  563837  963615  979705 1040091],6, 7892095 7445935,2018-05-01,COCO,0.45454545454545453,6,COCO
353,[ 519885  536334  555714  578639  584447 1014685 1047955 1048011],8, 6027 13600075 6026,2018-05-01,COCO,0.45454545454545453,8,COCO
354,[ 416219  519885  849812  963615  979705 1040091],6, 7892095 6026,2018-05-01,COCO,0.45454545454545453,6,COCO
355,[ 416219  519885  849812  979705 1040091],5, 7892095 13600075 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
356,[ 352928  555714  798831  880018  980801 1048011 1060608 1152434],8, 18064205 13600075,2018-05-01,COCO,0.45454545454545453,8,COCO
357,"[103371 207287 241017 263913 348255 356182 521883 521931 531392 553832
 863993 913872 958732 979705]",14, 5401046 7445935,2018-05-01,COCO,0.45454545454545453,14,COCO
358,[ 348255  521883  531392  553832  979705 1075582 1087572],7, 5401046 6033,2018-05-01,COCO,0.45454545454545453,7,COCO
359,[ 521931  553832  616225  849812  913872  979705 1082751],7, 5401046 6026,2018-05-01,COCO,0.45454545454545453,7,COCO
360,[263913 308169 356182 364658 521931 616225 849812 942111 958732 979705],10, 5401046 5401047,2018-05-01,COCO,0.45454545454545453,10,COCO
361,[263913 356182 521931 958732 979705],5, 5401046 5401047 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
362,[313130 349360 404419 428820 575459],5, 3450129 3461039,2018-05-01,COCO,0.45454545454545453,5,COCO
363,[348255 521883 531392 553832 979705],5, 5401046 6033 7445935,2018-05-01,COCO,0.45454545454545453,5,COCO
364,[ 555714  754685 1048011 1060608 1152434],5, 18064205 6026,2018-05-01,COCO,0.45454545454545453,5,COCO
365,[284033 472871 540247 575459 731074 819320 849812],7, 6157591 3461025,2018-08-01,COCO,0.5454545454545454,7,COCO
366,[ 103814  363093  486628  544077  988692  998545 1041531 1152434],8, 3461016 18064205,2018-08-01,COCO,0.5454545454545454,8,COCO
367,[249715 263990 540247 708621 715341 897762 963615],7, 5461018 7445935,2018-08-01,COCO,0.5454545454545454,7,COCO
368,[ 112041  486628  734723 1152434 1165385],5, 3461016 3450011,2018-08-01,COCO,0.5454545454545454,5,COCO
369,[363093 486628 544077 734723 998545],5, 3461016 3450014,2018-08-01,COCO,0.5454545454545454,5,COCO
370,[ 112041  600388  988692  992218  998545 1152434],6, 3461016 19419902,2018-08-01,COCO,0.5454545454545454,6,COCO
371,[ 112041  277744  325831  734723 1155422],5, 3667191 3450011,2018-08-01,COCO,0.5454545454545454,5,COCO
372,[ 254144  307559  539677  540247  963615 1097861],6, 5461018 5450142,2018-08-01,COCO,0.5454545454545454,6,COCO
373,[ 505859  584447  862846  963615  972937 1097861],6, 5450142 6033,2018-08-01,COCO,0.5454545454545454,6,COCO
374,[ 416219  468837  520708  584447  734723  824398  911614  972937 1173969],9, 6027 6033,2018-08-01,COCO,0.5454545454545454,9,COCO
375,"[ 416219  468837  584447  734723  754357  824398  993844 1034094 1037646
 1173969]",10, 6027 6026,2018-08-01,COCO,0.5454545454545454,10,COCO
376,[ 254144  505859  540247  584447  809946  819872  963615 1090818],8, 5450142 7719715,2018-08-01,COCO,0.5454545454545454,8,COCO
377,[505859 540247 754357 809946 963615],5, 5450142 7445935,2018-08-01,COCO,0.5454545454545454,5,COCO
378,[ 264552  505859  543699  963615 1072004],5, 7719715 5461017,2018-08-01,COCO,0.5454545454545454,5,COCO
379,[ 235209  264552  505859  540247  543699  809946  963615 1152434],8, 7719715 7445935,2018-08-01,COCO,0.5454545454545454,8,COCO
380,[ 456892  828865  960142  984430 1066628 1121384],6, 7587895 7892095,2018-08-01,COCO,0.5454545454545454,6,COCO
381,[ 123777  240766  350978  992218  993844 1153425],6, 3461030 19419902,2018-08-01,COCO,0.5454545454545454,6,COCO
382,[ 216979  364658  490024  828865  966582  984430 1066628],7, 7587895 5401046,2018-08-01,COCO,0.5454545454545454,7,COCO
383,[ 416219  468837  584447  734723  824398 1173969],6, 6027 6033 6026,2018-08-01,COCO,0.5454545454545454,6,COCO
384,[ 123777  543642  992218  993844 1013030 1153425],6, 3461030 4190175,2018-08-01,COCO,0.5454545454545454,6,COCO
385,[ 280999  309153  331511  575459 1163180],5, 4159045 3461025,2018-08-01,COCO,0.5454545454545454,5,COCO
386,"[113425 123777 145422 211249 250022 263990 278763 303934 382431 554368
 585878 737348]",12, 583279 1073439,2018-08-01,COCO,0.5454545454545454,12,COCO
388,[204764 306030 358021 575459 697503],5, 3412023 3430051,2018-08-01,COCO,0.5454545454545454,5,COCO
390,[ 226621  416219  549386 1112491 1123126],5, 7739995 5461017,2018-08-01,COCO,0.5454545454545454,5,COCO
391,[344568 358021 526900 575459 599279 697503],6, 3430051 3461039,2018-08-01,COCO,0.5454545454545454,6,COCO
392,[ 216979  540247  619437  966582 1034599],5, 7598035 5401047,2018-08-01,COCO,0.5454545454545454,5,COCO
394,[ 107493  397717  584447  594237 1097861],5, 8125295 5401046,2018-08-01,COCO,0.5454545454545454,5,COCO
395,[ 399107  508618  584447  911665 1097861 1155422],6, 8125295 6033,2018-08-01,COCO,0.5454545454545454,6,COCO
396,[ 107493  165690  397717  399107  508618 1097861 1155422],7, 8125295 5401047,2018-08-01,COCO,0.5454545454545454,7,COCO
397,[ 104790  309153  575459  998545 1108766],5, 4159045 3450014,2018-08-01,COCO,0.5454545454545454,5,COCO
398,[110417 113487 277744 309153 473768],5, 3461023 18064205,2018-08-01,COCO,0.5454545454545454,5,COCO
399,[113487 263990 280999 333120 406989],5, 3461023 2850269,2018-08-01,COCO,0.5454545454545454,5,COCO
400,[211249 263990 280999 309153 849812],5, 3461023 3461025,2018-08-01,COCO,0.5454545454545454,5,COCO
401,[ 490024  550646  584447  594237  984430 1030889 1048518],7, 8287519 5401046,2018-08-01,COCO,0.5454545454545454,7,COCO
402,[ 455008  490024  550646  619437  911614 1048518],6, 8287519 5401047,2018-08-01,COCO,0.5454545454545454,6,COCO
403,[ 708621  897762 1097861 1111411 1177599],5, 5450141 5461018,2018-08-01,COCO,0.5454545454545454,5,COCO
404,[ 508618  563837  737878  862846  911665 1097861 1180032 1181464],8, 5450141 6033,2018-08-01,COCO,0.5454545454545454,8,COCO
406,[584447 911614 971894 992218 993844],5, 3461030 6027,2018-08-01,COCO,0.5454545454545454,5,COCO
408,[ 519885  584447  719763  901480 1097861 1152434],6, 5401046 6033 6026,2018-08-01,COCO,0.5454545454545454,6,COCO
409,[263990 284718 309153 575459 830201],5, 3461039 3461025,2018-08-01,COCO,0.5454545454545454,5,COCO
410,[ 294115  468837  471775  719763  737878  824398  963615 1152434],8, 6033 7445935 6026,2018-08-01,COCO,0.5454545454545454,8,COCO
411,"[ 294115  399107  468837  471775  490024  505859  518902  519887  520708
  521894  545984  563837  715341  719763  737878  824398  963615 1152434]",18, 6033 7445935,2018-08-01,COCO,0.5454545454545454,18,COCO
412,[ 471775  519885  719763  734723  849812 1152434 1155422],7, 6033 13600075 6026,2018-08-01,COCO,0.5454545454545454,7,COCO
413,"[ 294115  381069  416219  428202  468837  471775  519885  584447  719763
  734723  737878  772088  824398  849812  901480  963615 1075356 1097861
 1152434 1155422 1173969]",21, 6033 6026,2018-08-01,COCO,0.5454545454545454,21,COCO
414,[ 294115  363692  471775  719763  824398 1152434],6, 5401047 7445935 6026,2018-08-01,COCO,0.5454545454545454,6,COCO
415,"[ 143238  263913  294115  363692  399107  471775  490024  518902  520708
  540247  545984  550646  563483  715341  719763  824398  916245  966582
 1152434]",19, 5401047 7445935,2018-08-01,COCO,0.5454545454545454,19,COCO
416,[113487 263990 320316 465158 526900 575459 830201],7, 3461039 2850269,2018-08-01,COCO,0.5454545454545454,7,COCO
417,"[ 294115  363692  471775  619437  719763  824398  979497 1097861 1152434
 1155422]",10, 5401047 6026,2018-08-01,COCO,0.5454545454545454,10,COCO
418,[ 614220  993844 1015043 1082751 1153425],5, 4190175 19419902 6026,2018-08-01,COCO,0.5454545454545454,5,COCO
419,"[ 123777  305678  539737  600388  614220  798930  885828  893157  992218
  993844 1015043 1071032 1082751 1150527 1153425 1172145]",16, 4190175 19419902,2018-08-01,COCO,0.5454545454545454,16,COCO
420,[ 614220 1015043 1082751 1153425 1155422],5, 4190175 13600075 6026,2018-08-01,COCO,0.5454545454545454,5,COCO
421,[ 416219  614220  993844 1015043 1082751 1153425 1155422],7, 4190175 6026,2018-08-01,COCO,0.5454545454545454,7,COCO
422,[ 519885  614220  998545 1015043 1048011 1082751 1152434 1153425],8, 19419902 13600075 6026,2018-08-01,COCO,0.5454545454545454,8,COCO
423,"[ 407030  519885  614220  988692  998545 1015043 1048011 1082751 1152434
 1153425]",10, 19419902 13600075,2018-08-01,COCO,0.5454545454545454,10,COCO
424,"[ 519885  614220  993844  998545 1014685 1015043 1048011 1075356 1082751
 1152434 1153425 1173969]",12, 19419902 6026,2018-08-01,COCO,0.5454545454545454,12,COCO
425,"[ 294115  363692  468837  471775  719763  737878  754357  824398  963615
 1152434]",10, 7445935 6026,2018-08-01,COCO,0.5454545454545454,10,COCO
426,"[ 471775  519469  519885  526399  542084  614220  619437  719763  734723
  749038  752568  754776  754789  849812  860435  891917  979497  979705
  995513  995860  998545 1007975 1015043 1037646 1047955 1048011 1058591
 1082751 1113856 1152434 1153425 1155422 1162193 1174591 1179263]",35, 13600075 6026,2018-08-01,COCO,0.5454545454545454,35,COCO
427,[ 555714  734723  995860 1040091 1056623 1058591 1099079 1152434],8, 6026 451,2018-08-01,COCO,0.5454545454545454,8,COCO
428,"[ 108938  114666  118478  127790  130532  133892  149963  162567  167694
  187833  199984  206426  235297  235462  244827  270220  275782  292347
  314647  351686  368080  370988  375021  403445  423574  425954  427096
  427250  432305  438350  445481  449488  451363  460228  464331  483533
  521982  523545  528367  552846  573259  602580  604098  607784  612824
  616689  681522  739860  751640  777319  903640  915181  957469  999796
 1042827 1045120 1061637 1095891 1103098 1106966 1163691 1166148 1167207
 1167617 1168767 1171591 1178295 1180356 1198352 1205586 1214239]",71, 12520268 451,2018-08-01,COCO,0.5454545454545454,71,COCO
429,"[ 294115  399107  400722  455008  471775  490024  496094  508618  518902
  520708  545984  715341  719763  824398  911614 1097861 1152434 1155422]",18, 6033 5401047,2018-08-01,COCO,0.5454545454545454,18,COCO
430,[ 294115  471775  719763  824398 1097861 1152434 1155422],7, 6033 5401047 6026,2018-08-01,COCO,0.5454545454545454,7,COCO
431,[ 471775  619437  719763  979497 1152434 1155422],6, 5401047 13600075 6026,2018-08-01,COCO,0.5454545454545454,6,COCO
432,[ 294115  471775  719763  824398 1152434],5, 6033 5401047 7445935 6026,2018-08-01,COCO,0.5454545454545454,5,COCO
433,"[ 294115  399107  471775  490024  518902  520708  545984  715341  719763
  824398 1152434]",11, 6033 5401047 7445935,2018-08-01,COCO,0.5454545454545454,11,COCO
434,[309153 320316 380828 575459 734723],5, 3461039 3450014,2018-08-01,COCO,0.5454545454545454,5,COCO
435,[ 277744  309153  314253  486628 1152434],5, 18064205 3450011,2018-08-01,COCO,0.5454545454545454,5,COCO
436,[104790 309153 363093 486628 523273 544077 998545],7, 18064205 3450014,2018-08-01,COCO,0.5454545454545454,7,COCO
437,[ 112041  176112  305419  325831 1155422],5, 3450011 2850269,2018-08-01,COCO,0.5454545454545454,5,COCO
438,[ 305419  331511  475865  734723  791569 1152434],6, 3450011 3450013,2018-08-01,COCO,0.5454545454545454,6,COCO
439,[309153 444555 486628 734723 876067],5, 3450011 3450014,2018-08-01,COCO,0.5454545454545454,5,COCO
440,[ 171222  263990  280999  575459  830201 1163180],6, 2850269 3461025,2018-08-01,COCO,0.5454545454545454,6,COCO
441,[309153 322387 523273 575459 819320],5, 3461025 3450014,2018-08-01,COCO,0.5454545454545454,5,COCO
442,[ 113487  512483  526900  599279  734723 1064097],6, 3461039 3450013,2018-08-01,COCO,0.5454545454545454,6,COCO
443,"[ 400722  508618  519885  552972  849812  911665  963615 1152434 1180032
 1181464]",10, 7892095 6033,2018-08-01,COCO,0.5454545454545454,10,COCO
444,"[ 107493  263913  519885  552972  567649  828865  984430 1043581 1066628
 1152434]",10, 7892095 5401046,2018-08-01,COCO,0.5454545454545454,10,COCO
445,"[ 248633  263913  447204  490024  550646  719763  919731  966582 1041531
 1152434]",10, 5401046 7445935,2018-08-01,COCO,0.5454545454545454,10,COCO
