,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
2538,"[350143, 511243, 512605, 849812, 953482]",5, 3927,2017-05-01,35-49,0.08333333333333333,5,35-49,['SDW MINI THON MAYO 130G DAUNAT']
2540,"[174805, 208232, 274391, 334634, 351455, 408547, 509622]",7, 3463 392,2017-05-01,35-49,0.08333333333333333,7,35-49,['MARLBORO GOLD ORIGINAL KS BOX']
2543,"[208406, 247304, 358249, 399352, 415088, 429826, 485361]",7, 2966,2017-05-01,35-49,0.08333333333333333,7,35-49,['TW 24 LINGETTES VIT+50%']
2557,"[415088, 590352, 751356, 753723]",4, 1716,2017-05-01,35-49,0.08333333333333333,4,35-49,['FREEDENT WH MF']
2562,"[193677, 466468, 562991]",3, 1699 4125,2017-05-01,35-49,0.08333333333333333,3,35-49,"['LAVAGE MANUEL', 'RECHARGE LAVAGE TW - A']"
2566,"[152992, 183067, 351455, 425954, 557537, 694502, 913872]",7, 600,2017-05-01,35-49,0.08333333333333333,7,35-49,['CR SANDWHICH PARISIEN']
2568,"[234709, 264688, 416684, 510669, 567004, 885851, 932389]",7, 3,2017-05-01,35-49,0.08333333333333333,7,35-49,[]
2570,"[113670, 149358, 450235, 513128, 561252]",5, 5764,2017-05-01,35-49,0.08333333333333333,5,35-49,['PRINGLES SWEET PAP 40G']
2576,"[193677, 390756, 428539, 466468, 504300, 562991]",6, 1699,2017-05-01,35-49,0.08333333333333333,6,35-49,['LAVAGE MANUEL']
2577,"[183140, 326137, 350143, 353824, 620005, 880786]",6, 5628,2017-05-01,35-49,0.08333333333333333,6,35-49,['BALISTO LAIT MIEL AM 37G']
2578,"[144811, 253749, 533301, 577134]",4, 57,2017-05-01,35-49,0.08333333333333333,4,35-49,[]
2580,"[154248, 314234, 347220, 406221, 451909, 529466, 889010]",7, 6689,2017-05-01,35-49,0.08333333333333333,7,35-49,['MAGNUM CLASSIC 120ML']
2582,"[526399, 734723, 958765]",3, 5827 263,2017-05-01,35-49,0.08333333333333333,3,35-49,"['LU PIMS ORANGE 150G', 'REMISE BUS AUTOROUTE 9\x80']"
2583,"[408547, 496369, 526399, 685854, 734723, 958765]",6, 5827,2017-05-01,35-49,0.08333333333333333,6,35-49,['LU PIMS ORANGE 150G']
2585,"[264188, 403759, 415088, 418583, 548480, 705081, 864345, 948847]",8, 5531,2017-05-01,35-49,0.08333333333333333,8,35-49,['BOUNTY LAIT 3BO']
2589,"[149358, 300920, 419136, 555991, 880687]",5, 4291,2017-05-01,35-49,0.08333333333333333,5,35-49,['CROISSANT KAP 65G']
2591,"[257995, 317641, 340311, 455319, 764758, 816743, 904661, 911400]",8, 4103,2017-05-01,35-49,0.08333333333333333,8,35-49,['LAVAGE 5 PLEIN']
2592,"[149358, 214463, 256229, 284033, 326603, 565366, 619437, 759352]",8, 3637,2017-05-01,35-49,0.08333333333333333,8,35-49,['YOP FRAISE 500G']
2594,"[149358, 565366, 619437]",3, 3637 3889,2017-05-01,35-49,0.08333333333333333,3,35-49,"['SDW MLX THON OE', 'YOP FRAISE 500G']"
2595,"[102647, 442411, 565366, 573488, 610037, 622027, 734723, 759650]",8, 3876,2017-05-01,35-49,0.08333333333333333,8,35-49,['SDW XXL THON CRUD 230G DAUNAT']
2596,"[144896, 281954, 316762, 339319, 408547, 424865, 435389, 901776]",8, 4218,2017-05-01,35-49,0.08333333333333333,8,35-49,['BATON BERGER NATURE 80G']
2597,"[565366, 622027, 734723]",3, 3876 602 263 264,2017-05-01,35-49,0.08333333333333333,3,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80', 'SDW XXL THON CRUD 230G DAUNAT']"
2598,"[102647, 610037, 622027, 734723]",4, 3876 1547,2017-05-01,35-49,0.08333333333333333,4,35-49,"['SAC BOUTIQUE KRAFT', 'SDW XXL THON CRUD 230G DAUNAT']"
2599,"[565366, 610037, 622027, 734723, 759650]",5, 3876 263,2017-05-01,35-49,0.08333333333333333,5,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SDW XXL THON CRUD 230G DAUNAT']"
2600,"[610037, 622027, 734723]",3, 3876 1547 263,2017-05-01,35-49,0.08333333333333333,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT', 'SDW XXL THON CRUD 230G DAUNAT']"
2601,"[565366, 734723, 759650]",3, 3876 3889 263,2017-05-01,35-49,0.08333333333333333,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SDW MLX THON OE', 'SDW XXL THON CRUD 230G DAUNAT']"
2604,"[100715, 294969, 429282, 465370, 466946, 473604]",6, 2633,2017-08-01,50-65,0.16666666666666666,6,50-65,['OASIS TROPICAL PET 50CL']
2605,"[274047, 381774, 762454]",3, 2645 2369,2017-08-01,50-65,0.16666666666666666,3,50-65,"['EVIAN 1L PET*', 'PULCO CITRONNADE 50CL']"
2606,"[140423, 466471, 575459]",3, 1701 502,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR SALADE CAESAR', 'CRO SALADE DE F']"
2607,"[140050, 274047, 381774, 762454, 881238, 956341, 956708]",7, 2645,2017-08-01,50-65,0.16666666666666666,7,50-65,['PULCO CITRONNADE 50CL']
2608,"[104626, 439351, 798831]",3, 2440 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['FOL EPI 7TR 150G', 'SAC BOUTIQUE KRAFT']"
2609,"[104626, 439351, 798831, 879765]",4, 2440,2017-08-01,50-65,0.16666666666666666,4,50-65,['FOL EPI 7TR 150G']
2610,"[140423, 423653, 575459]",3, 1701 687,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR BADOIT BTLL', 'CR SALADE CAESAR']"
2613,"[113487, 140423, 423653, 466471, 575459]",5, 1701,2017-08-01,50-65,0.16666666666666666,5,50-65,['CR SALADE CAESAR']
2614,"[175030, 193275, 343860, 571913]",4, 1699,2017-08-01,50-65,0.16666666666666666,4,50-65,['LAVAGE MANUEL']
2615,"[215791, 258523, 301512, 327034, 428202, 596875, 881754]",7, 1043,2017-08-01,50-65,0.16666666666666666,7,50-65,['BD SDW LE THON']
2618,"[100715, 131368, 154897, 167992, 182535, 191426, 264687]",7, 3640,2017-08-01,50-65,0.16666666666666666,7,50-65,['YOP FRAISE 250G']
2619,"[278763, 310155, 508075]",3, 3517,2017-08-01,50-65,0.16666666666666666,3,50-65,['CROIBLEU SEVE PIN 100G']
2620,"[115809, 223831, 338862, 380828, 983577]",5, 3379,2017-08-01,50-65,0.16666666666666666,5,50-65,['PAIN AU CHOCOLAT KAP 80G']
2621,"[170158, 258635, 411510, 465370, 519080, 740276, 992130]",7, 3298,2017-08-01,50-65,0.16666666666666666,7,50-65,['SDW.SUE JAMBON']
2622,"[227535, 266150, 294969, 478931, 542971]",5, 2930,2017-08-01,50-65,0.16666666666666666,5,50-65,['TOTAL ANTI CREV']
2624,"[175777, 232785, 270562, 351763, 387660, 949127]",6, 2911,2017-08-01,50-65,0.16666666666666666,6,50-65,['TW 16 LINGETTES PLASTIQUES']
2625,"[170158, 187947, 191995, 242000, 915967, 985144]",6, 4069,2017-08-01,50-65,0.16666666666666666,6,50-65,['TOTAL 9000 D 5W40 1L']
2626,"[114258, 176337, 245754, 263990, 722159, 806659, 821181]",7, 3269,2017-08-01,50-65,0.16666666666666666,7,50-65,['SDW GOUR SAUMON']
2629,"[171222, 199673, 465260, 575459, 949672]",5, 500,2017-08-01,50-65,0.16666666666666666,5,50-65,['CR TARTE PISTAC']
2630,"[103814, 153041, 180230, 261063, 271964, 305507, 348948, 771232]",8, 2912,2017-08-01,50-65,0.16666666666666666,8,50-65,['TW 16 LINGETTES VITRES']
2635,"[262604, 263990, 267956, 342335, 380150, 385144, 395817]",7, 6855,2017-08-01,50-65,0.16666666666666666,7,50-65,"[""CHIPS LAY'S SAL""]"
2636,"[104826, 110518, 130300, 141642, 439310, 722159, 963615]",7, 3268,2017-08-01,50-65,0.16666666666666666,7,50-65,['SDW POULET CAESAR 190G']
2637,"[101185, 124464, 272307, 313537, 441643, 622174]",6, 5623,2017-08-01,50-65,0.16666666666666666,6,50-65,['SNICKERS 50G']
2639,"[107303, 182535, 256611, 317075, 519320, 963615]",6, 3898,2017-08-01,50-65,0.16666666666666666,6,50-65,['SDW GTX JAMBON']
2640,"[116969, 256611, 306257, 401212, 515371, 590272, 684546]",7, 3882,2017-08-01,50-65,0.16666666666666666,7,50-65,['SDW DAUNAT MIMI']
2641,"[152735, 245754, 267343, 411677, 641614, 733528, 740276]",7, 3875,2017-08-01,50-65,0.16666666666666666,7,50-65,['TRIANGLE JAMBOM']
2645,"[418451, 476436, 963615]",3, 3306 3509,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CRISTALINE 50CL', 'SDW MEGA JB CHE']"
2646,"[294969, 418451, 476436, 783541, 963615]",5, 3306,2017-08-01,50-65,0.16666666666666666,5,50-65,['SDW MEGA JB CHE']
2649,"[153009, 211249, 306257, 828654, 897079]",5, 373 394,2017-08-01,50-65,0.16666666666666666,5,50-65,"['LU POMMES FRITES', 'LUN SALADE ACCUEIL']"
2650,"[370111, 444410, 521161, 557871, 624990, 803745]",6, 1846,2017-08-01,50-65,0.16666666666666666,6,50-65,[]
2651,"[165749, 184389, 188302, 235337, 258168, 428202, 647602, 774498, 881754]",9, 4898,2017-08-01,50-65,0.16666666666666666,9,50-65,['MIX SALADE CAES']
2652,"[162971, 798831, 984547]",3, 4218 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BATON BERGER NATURE 80G', 'SAC BOUTIQUE KRAFT']"
2653,"[162971, 165749, 210261, 267956, 371146, 420269, 567637, 798831, 984547]",9, 4218,2017-08-01,50-65,0.16666666666666666,9,50-65,['BATON BERGER NATURE 80G']
2654,"[272097, 304012, 439351, 963615]",4, 3881 1547,2017-08-01,50-65,0.16666666666666666,4,50-65,"['SAC BOUTIQUE KRAFT', 'SDW DAUNAT MINI']"
2655,"[106150, 130300, 266265, 272097, 304012, 439351, 441643, 804391, 963615]",9, 3881,2017-08-01,50-65,0.16666666666666666,9,50-65,['SDW DAUNAT MINI']
2656,"[100715, 183178, 193696, 258065, 262284, 380828, 590272, 896272]",8, 3274,2017-08-01,50-65,0.16666666666666666,8,50-65,['SDW.COMP.POULET ROT 125G']
2658,"[152801, 266150, 363750, 521885, 816699, 842314, 867283]",7, 1796,2017-08-01,50-65,0.16666666666666666,7,50-65,['MENTOS BOT MENTHE V. 60G']
2659,"[215849, 272307, 296181, 444787, 570490, 762454]",6, 1703,2017-08-01,50-65,0.16666666666666666,6,50-65,['KIT KAT 45G']
2660,"[193219, 280075, 340868, 388222, 427662, 759889]",6, 3,2017-08-01,50-65,0.16666666666666666,6,50-65,[]
2661,"[139038, 200862, 264687, 281486, 380828, 466946, 740276]",7, 1698,2017-08-01,50-65,0.16666666666666666,7,50-65,['ROCHER NOIR 35G']
2663,"[143054, 169564, 183398, 204037, 381774, 441643, 466946, 872217]",8, 1164,2017-08-01,50-65,0.16666666666666666,8,50-65,['CR TARTE NORMANDE']
2665,"[428202, 471775, 489055]",3, 1116 1374 263 264,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD PAIN AU CHOCOLAT', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
2667,"[400722, 428202, 471775, 489055, 518902]",5, 1116 1374 264,2017-08-01,50-65,0.16666666666666666,5,50-65,"['BD PAIN AU CHOCOLAT', 'REMISE BUS AUTOROUTE 15\x80']"
2668,"[100715, 140050, 195430, 258168, 325859, 342335, 470636, 699436]",8, 6012,2017-08-01,50-65,0.16666666666666666,8,50-65,['ICE TEA PECHE 50CL']
2669,"[400722, 428202, 471775, 489055, 518902, 521885]",6, 1116 264,2017-08-01,50-65,0.16666666666666666,6,50-65,['REMISE BUS AUTOROUTE 15\x80']
2670,"[428202, 471775, 489055, 521885]",4, 1116 263 264,2017-08-01,50-65,0.16666666666666666,4,50-65,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
2671,"[169564, 183398, 381774]",3, 1164 1855,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR SANDWICH CLASSIC', 'CR TARTE NORMANDE']"
2672,"[193219, 340868, 759889]",3, 3 4112,2017-08-01,50-65,0.16666666666666666,3,50-65,['LAVAGE CLU']
2673,"[153009, 211249, 306257, 352928, 428270, 828654, 897079]",7, 373,2017-08-01,50-65,0.16666666666666666,7,50-65,['LUN SALADE ACCUEIL']
2674,"[306257, 828654, 897079]",3, 373 394 1738,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR CAFE EXPRESSO', 'LU POMMES FRITES', 'LUN SALADE ACCUEIL']"
2675,"[301512, 521885, 963615]",3, 1379 431,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD CHAUSSONS POMMES 105 G BF UNIT', 'CAFE EXPRESSO']"
2676,"[172679, 301512, 327034, 521885, 963615]",5, 1379,2017-08-01,50-65,0.16666666666666666,5,50-65,['BD CHAUSSONS POMMES 105 G BF UNIT']
2681,"[174525, 271263, 680791, 722159, 798831]",5, 5917,2017-08-01,50-65,0.16666666666666666,5,50-65,['COCA COLA LIGHT 1L']
2682,"[167298, 294969, 818643]",3, 5772,2017-08-01,50-65,0.16666666666666666,3,50-65,['PRINGLES CREME O 175G']
2687,"[152735, 355952, 379896, 821181]",4, 4533,2017-08-01,50-65,0.16666666666666666,4,50-65,['MICHOKO CHOC NOIR 100G']
2688,"[109767, 251477, 339445, 351612, 371575, 574979, 729027, 891331]",8, 4103,2017-08-01,50-65,0.16666666666666666,8,50-65,['LAVAGE 5 PLEIN']
2689,"[104626, 272097, 963615]",3, 3924 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['SAC BOUTIQUE KRAFT', 'TARTE AU CITRON 90G DAUNAT']"
2690,"[104626, 191426, 272097, 956708, 963615]",5, 3924,2017-08-01,50-65,0.16666666666666666,5,50-65,['TARTE AU CITRON 90G DAUNAT']
2691,"[120249, 209055, 258168, 383805, 400840, 542068, 798831, 806659, 963615]",9, 3270,2017-08-01,50-65,0.16666666666666666,9,50-65,['SOEBO JMB CRU CHEVRE 190G']
2693,"[184389, 191702, 263990, 303546, 326070, 340253, 806659, 956708]",8, 2325,2017-08-01,50-65,0.16666666666666666,8,50-65,['VOLVIC ZEST CIT']
2695,"[123777, 149337, 171222, 183398, 348997, 575459, 818643]",7, 608,2017-08-01,50-65,0.16666666666666666,7,50-65,['CR SAND PREMIUM']
2696,"[100715, 195430, 207033, 215849, 740276, 866128]",6, 2754,2017-08-01,50-65,0.16666666666666666,6,50-65,"[""CHIPS LAY'S BBQ""]"
2698,"[280802, 416595, 521191, 963615]",4, 2216,2017-08-01,50-65,0.16666666666666666,4,50-65,['LU BARQUETTE FRAISE 120G']
2699,"[548624, 798831, 908778]",3, 1052 431,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD SDW CIABATTA TOMATE MOZZA', 'CAFE EXPRESSO']"
2706,"[101185, 174525, 411677, 444787]",4, 3022,2017-08-01,50-65,0.16666666666666666,4,50-65,"[""CHIPS A L'ANCIE""]"
2707,"[153041, 175777, 207033, 271964, 351763]",5, 2913,2017-08-01,50-65,0.16666666666666666,5,50-65,['TW 16 LINGETTES']
2710,"[280802, 344568, 471775]",3, 2835,2017-08-01,50-65,0.16666666666666666,3,50-65,['CROQUANT COCO BM 150G']
2714,"[166218, 195430, 293473, 798831]",4, 2237,2017-08-01,50-65,0.16666666666666666,4,50-65,['MA PAUSE FRUIT POM MIRAB 120G']
2715,"[174525, 222969, 309795, 798831]",4, 2224,2017-08-01,50-65,0.16666666666666666,4,50-65,['GRANOLA CHOCO 184G']
2716,"[273864, 616311, 876768]",3, 2191,2017-08-01,50-65,0.16666666666666666,3,50-65,['TW DEMOUST ANTI FIENTES 500ML']
2719,"[122953, 310155, 610196]",3, 1915,2017-08-01,50-65,0.16666666666666666,3,50-65,[]
2725,"[377790, 471775, 512746]",3, 6792,2017-08-01,50-65,0.16666666666666666,3,50-65,['OREO CLASSIQUE']
2726,"[243854, 306257, 328019, 335486, 528422]",5, 6666,2017-08-01,50-65,0.16666666666666666,5,50-65,['TIC TAC MENTHE EXT F T100']
2728,"[377790, 752568, 798831]",3, 6356 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['GRANOLA BROWNIE', 'SAC BOUTIQUE KRAFT']"
2729,"[248633, 252018, 377790, 752568, 798831]",5, 6356,2017-08-01,50-65,0.16666666666666666,5,50-65,['GRANOLA BROWNIE']
2730,"[326897, 355952, 476436, 945563]",4, 6318,2017-08-01,50-65,0.16666666666666666,4,50-65,[]
2731,"[310155, 333577, 496543, 865525]",4, 6259,2017-08-01,50-65,0.16666666666666666,4,50-65,['ARBRE MAGIQUE VANILLE']
2732,"[245754, 272307, 281486, 468396, 521885]",5, 6242,2017-08-01,50-65,0.16666666666666666,5,50-65,['RICOLA ALPIN FRESH 50G']
2733,"[100715, 272097, 297988, 518759, 821181]",5, 3878,2017-08-01,50-65,0.16666666666666666,5,50-65,['XXL PLET ROTI CRUD. 230G']
2734,"[125097, 271263, 512746, 867283, 881754]",5, 5844,2017-08-01,50-65,0.16666666666666666,5,50-65,['GAUFFRE LIEGE CHOCO X5 225G LOTUS']
2736,"[191426, 272307, 540247, 798943]",4, 5631,2017-08-01,50-65,0.16666666666666666,4,50-65,['TWIX 50G']
2737,"[116969, 377790, 382341]",3, 5339,2017-08-01,50-65,0.16666666666666666,3,50-65,['YAOURT VANILLE']
2740,"[228704, 272307, 339524, 466946, 542971]",5, 4087,2017-08-01,50-65,0.16666666666666666,5,50-65,['QUARTZ IN LG LIFE 5W30']
2742,"[272393, 470752, 805164, 874064]",4, 4070,2017-08-01,50-65,0.16666666666666666,4,50-65,['TOTAL 5000 D 15W40 2L']
2744,"[172604, 381774, 476436, 590272]",4, 5829,2017-08-01,50-65,0.16666666666666666,4,50-65,['PIMS FRAMBOISE 150G']
2745,"[182855, 283844, 294969, 622174]",4, 1807,2017-08-01,50-65,0.16666666666666666,4,50-65,['MENTOS GUM PURE FRESH CHLORO 60G']
2747,"[304012, 355952, 377790, 798943]",4, 1743,2017-08-01,50-65,0.16666666666666666,4,50-65,['LION UNITE 42G']
2748,"[277675, 338762, 881754]",3, 3753,2017-08-01,50-65,0.16666666666666666,3,50-65,['BAGUETTE JAMBON CRUD 225G DM']
2749,"[170496, 420269, 512746, 679237, 774498, 798831]",6, 3639,2017-08-01,50-65,0.16666666666666666,6,50-65,['YOP VANILLE 500G']
2753,"[174525, 272097, 428202]",3, 2862,2017-08-01,50-65,0.16666666666666666,3,50-65,['2TR JAMBON BLANC MADRANGE 80G']
2755,"[174525, 200082, 265739, 879765, 984547]",5, 2777,2017-08-01,50-65,0.16666666666666666,5,50-65,"[""CHIPS LAYS A L'ANCIENNE 150G""]"
2763,"[242913, 278763, 462697, 594666]",4, 1669,2017-08-01,50-65,0.16666666666666666,4,50-65,['CR PAIN AUX RAISINS']
2764,"[272097, 294969, 439351]",3, 1548 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['SAC BOUTIQUE KRAFT', 'SAC BOUTIQUE PL']"
2765,"[245754, 272097, 294969, 439351]",4, 1548,2017-08-01,50-65,0.16666666666666666,4,50-65,['SAC BOUTIQUE PL']
2767,"[215791, 247730, 798831, 908778]",4, 1052 1119,2017-08-01,50-65,0.16666666666666666,4,50-65,"['BD SAN PELLEGRI', 'BD SDW CIABATTA TOMATE MOZZA']"
2768,"[146078, 174525, 269187, 805362]",4, 2275,2017-08-01,50-65,0.16666666666666666,4,50-65,['MILKA CHOC NOISETTES 100G']
2769,"[256611, 262284, 466946, 963615]",4, 3923,2017-08-01,50-65,0.16666666666666666,4,50-65,['TARTE NORMANDE']
2770,"[201744, 335334, 338862, 630496, 872217]",5, 4280,2017-08-01,50-65,0.16666666666666666,5,50-65,['BAGUETTE 57 CM KAP']
2771,"[100715, 139038, 293955, 622174]",4, 5826,2017-08-01,50-65,0.16666666666666666,4,50-65,['BISC SALE TUC L']
2776,"[167840, 490024, 963615]",3, 1479,2017-08-01,50-65,0.16666666666666666,3,50-65,['BD FLAN COCO']
2777,"[327034, 521885, 963615]",3, 1391 1379,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD CHAUSSONS POMMES 105 G BF UNIT', 'BD TARTELETTE A']"
2778,"[155640, 327034, 521885, 725052, 963615]",5, 1391,2017-08-01,50-65,0.16666666666666666,5,50-65,['BD TARTELETTE A']
2782,"[199673, 211249, 236009, 537370]",4, 693 1871,2017-08-01,50-65,0.16666666666666666,4,50-65,"['CR CHAUSSON AUX POMMES 120G', 'CRO JUS ORANGE 25 CL ANDROS']"
2783,"[199673, 211249, 236009, 489055, 537370]",5, 693,2017-08-01,50-65,0.16666666666666666,5,50-65,['CRO JUS ORANGE 25 CL ANDROS']
2785,"[272307, 518117, 622174, 799344]",4, 6990,2017-08-01,50-65,0.16666666666666666,4,50-65,['PAGO FRAISE 33C']
2786,"[119675, 171002, 232048, 369769, 717413]",5, 6971,2017-08-01,50-65,0.16666666666666666,5,50-65,['RED BULL 355ML']
2789,"[172679, 227267, 551013, 680791, 881754]",5, 6691,2017-08-01,50-65,0.16666666666666666,5,50-65,['MAGNUM AMANDES 120ML']
2790,"[116969, 335486, 476436, 515371, 984547]",5, 6336,2017-08-01,50-65,0.16666666666666666,5,50-65,['PETIT ECOL.CHOC.LT']
2792,"[101185, 183178, 881754]",3, 5929,2017-08-01,50-65,0.16666666666666666,3,50-65,['COCA COLA ZERO']
2793,"[215791, 247730, 332928, 548624, 798831, 908778]",6, 1052,2017-08-01,50-65,0.16666666666666666,6,50-65,['BD SDW CIABATTA TOMATE MOZZA']
2794,"[104626, 752568, 963615]",3, 3922 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['FLAN PATISSIER 120G DAUNAT', 'SAC BOUTIQUE KRAFT']"
2797,"[380150, 471775, 521885, 548624, 963615]",5, 264 431 263,2017-08-01,50-65,0.16666666666666666,5,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
2798,"[380150, 418127, 471775, 520693, 521885, 548624, 596875, 963615]",8, 264 431,2017-08-01,50-65,0.16666666666666666,8,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80']"
2799,"[380150, 428202, 471775, 489055, 521885, 548624, 842240, 963615]",8, 264 263,2017-08-01,50-65,0.16666666666666666,8,50-65,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
2800,"[380150, 400722, 418127, 428202, 471775, 489055, 490024, 518902, 520693, 521885, 548624, 550953, 596875, 715341, 842240, 963615]",16, 264,2017-08-01,50-65,0.16666666666666666,16,50-65,['REMISE BUS AUTOROUTE 15\x80']
2801,"[128265, 238881, 318322, 366154, 563868, 953867]",6, 4099 4125,2017-08-01,50-65,0.16666666666666666,6,50-65,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
2802,"[100615, 102168, 111432, 123949, 128265, 138794, 141837, 180417, 238881, 275134, 281988, 318322, 336691, 344630, 366154, 427961, 563868, 596052, 847675, 868477, 892554, 953867, 1005147, 1018638]",24, 4099,2017-08-01,50-65,0.16666666666666666,24,50-65,['LAVAGE 1 PLEIN']
2803,"[380150, 471775, 521885, 548624, 908778, 963615]",6, 431 263,2017-08-01,50-65,0.16666666666666666,6,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 9\x80']"
2804,"[111738, 158639, 190795, 228264, 236154, 263678, 263913, 284937, 301512, 380150, 383508, 406488, 418127, 471775, 497189, 520693, 521885, 540247, 548624, 550646, 596875, 641614, 798831, 828654, 908778, 963615]",26, 431,2017-08-01,50-65,0.16666666666666666,26,50-65,['CAFE EXPRESSO']
2805,"[227535, 293261, 338862]",3, 3509 4915,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CRISTALINE 50CL', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
2806,"[104626, 162971, 172679, 173561, 272097, 287136, 294969, 304012, 329057, 352928, 377790, 428892, 439310, 439351, 466946, 468426, 470752, 471775, 752568, 762454, 798831, 816699, 881754, 908778, 963615, 965330, 984547]",27, 1547,2017-08-01,50-65,0.16666666666666666,27,50-65,['SAC BOUTIQUE KRAFT']
2807,"[154544, 172560, 185871, 207033, 227535, 262284, 276785, 277675, 278763, 293261, 338862, 340253, 344568, 385144, 418451, 476436, 506197, 540247, 622174, 794281, 805362, 963615]",22, 3509,2017-08-01,50-65,0.16666666666666666,22,50-65,['CRISTALINE 50CL']
2808,"[123777, 156365, 195197, 263990, 278990, 305678, 306257, 594666]",8, 1622 721,2017-08-01,50-65,0.16666666666666666,8,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT']"
2809,"[118478, 123777, 156365, 195197, 199673, 263990, 278990, 305678, 306257, 355952, 489055, 575459, 594666, 896272]",14, 1622,2017-08-01,50-65,0.16666666666666666,14,50-65,['CR PAIN AU CHOCOLAT']
2810,"[109538, 161721, 171017, 191307, 193469, 239106, 269732, 273658, 469114, 469830, 532348, 596052, 671210, 815181, 826768, 975853, 999571]",17, 4131,2017-08-01,50-65,0.16666666666666666,17,50-65,['LAVAGE 2 PLEIN TARIF']
2811,"[123777, 195197, 236009, 263990, 278990, 306257, 406989, 886314]",8, 1738 721,2017-08-01,50-65,0.16666666666666666,8,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR CAFE EXPRESSO']"
2812,"[195197, 236154, 263990]",3, 1738 4112,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR CAFE EXPRESSO', 'LAVAGE CLU']"
2813,"[113487, 116969, 119675, 123777, 129342, 171222, 195197, 195260, 197625, 236009, 236154, 242913, 263990, 278990, 296939, 306257, 344568, 406989, 411677, 423653, 445430, 462697, 466471, 494017, 806452, 828654, 836943, 886314, 897079, 965330, 977087]",31, 1738,2017-08-01,50-65,0.16666666666666666,31,50-65,['CR CAFE EXPRESSO']
2815,"[288466, 351599, 600607]",3, 4129 1531,2017-08-01,50-65,0.16666666666666666,3,50-65,['REC LAVAGE PJE']
2816,"[245076, 287608, 351599]",3, 4129 4126,2017-08-01,50-65,0.16666666666666666,3,50-65,"['REC LAVAGE PJE', 'RECHARGE LAVAGE']"
2817,"[123777, 195197, 263990, 278990, 306257]",5, 1622 1738 721,2017-08-01,50-65,0.16666666666666666,5,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR CAFE EXPRESSO', 'CR PAIN AU CHOCOLAT']"
2818,"[113725, 117249, 127136, 131983, 134917, 151260, 156708, 157310, 170729, 170791, 180990, 217726, 245076, 247624, 258020, 270341, 271349, 277677, 287308, 287608, 288466, 322061, 329950, 337309, 351599, 375108, 375519, 423347, 439041, 475454, 486197, 499471, 530240, 535603, 539260, 599789, 600607, 605319, 611483, 761744, 798831, 838612, 908504, 961422, 974838]",45, 4129,2017-08-01,50-65,0.16666666666666666,45,50-65,['REC LAVAGE PJE']
2819,"[471775, 752568, 762454, 908778, 963615, 965330]",6, 1547 263,2017-08-01,50-65,0.16666666666666666,6,50-65,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
2820,"[471775, 908778, 963615]",3, 1547 431 263,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
