,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
21,"[107030, 113700, 114666, 118478, 123801, 127790, 130181, 133892, 156634, 191561, 199984, 205109, 235297, 261384, 266488, 270220, 368080, 389285, 400880, 403445, 410726, 421137, 427096, 427250, 459432, 460228, 483533, 485938, 516578, 522769, 551228, 552846, 555714, 607784, 612824, 616689, 681522, 739860, 751640, 988472, 988692, 1025942, 1036517, 1046422, 1095891, 1106966, 1109186, 1166148, 1167207, 1168767, 1171370, 1171591, 1172616, 1174643, 1175223, 1180756, 1186493, 1191682, 1192664, 1198352, 1236675]",61, 163,2019-01-16,M,0.6666666666666666,61,M,['product-451']
22,"[100194, 107030, 114666, 118478, 127790, 133892, 140480, 146208, 147410, 156634, 187833, 205109, 235297, 244827, 270220, 280999, 296343, 308992, 325309, 346289, 368080, 421137, 427096, 427250, 427779, 453193, 489993, 552846, 556062, 573477, 603391, 606762, 607784, 612824, 616689, 705599, 739860, 751640, 1061637, 1095891, 1163691, 1166148, 1167207, 1168767, 1171591, 1180756, 1196697, 1198352, 1205586]",49, 1538,2019-01-16,M,0.6666666666666666,49,M,['RECHARGE CAFÉ CLUB 2\x80']
23,"[107030, 114666, 118478, 127790, 133892, 156634, 205109, 235297, 270220, 368080, 421137, 427096, 427250, 552846, 607784, 612824, 616689, 739860, 751640, 1095891, 1166148, 1167207, 1168767, 1171591, 1180756, 1198352]",26, 1538 163,2019-01-16,M,0.6666666666666666,26,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
24,"[109302, 127136, 163869, 216329, 218498, 249449, 277301, 315575, 344157, 345337, 358331, 372038, 374485, 399691, 407270, 457624, 498529, 501153, 582622, 596052, 625131, 656513, 773493, 833102, 845965, 885531, 964536, 1009010, 1013535, 1077855, 1113092, 1159078, 1221464]",33, 2975,2019-01-16,M,0.6666666666666666,33,M,['TW LAVE GLACE DEG. 4L']
25,"[137871, 152797, 159082, 229572, 249189, 253734, 261502, 340199, 348948, 350054, 364804, 369391, 371498, 461997, 499303, 522268, 542397, 549038, 573366, 576712, 596052, 599279, 616924, 704970, 736264, 878785, 948321, 950781, 961949, 1071331, 1196711, 1241233]",32, 2946,2019-01-16,M,0.6666666666666666,32,M,['TW  LAVE GLACE']
26,"[130532, 131514, 140465, 171396, 192639, 204060, 208883, 229065, 282533, 287308, 287468, 289065, 307966, 336115, 347680, 358958, 399691, 411215, 422349, 498303, 499303, 549634, 601966, 749584, 876531, 963091, 1056258, 1096121, 1176487]",29, 4074,2019-01-16,M,0.6666666666666666,29,M,['BIDON AD BLUE 10L']
27,"[286391, 518759, 531053, 555714, 596217, 596222, 616225, 616635, 680791, 752568, 979705, 988692, 989025, 995860, 1007975, 1014685, 1036452, 1082751, 1179263, 1180366]",20, 263,2019-01-16,M,0.6666666666666666,20,M,['REMISE BUS AUTOROUTE 9\x80']
28,"[115880, 129105, 132500, 158123, 192058, 251924, 252901, 261542, 280686, 360750, 392321, 460889, 465591, 483161, 501153, 509386, 516100, 517711, 539879, 562198, 603391, 615259, 749584, 751942, 1060176]",25, 2368,2019-01-16,M,0.6666666666666666,25,M,['EVIAN 50CL']
29,"[127739, 148601, 164308, 223831, 226924, 279979, 328351, 383035, 422349, 473727, 483161, 490898, 502923, 556224, 572511, 615259, 624122, 833186, 879125, 997717, 1109301, 1183766]",22, 2968,2019-01-16,M,0.6666666666666666,22,M,['TW 10 LINGUETTE']
30,"[106500, 107174, 107874, 109076, 114811, 116188, 118554, 124291, 130640, 132014, 136064, 138682, 139568, 145230, 150337, 150382, 159219, 162796, 163869, 167823, 169206, 170884, 175596, 178222, 178285, 180952, 189014, 190085, 193333, 199911, 203657, 203819, 206416, 215782, 220492, 227132, 230440, 241230, 244827, 245076, 249865, 259132, 259945, 275978, 281956, 286890, 291899, 292709, 306731, 312801, 312955, 318075, 331786, 332432, 332635, 356806, 359007, 361281, 363005, 369391, 369654, 371444, 381808, 382530, 389312, 400840, 406056, 407610, 414738, 421208, 424865, 430778, 433003, 437974, 446535, 447717, 449743, 450548, 451301, 454219, 461624, 466822, 470752, 473077, 473727, 498529, 500694, 501187, 501913, 504878, 517260, 518488, 523099, 524978, 525889, 533525, 536487, 540517, 541453, 542559, 543430, 545368, 551633, 557541, 560724, 563868, 576981, 580987, 600607, 601654, 616790, 618219, 658494, 684214, 711308, 715453, 731462, 794611, 833102, 838634, 842634, 869865, 879068, 885525, 888764, 898398, 905119, 915084, 919299, 934626, 947685, 948247, 984547, 985588, 1017395, 1027715, 1030140, 1037084, 1046200, 1049044, 1069071, 1088671, 1089136, 1105632, 1109186, 1150667, 1163691, 1167570, 1171591, 1180306, 1191297, 1198602, 1207494, 1229161]",154, 4112,2019-01-23,M,0.75,154,M,['LAVAGE CLU']
31,"[108938, 111737, 114666, 118478, 130181, 133892, 145875, 156634, 179742, 187715, 198674, 205109, 235462, 244827, 261384, 266488, 270220, 282396, 328934, 353175, 354333, 368080, 368496, 395023, 403184, 421137, 423574, 427250, 437004, 445481, 449488, 456209, 474673, 482998, 483533, 485938, 523545, 524777, 530862, 554580, 573259, 603391, 607784, 612824, 616689, 734723, 739860, 746930, 747609, 752912, 868266, 903640, 905130, 957469, 995860, 999796, 1103098, 1106966, 1163691, 1166148, 1167207, 1167617, 1168767, 1171370, 1171591, 1172616, 1198352, 1205586, 1218364, 1221607, 1226398, 1226798, 1234306, 1237802]",74, 163,2019-01-23,M,0.75,74,M,['product-451']
32,"[108938, 116759, 118478, 127303, 133892, 146208, 156634, 205109, 244827, 261384, 270220, 308992, 329014, 368080, 381555, 421137, 427096, 427250, 427921, 437004, 453193, 460228, 468541, 483533, 489993, 512485, 523545, 552846, 556062, 603391, 607784, 612824, 616689, 739860, 746930, 903640, 957469, 971143, 999796, 1095891, 1163691, 1166148, 1167207, 1168767, 1171591, 1196697, 1198352, 1205586, 1206265, 1234306, 1236675]",51, 1538,2019-01-23,M,0.75,51,M,['RECHARGE CAFÉ CLUB 2\x80']
33,"[108938, 118478, 133892, 156634, 205109, 244827, 261384, 270220, 368080, 421137, 427250, 437004, 483533, 523545, 603391, 607784, 612824, 616689, 739860, 746930, 903640, 957469, 999796, 1163691, 1166148, 1167207, 1168767, 1171591, 1198352, 1205586, 1234306]",31, 1538 163,2019-01-23,M,0.75,31,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
34,"[106129, 115111, 120768, 121128, 134483, 138682, 154890, 156705, 166603, 183878, 193333, 193465, 198355, 199285, 207483, 229252, 231893, 245076, 308273, 315579, 329649, 332635, 339822, 394947, 406056, 406750, 410921, 428887, 431743, 433003, 434197, 446169, 447717, 451301, 454013, 458615, 470752, 472493, 472871, 475180, 481859, 497223, 500694, 538471, 598952, 618550, 626343, 651048, 711308, 765382, 868830, 876615, 890216, 911353, 932650, 953088, 970436, 1001810, 1027715, 1037370, 1072489, 1178568, 1202876, 1214860, 1234579, 1234768]",66, 4126,2019-01-23,M,0.75,66,M,['RECHARGE LAVAGE']
35,"[101165, 107874, 113725, 143331, 144626, 145017, 150817, 159082, 194077, 218744, 231629, 234220, 239081, 253255, 261715, 276372, 291752, 293992, 303422, 329819, 346333, 373230, 383124, 384443, 406750, 430886, 432122, 434234, 437974, 439261, 451301, 480366, 512147, 521549, 524222, 548830, 554234, 564535, 596052, 598623, 741709, 794978, 827712, 834283, 835212, 845834, 887379, 919805, 937696, 957568, 999259, 1040391, 1047235, 1059122, 1151882, 1234579]",56, 2946,2019-01-23,M,0.75,56,M,['TW  LAVE GLACE']
36,"[107874, 118554, 125815, 146201, 150382, 178285, 182238, 194077, 249602, 315579, 318322, 321180, 327874, 339428, 361281, 392769, 401551, 421208, 429719, 448660, 454219, 457865, 471841, 477520, 479474, 506632, 510699, 524978, 536722, 538955, 543430, 590488, 796552, 828186, 874911, 881500, 895064, 899574, 911353, 912051, 913899, 915084, 955102, 1005938, 1014432, 1037370, 1057209, 1085225, 1089775, 1115407, 1166865, 1236905]",52, 4125,2019-01-23,M,0.75,52,M,['RECHARGE LAVAGE TW - A']
37,"[105498, 150817, 157833, 164313, 209599, 219965, 276372, 287148, 329426, 409421, 437974, 450648, 506632, 528757, 535686, 543423, 544364, 579539, 590914, 612518, 717565, 732440, 749584, 769710, 778698, 807093, 894344, 959459, 989996, 1056258, 1150209, 1158305, 1197766, 1215438, 1216886]",35, 4074,2019-01-23,M,0.75,35,M,['BIDON AD BLUE 10L']
38,"[107463, 120768, 145422, 152186, 184045, 218865, 234661, 236292, 320498, 322776, 337921, 361281, 381808, 433003, 477413, 535249, 594142, 744146, 753583, 832721, 839435, 869888, 912051, 1049044]",24, 2368,2019-01-23,M,0.75,24,M,['EVIAN 50CL']
39,"[129151, 140093, 148590, 152186, 169206, 173528, 176862, 241682, 305419, 305678, 320498, 401551, 406987, 477520, 510225, 514668, 795191, 875200, 952954, 964983, 989745, 989996]",22, 2975,2019-01-23,M,0.75,22,M,['TW LAVE GLACE DEG. 4L']
40,"[103422, 105649, 109363, 113418, 115022, 131514, 132014, 133917, 134483, 138469, 145257, 154052, 154890, 155211, 156054, 156805, 175673, 192277, 217160, 222551, 224522, 228918, 234320, 240562, 243592, 249979, 251036, 251365, 253172, 253255, 253363, 256395, 257793, 259430, 266265, 266879, 272583, 274132, 280320, 287730, 288142, 289707, 297341, 301402, 308900, 311750, 323045, 323046, 332348, 335363, 340311, 341173, 344797, 350732, 358331, 364658, 374383, 376613, 380881, 383294, 385378, 387239, 388392, 394741, 395636, 397295, 401551, 402443, 404019, 407099, 410330, 410819, 414193, 421256, 421796, 424865, 426406, 429688, 434667, 436551, 437840, 443706, 448590, 448779, 450623, 450776, 461002, 461624, 462636, 465771, 484507, 484879, 500566, 507869, 508797, 525126, 525646, 528757, 535454, 535916, 541453, 549247, 550893, 554157, 558424, 559082, 563904, 568132, 575826, 580277, 582737, 586653, 591109, 609497, 611332, 614111, 623370, 624990, 631728, 675569, 679163, 729595, 748021, 748914, 753649, 761111, 782913, 797757, 844497, 845238, 866133, 870293, 879166, 911071, 915181, 918133, 927592, 932199, 932279, 967199, 979743, 997163, 1005523, 1020856, 1024148, 1032311, 1033466, 1057343, 1073949, 1074699, 1091502, 1102327, 1109294, 1111303, 1159958, 1169210, 1200839, 1211406, 1219925, 1220283, 1226863]",161, 4112,2019-01-30,M,0.8,161,M,['LAVAGE CLU']
41,"[101392, 111061, 116517, 123949, 128265, 131071, 131834, 132260, 145566, 160270, 164590, 165402, 171799, 175868, 176549, 181027, 181964, 189419, 198548, 209895, 236344, 262086, 262604, 270927, 274400, 287447, 295124, 297113, 305516, 315579, 326781, 331273, 343312, 363045, 366567, 369285, 389033, 401581, 404281, 427408, 431142, 432898, 435091, 452545, 455312, 458921, 462819, 466898, 470805, 480524, 487513, 493366, 502556, 505021, 508101, 517175, 517196, 531729, 535454, 543430, 543558, 549247, 558424, 558641, 563868, 584471, 586233, 587093, 589526, 594278, 595081, 601555, 616355, 648052, 675569, 679163, 723771, 735223, 748989, 753443, 828939, 840183, 873625, 883395, 897112, 923982, 935227, 949334, 970916, 985407, 1022740, 1029030, 1066859, 1075341, 1089775, 1105168, 1109294, 1168320, 1198813, 1214860, 1236406]",101, 4125,2019-01-30,M,0.8,101,M,['RECHARGE LAVAGE TW - A']
42,"[103422, 106904, 127376, 135233, 137090, 189419, 191561, 196433, 206316, 208285, 216732, 239835, 252089, 253172, 253363, 254830, 257793, 287447, 302998, 304340, 317038, 318322, 321847, 323045, 323046, 330928, 335363, 339057, 341989, 351648, 355661, 365690, 378436, 379466, 384238, 402831, 407099, 410330, 416080, 434944, 445614, 465591, 467853, 470805, 475855, 487513, 491154, 491523, 492075, 493464, 523672, 524032, 535916, 538928, 546453, 565260, 568859, 572141, 573952, 576380, 580942, 591109, 598952, 611332, 620797, 621444, 624990, 679163, 738717, 863448, 866670, 869685, 877574, 877676, 877727, 879452, 901098, 908659, 919299, 932279, 985590, 996278, 999728, 1006344, 1015634, 1049672, 1054186, 1071450, 1075480, 1076144, 1078103, 1083463, 1104105, 1110964, 1154858, 1158469, 1166426, 1189216, 1214425]",99, 2968,2019-01-30,M,0.8,99,M,['TW 10 LINGUETTE']
43,"[105126, 112041, 121128, 123357, 129289, 134631, 140578, 154248, 184838, 193056, 236843, 240562, 255586, 278593, 281256, 287131, 294943, 305678, 315579, 324352, 340311, 349408, 352980, 397295, 409846, 414193, 415266, 417444, 420953, 426406, 429688, 434135, 450776, 462890, 470144, 470752, 474699, 475671, 496832, 506588, 508797, 521837, 525646, 526488, 535916, 541453, 550893, 553151, 556831, 561082, 563799, 579353, 582604, 591109, 602814, 604625, 607089, 609205, 609497, 611332, 616355, 712041, 735561, 747540, 794701, 794978, 835212, 841409, 844536, 866133, 868830, 897112, 908239, 916381, 922899, 927592, 935624, 985590, 986807, 1020856, 1044582, 1059122, 1072004, 1080244, 1083463, 1099359, 1102327, 1105168, 1109301, 1164311, 1224488, 1236968]",92, 4126,2019-01-30,M,0.8,92,M,['RECHARGE LAVAGE']
