,CUST_ID,query_type,ARTICLE_ID,SEX,AGE,DEPARTEMENT,DESCRIPTION
5652,873625,adoption,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5653,873625,promo_exclusive_products,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5654,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5655,873625,replacement,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5656,873625,adoption,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5657,873625,promo_exclusive_products,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5658,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5659,873625,replacement,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5660,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5661,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5662,873625,loyalty,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5663,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5664,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5665,873625,loyalty,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5666,873625,adoption,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5667,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5668,873625,adoption,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5669,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5670,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5671,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5672,873625,loyalty,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5673,873625,adoption,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5674,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5675,873625,loyalty1,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5676,873625,loyalty2,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5677,873625,loyalty,3425909001007,M,<35,78,RECHARGE LAVAGE TW - A
5678,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5679,153534,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5680,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5681,153534,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5682,153534,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5683,153534,promo_exclusive_products,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5684,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5685,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5686,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5687,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5688,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5689,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5690,153534,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5691,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5692,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5693,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5694,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5695,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5696,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5697,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5698,153534,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5699,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5700,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5701,153534,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5702,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5703,153534,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5704,153534,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5705,153534,promo_exclusive_products,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5706,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5707,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5708,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5709,153534,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5710,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5711,153534,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5712,153534,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5713,153534,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5714,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5715,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5716,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5717,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5718,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5719,579243,promo_exclusive_products,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5720,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5721,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5722,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5723,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5724,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5725,579243,promo_exclusive_products,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5726,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5727,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5728,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5729,579243,replacement,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5730,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5731,579243,promo_exclusive_products,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5732,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5733,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5734,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5735,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5736,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5737,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5738,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5739,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5740,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5741,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5742,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5743,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5744,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5745,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5746,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5747,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5748,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5749,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5750,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5751,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5752,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5753,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5754,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5755,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5756,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5757,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5758,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5759,579243,loyalty1,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5760,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5761,579243,loyalty,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5762,579243,adoption,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5763,579243,loyalty2,3425909001007,F,35-49,62,RECHARGE LAVAGE TW - A
5764,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5765,202124,replacement,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5766,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5767,202124,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5768,202124,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5769,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5770,202124,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5771,202124,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5772,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5773,202124,replacement,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5774,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5775,202124,replacement,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5776,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5777,202124,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5778,202124,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5779,202124,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5780,202124,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5781,202124,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5782,226924,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5783,226924,replacement,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5784,226924,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5785,226924,loyalty2,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5786,226924,loyalty,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5787,226924,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5788,226924,loyalty2,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5789,226924,loyalty,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5790,226924,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5791,226924,replacement,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5792,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5793,228704,replacement,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5794,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5795,228704,loyalty2,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5796,228704,loyalty,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5797,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5798,228704,loyalty2,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5799,228704,loyalty,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5800,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5801,228704,replacement,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5802,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5803,228704,loyalty2,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5804,228704,loyalty,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5805,228704,loyalty1,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5806,228704,replacement,3425909001007,M,50-65,51,RECHARGE LAVAGE TW - A
5807,285626,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5808,285626,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5809,285626,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5810,285626,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5811,285626,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5812,285626,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5813,285626,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5814,285626,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5815,343449,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5816,343449,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5817,343449,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5818,343449,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5819,343449,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5820,343449,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5821,343449,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5822,343449,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5823,343449,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5824,343449,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5825,343449,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5826,343449,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5827,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5828,455312,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5829,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5830,455312,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5831,455312,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5832,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5833,455312,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5834,455312,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5835,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5836,455312,loyalty2,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5837,455312,loyalty,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5838,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5839,455312,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5840,455312,loyalty1,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5841,455312,replacement,3425909001007,M,50-65,59,RECHARGE LAVAGE TW - A
5842,473077,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5843,473077,replacement,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5844,473077,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5845,473077,loyalty2,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5846,473077,loyalty,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5847,473077,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5848,473077,loyalty2,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5849,473077,loyalty,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5850,480366,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5851,480366,replacement,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5852,480366,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5853,480366,replacement,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5854,480366,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5855,480366,replacement,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5856,480366,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5857,480366,loyalty2,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5858,480366,loyalty,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5859,480366,loyalty1,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5860,480366,loyalty2,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5861,480366,loyalty,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5862,605523,loyalty1,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5863,605523,replacement,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5864,605523,loyalty1,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5865,605523,loyalty2,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5866,605523,loyalty,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5867,605523,loyalty1,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5868,605523,loyalty2,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5869,605523,loyalty,3425909001007,M,50-65,78,RECHARGE LAVAGE TW - A
5870,656134,loyalty1,3425909001007,F,<35,59,RECHARGE LAVAGE TW - A
5871,656134,replacement,3425909001007,F,<35,59,RECHARGE LAVAGE TW - A
5872,684785,loyalty1,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5873,684785,replacement,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5874,684785,loyalty1,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5875,684785,loyalty2,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5876,684785,loyalty,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5877,684785,loyalty1,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5878,684785,loyalty2,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5879,684785,loyalty,3425909001007,M,35-49,51,RECHARGE LAVAGE TW - A
5880,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5881,881500,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5882,881500,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5883,881500,promo_exclusive_products,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5884,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5885,881500,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5886,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5887,881500,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5888,881500,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5889,881500,promo_exclusive_products,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5890,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5891,881500,replacement,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5892,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5893,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5894,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5895,881500,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5896,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5897,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5898,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5899,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5900,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5901,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5902,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5903,881500,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5904,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5905,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5906,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5907,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5908,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5909,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5910,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5911,881500,adoption,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5912,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5913,881500,loyalty1,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5914,881500,loyalty2,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5915,881500,loyalty,3425909001007,M,50-65,62,RECHARGE LAVAGE TW - A
5916,922746,loyalty1,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5917,922746,replacement,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5918,922746,loyalty1,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5919,922746,loyalty2,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5920,922746,loyalty,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5921,922746,loyalty1,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5922,922746,loyalty2,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5923,922746,loyalty,3425909001007,M,35-49,62,RECHARGE LAVAGE TW - A
5924,923982,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5925,923982,replacement,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5926,923982,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5927,923982,loyalty2,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5928,923982,loyalty,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5929,923982,loyalty1,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5930,923982,loyalty2,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5931,923982,loyalty,3425909001007,M,50-65,38,RECHARGE LAVAGE TW - A
5932,970916,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5933,970916,replacement,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5934,970916,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5935,970916,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5936,970916,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5937,970916,loyalty1,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5938,970916,loyalty2,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5939,970916,loyalty,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5940,1201800,loyalty1,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5941,1201800,replacement,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5942,1201800,loyalty1,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5943,1201800,loyalty2,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5944,1201800,loyalty,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5945,1201800,loyalty1,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5946,1201800,loyalty2,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5947,1201800,loyalty,3425909001007,M,<35,59,RECHARGE LAVAGE TW - A
5948,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5949,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5950,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5951,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5952,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5953,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5954,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5955,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5956,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5957,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5958,573766,adoption,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5959,573766,promo_exclusive_products,3425909001007,M,35-49,78,RECHARGE LAVAGE TW - A
5960,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5961,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5962,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5963,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5964,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5965,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5966,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5967,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5968,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5969,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5970,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5971,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5972,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5973,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5974,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5975,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5976,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5977,1019603,promo_exclusive_products,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
5978,1019603,adoption,3425909001007,M,35-49,59,RECHARGE LAVAGE TW - A
