,CUST_ID,SEX,AGE,DEPARTEMENT
529,125509,M,50-65,80
530,125579,M,50-65,59
531,125615,M,50-65,33
532,125629,M,50-65,62
533,125798,M,50-65,80
534,125815,M,35-49,78
535,125897,M,35-49,62
536,125911,M,35-49,42
537,125915,M,50-65,62
538,125918,M,50-65,33
539,126006,M,35-49,38
540,126035,M,50-65,62
541,126039,F,<35,59
542,126046,M,50-65,33
543,126059,M,35-49,59
544,126217,M,35-49,06
545,126231,M,35-49,33
546,126249,M,50-65,38
547,126268,F,35-49,59
548,126277,M,50-65,38
549,126367,M,35-49,78
550,126426,M,50-65,33
551,126432,M,>65,78
552,126551,M,50-65,59
553,126566,M,50-65,33
554,126601,M,35-49,59
555,126619,M,35-49,59
556,126632,M,35-49,78
557,126650,F,50-65,33
558,126662,M,35-49,80
559,126667,M,50-65,59
560,126691,M,50-65,79
561,126718,M,35-49,62
562,126734,M,50-65,79
563,126864,M,35-49,62
564,126875,M,50-65,59
565,126930,M,35-49,59
566,126962,M,50-65,33
567,126975,M,50-65,80
568,127104,M,35-49,07
569,127111,M,50-65,59
570,127136,M,50-65,33
571,127145,M,50-65,59
572,127303,M,50-65,59
573,127319,M,35-49,06
574,127367,F,35-49,62
575,127376,M,50-65,21
576,127536,M,35-49,33
577,127538,M,35-49,58
578,127640,M,50-65,33
579,127739,M,50-65,62
580,127757,M,50-65,78
581,127760,M,50-65,78
582,127790,M,50-65,59
583,127943,M,50-65,78
584,127952,M,35-49,78
585,127960,M,35-49,38
586,128083,M,50-65,51
587,128090,M,50-65,33
588,128096,F,>65,59
589,128103,M,<35,78
590,128150,M,50-65,78
591,128197,M,50-65,59
592,128213,M,50-65,62
593,128265,M,50-65,78
594,128359,M,>65,78
595,128523,M,50-65,33
596,128537,M,35-49,72
597,128568,M,35-49,59
598,128593,M,35-49,59
599,128643,M,50-65,78
600,128645,M,>65,06
601,128703,M,50-65,59
602,128737,M,35-49,33
603,128859,M,35-49,59
604,128896,M,50-65,78
605,129001,M,50-65,59
606,129071,M,35-49,59
607,129105,M,50-65,78
608,129107,M,50-65,62
609,129129,M,50-65,59
610,129151,M,35-49,62
611,129166,M,50-65,78
612,129189,M,35-49,33
613,129289,M,35-49,59
614,129318,M,50-65,79
615,129342,M,50-65,78
616,129345,M,50-65,78
617,129390,M,50-65,33
618,129401,M,50-65,59
619,129409,M,50-65,58
620,129415,M,50-65,38
621,129461,M,35-49,38
622,129525,M,50-65,78
623,129556,M,35-49,59
624,129575,M,50-65,62
625,129652,F,35-49,62
626,129710,F,35-49,38
627,129748,M,50-65,51
628,129757,M,35-49,59
629,129865,F,35-49,59
630,129962,M,50-65,62
631,130015,M,35-49,62
632,130019,M,50-65,59
633,130030,M,50-65,78
634,130044,M,50-65,59
635,130053,M,35-49,78
636,130181,M,35-49,59
637,130184,M,50-65,38
638,130188,M,50-65,59
639,130260,F,35-49,78
640,130300,M,50-65,78
641,130366,M,35-49,62
642,130464,M,35-49,38
643,130477,M,35-49,78
644,130508,M,35-49,38
645,130532,M,50-65,59
646,130555,M,35-49,62
647,130571,M,35-49,59
648,130640,M,50-65,59
649,130700,M,50-65,78
650,130743,M,50-65,78
651,130752,M,>65,51
652,130756,M,>65,59
653,130760,M,50-65,59
654,130764,M,50-65,51
655,130769,M,35-49,78
656,130799,M,50-65,59
657,130820,M,50-65,78
658,130872,M,35-49,33
659,130909,M,50-65,59
660,130935,M,50-65,06
661,130996,M,50-65,59
662,131005,M,50-65,78
663,131014,M,50-65,33
664,131015,M,<35,39
665,131034,M,35-49,59
666,131071,M,35-49,38
667,131114,F,50-65,78
668,131188,M,35-49,62
669,131208,M,50-65,62
670,131235,M,35-49,62
671,131263,M,35-49,78
672,131320,M,50-65,78
673,131325,M,>65,78
674,131348,M,50-65,78
675,131368,M,50-65,59
676,131402,M,50-65,59
677,131494,M,50-65,78
678,131514,M,50-65,78
679,131516,M,50-65,38
680,131554,M,50-65,33
681,131572,M,35-49,62
682,131823,M,50-65,78
683,131834,M,35-49,33
684,131862,M,35-49,38
685,131961,M,50-65,78
686,131963,M,35-49,51
687,131971,F,50-65,78
688,132014,M,50-65,51
689,132036,M,50-65,78
690,132045,M,50-65,78
691,132046,M,50-65,62
692,132062,M,35-49,62
693,132082,M,35-49,33
694,132099,M,50-65,33
695,132249,M,35-49,78
696,132253,M,<35,38
697,132260,M,35-49,78
698,132262,M,35-49,33
699,132286,M,35-49,78
700,132328,F,50-65,78
701,132417,M,35-49,59
702,132483,M,35-49,78
703,132519,M,50-65,38
704,132571,M,50-65,78
705,132622,M,35-49,07
706,132640,M,35-49,59
707,132641,M,50-65,59
708,132674,M,<35,33
709,132683,M,35-49,59
710,132721,M,50-65,59
711,132722,M,50-65,51
712,132739,M,50-65,78
713,132763,M,35-49,59
714,132836,M,35-49,58
715,132873,F,35-49,38
716,132897,M,35-49,07
717,132936,M,35-49,38
718,132966,M,35-49,51
719,133014,F,50-65,59
720,133022,M,35-49,78
721,133035,M,35-49,79
722,133045,M,50-65,06
723,133070,M,50-65,62
724,133113,M,50-65,59
725,133162,M,35-49,39
726,133383,M,35-49,59
727,133456,M,50-65,59
728,133496,M,50-65,62
729,133633,M,35-49,33
730,133707,M,50-65,62
731,133755,M,50-65,33
732,133767,M,50-65,59
733,133789,M,50-65,78
734,133831,M,50-65,59
735,133892,M,50-65,59
736,133917,M,50-65,38
737,133955,F,35-49,59
738,134035,M,35-49,78
739,134062,M,35-49,62
740,134116,M,50-65,78
741,134146,M,35-49,07
742,134163,M,50-65,38
743,134281,M,50-65,62
744,134419,F,35-49,58
745,134440,M,35-49,79
746,134473,M,50-65,59
747,134483,M,35-49,06
748,134527,M,35-49,59
749,134545,M,50-65,78
750,134585,M,50-65,78
751,134631,M,50-65,33
752,134691,M,35-49,78
753,134811,F,35-49,33
754,134880,M,35-49,59
755,134914,M,50-65,38
756,134917,M,50-65,59
757,135030,M,>65,51
758,135063,M,35-49,78
759,135083,M,35-49,59
760,135205,M,35-49,78
761,135206,F,35-49,59
762,135309,M,50-65,78
763,135333,M,<35,21
