,CUST_ID,SEX,AGE,DEPARTEMENT
698,131403,M,50-65,78
699,131445,M,50-65,33
700,131494,M,50-65,78
701,131514,M,50-65,78
702,131516,M,50-65,38
703,131554,M,50-65,33
704,131572,M,35-49,62
705,131823,M,50-65,78
706,131834,M,35-49,33
707,131862,M,35-49,38
708,131961,M,50-65,78
709,131963,M,35-49,51
710,131971,F,50-65,78
711,132014,M,50-65,51
712,132036,M,50-65,78
713,132045,M,50-65,78
714,132046,M,50-65,62
715,132054,M,50-65,78
716,132062,M,35-49,62
717,132067,F,50-65,59
718,132082,M,35-49,33
719,132099,M,50-65,33
720,132249,M,35-49,78
721,132253,M,<35,38
722,132260,M,35-49,78
723,132262,M,35-49,33
724,132286,M,35-49,78
725,132328,F,50-65,78
726,132351,M,>65,78
727,132417,M,35-49,59
728,132482,M,50-65,78
729,132483,M,35-49,78
730,132500,M,50-65,59
731,132519,M,50-65,38
732,132571,M,50-65,78
733,132622,M,35-49,07
734,132640,M,35-49,59
735,132641,M,50-65,59
736,132674,M,<35,33
737,132683,M,35-49,59
738,132721,M,50-65,59
739,132722,M,50-65,51
740,132739,M,50-65,78
741,132763,M,35-49,59
742,132836,M,35-49,58
743,132873,F,35-49,38
744,132897,M,35-49,07
745,132936,M,35-49,38
746,132966,M,35-49,51
747,133014,F,50-65,59
748,133022,M,35-49,78
749,133035,M,35-49,79
750,133045,M,50-65,06
751,133070,M,50-65,62
752,133113,M,50-65,59
753,133162,M,35-49,39
754,133259,M,35-49,62
755,133456,M,50-65,59
756,133633,M,35-49,33
757,133707,M,50-65,62
758,133755,M,50-65,33
759,133767,M,50-65,59
760,133789,M,50-65,78
761,133831,M,50-65,59
762,133892,M,50-65,59
763,133917,M,50-65,38
764,133955,F,35-49,59
765,134035,M,35-49,78
766,134062,M,35-49,62
767,134116,M,50-65,78
768,134146,M,35-49,07
769,134163,M,50-65,38
770,134281,M,50-65,62
771,134419,F,35-49,58
772,134440,M,35-49,79
773,134473,M,50-65,59
774,134483,M,35-49,06
775,134527,M,35-49,59
776,134545,M,50-65,78
777,134585,M,50-65,78
778,134631,M,50-65,33
779,134691,M,35-49,78
780,134811,F,35-49,33
781,134880,M,35-49,59
782,134914,M,50-65,38
783,134917,M,50-65,59
784,135030,M,>65,51
785,135063,M,35-49,78
786,135083,M,35-49,59
787,135206,F,35-49,59
788,135333,M,<35,21
789,135348,M,50-65,06
790,135414,M,35-49,33
791,135514,M,35-49,78
792,135531,M,50-65,78
793,135537,F,50-65,59
794,135553,M,35-49,59
795,135736,M,35-49,59
796,135825,M,35-49,59
797,135889,M,50-65,59
798,136045,M,35-49,78
799,136064,M,35-49,62
800,136067,M,50-65,78
801,136254,M,35-49,59
802,136291,M,50-65,79
803,136380,M,>65,59
804,136453,F,50-65,78
805,136486,M,50-65,33
806,136593,M,35-49,33
807,136646,M,50-65,80
808,136649,M,50-65,78
809,136688,M,35-49,78
810,136805,M,50-65,59
811,136832,M,50-65,59
812,136996,M,35-49,59
813,137060,M,35-49,58
814,137090,M,35-49,59
815,137163,M,50-65,59
816,137165,M,50-65,33
817,137233,M,50-65,59
818,137251,M,35-49,78
819,137270,M,35-49,78
820,137310,M,35-49,33
821,137356,M,50-65,78
822,137379,M,35-49,59
823,137464,M,35-49,78
824,137504,M,35-49,78
825,137581,M,50-65,78
826,137637,F,35-49,51
827,137677,M,50-65,62
828,137685,M,50-65,38
829,137806,M,35-49,62
830,137810,M,50-65,78
831,137870,M,35-49,33
832,137871,M,35-49,59
833,137910,M,35-49,78
834,137955,M,35-49,78
835,137982,M,50-65,78
836,138008,M,35-49,59
837,138058,M,50-65,62
838,138118,M,<35,39
839,138134,M,50-65,59
840,138169,M,50-65,58
841,138170,M,50-65,59
842,138252,F,35-49,78
843,138255,M,35-49,33
844,138287,M,35-49,59
845,138296,M,50-65,59
846,138325,M,50-65,51
847,138395,M,35-49,33
848,138451,M,35-49,06
849,138455,F,50-65,78
850,138510,M,>65,06
851,138520,M,50-65,62
852,138543,M,>65,78
853,138682,M,50-65,62
854,138701,M,35-49,62
855,138707,M,50-65,78
856,138754,M,50-65,59
857,138794,M,50-65,33
858,138810,M,50-65,06
859,138874,F,50-65,62
860,138886,M,35-49,59
861,138923,M,50-65,59
862,138928,M,50-65,59
863,139002,M,35-49,33
864,139035,M,>65,33
865,139038,M,50-65,59
866,139113,M,50-65,62
867,139288,M,50-65,78
868,139363,M,35-49,38
869,139416,M,50-65,59
870,139544,M,50-65,78
871,139568,M,50-65,78
872,139598,M,35-49,59
873,139833,M,50-65,59
874,139918,F,35-49,59
875,139931,F,35-49,78
876,139963,M,35-49,78
877,140050,F,50-65,59
878,140052,M,35-49,62
879,140062,M,35-49,62
880,140093,M,50-65,59
881,140121,M,50-65,51
882,140167,M,>65,80
883,140168,M,35-49,59
884,140183,M,50-65,33
885,140231,M,35-49,33
886,140232,M,35-49,33
887,140234,M,50-65,78
888,140261,F,50-65,06
889,140287,F,35-49,06
890,140387,M,50-65,38
891,140392,M,50-65,79
892,140423,F,50-65,78
893,140439,M,50-65,78
894,140465,M,50-65,78
895,140480,M,35-49,62
896,140555,M,35-49,38
897,140558,M,35-49,51
898,140566,M,50-65,38
899,140578,M,35-49,59
900,140591,M,50-65,59
901,140784,M,50-65,78
902,140809,M,35-49,78
903,140850,M,35-49,59
904,140911,M,35-49,78
905,140919,M,50-65,33
906,140965,M,35-49,59
907,141100,M,50-65,78
908,141126,M,35-49,59
909,141177,M,35-49,33
910,141181,M,35-49,59
911,141196,M,50-65,78
912,141200,F,35-49,62
913,141207,M,50-65,78
914,141220,M,50-65,78
915,141311,M,50-65,78
916,141312,M,>65,62
917,141332,M,50-65,78
918,141357,M,50-65,33
919,141377,M,50-65,06
