,CUST_ID,SEX,AGE,DEPARTEMENT
547,147391,M,50-65,38
548,147410,M,50-65,59
549,147432,M,50-65,62
550,147495,F,50-65,78
551,147513,M,50-65,33
552,147670,F,35-49,33
553,147772,M,35-49,59
554,147839,F,50-65,59
555,147896,M,35-49,59
556,147984,M,35-49,78
557,148040,M,35-49,59
558,148360,M,35-49,30
559,148440,M,50-65,59
560,148601,M,50-65,51
561,148673,F,50-65,62
562,148775,M,50-65,62
563,149020,M,50-65,62
564,149242,M,50-65,62
565,149249,M,35-49,59
566,149302,M,50-65,78
567,149318,M,35-49,38
568,149350,M,35-49,51
569,149358,F,35-49,62
570,149419,M,50-65,33
571,149579,M,35-49,59
572,149662,F,>65,06
573,149838,M,35-49,62
574,149886,M,50-65,38
575,149963,M,50-65,59
576,150043,M,50-65,59
577,150176,M,35-49,62
578,150201,F,<35,21
579,150269,M,50-65,38
580,150303,F,35-49,78
581,150337,M,35-49,38
582,150393,M,50-65,51
583,150817,M,<35,80
584,150865,M,50-65,62
585,151015,M,50-65,33
586,151025,F,50-65,38
587,151216,M,35-49,78
588,151252,M,50-65,78
589,151260,M,50-65,38
590,151353,M,50-65,78
591,151702,M,50-65,51
592,151806,M,50-65,62
593,152033,M,35-49,51
594,152189,F,50-65,06
595,152198,F,50-65,62
596,152266,M,50-65,06
597,152339,M,50-65,59
598,152370,M,50-65,33
599,152462,M,50-65,78
600,152484,M,50-65,51
601,152715,M,35-49,62
602,152735,M,50-65,78
603,152797,M,50-65,51
604,152806,M,35-49,59
605,152824,M,50-65,78
606,152897,M,50-65,59
607,152989,F,50-65,62
608,152992,M,35-49,59
609,153003,M,35-49,33
610,153009,M,50-65,78
611,153041,M,50-65,38
612,153358,M,50-65,06
613,153490,M,50-65,33
614,153534,M,50-65,62
615,153656,M,35-49,59
616,153673,M,50-65,59
617,153731,M,35-49,59
618,153850,M,50-65,62
619,153900,M,35-49,59
620,153949,M,50-65,33
621,153963,M,35-49,78
622,153970,M,50-65,33
623,154052,M,35-49,78
624,154066,M,50-65,58
625,154084,M,35-49,33
626,154132,M,50-65,38
627,154165,F,35-49,06
628,154184,M,35-49,78
629,154248,M,35-49,78
630,154289,M,35-49,78
631,154300,M,50-65,59
632,154386,M,50-65,38
633,154544,M,50-65,80
634,154647,M,35-49,33
635,154737,M,35-49,80
636,154890,M,50-65,33
637,154897,M,50-65,78
638,154953,M,<35,58
639,154982,M,50-65,62
640,155063,M,50-65,78
641,155211,M,50-65,51
642,155231,M,35-49,62
643,155384,F,50-65,78
644,155563,M,35-49,59
645,155640,F,50-65,78
646,155710,M,35-49,70
647,155855,M,35-49,21
648,155896,M,35-49,33
649,155907,M,50-65,78
650,156003,F,35-49,38
651,156054,M,50-65,33
652,156096,M,35-49,78
653,156121,M,35-49,33
654,156268,M,50-65,78
655,156305,F,50-65,59
656,156366,M,35-49,59
657,156490,M,<35,58
658,156491,M,50-65,33
659,156514,M,35-49,78
660,156634,M,35-49,62
661,156644,M,50-65,59
662,156655,M,35-49,59
663,156705,M,50-65,78
664,156708,M,50-65,33
665,156715,M,<35,59
666,156974,M,35-49,78
667,157047,M,35-49,78
668,157246,M,50-65,38
669,157267,M,35-49,33
670,157310,M,50-65,78
671,157314,M,35-49,59
672,157480,F,35-49,59
673,157556,F,>65,21
674,157573,F,50-65,06
675,157796,M,50-65,62
676,157833,M,50-65,33
677,157880,F,50-65,62
678,158032,M,50-65,38
679,158293,M,>65,62
680,158369,M,>65,21
681,158388,M,50-65,40
682,158554,M,50-65,78
683,158565,M,50-65,78
684,158639,M,50-65,78
685,158671,M,35-49,78
686,158939,M,50-65,59
687,158972,M,35-49,59
688,159035,M,50-65,33
689,159071,M,50-65,58
690,159082,M,50-65,78
691,159219,M,35-49,62
692,159390,F,50-65,58
693,159554,M,50-65,38
694,159567,M,50-65,38
695,159875,F,35-49,62
696,159880,M,50-65,78
697,160378,M,35-49,38
698,160433,M,35-49,78
699,160513,M,50-65,59
700,160791,M,50-65,59
701,160892,M,35-49,59
702,160952,M,50-65,58
703,160974,M,>65,58
704,160985,F,50-65,59
705,160992,M,>65,06
706,161010,M,35-49,62
707,161156,M,50-65,62
708,161206,M,50-65,78
709,161394,M,50-65,59
710,161425,M,35-49,42
711,161452,F,50-65,51
712,161674,M,50-65,06
713,161742,M,35-49,38
714,161861,M,<35,21
715,161915,M,50-65,33
716,162055,M,35-49,62
717,162167,M,50-65,58
718,162269,F,35-49,33
719,162284,M,35-49,51
720,162402,M,50-65,78
721,162567,M,50-65,59
722,162754,M,50-65,78
723,162851,M,50-65,33
724,162884,M,50-65,62
725,163124,M,35-49,78
726,163264,M,50-65,59
727,163315,M,35-49,58
728,163332,M,50-65,58
729,163470,M,50-65,59
730,163869,M,35-49,38
731,163878,M,>65,78
732,163934,M,50-65,06
733,163936,M,50-65,33
734,163968,M,<35,59
735,163984,M,35-49,80
736,164050,M,50-65,33
737,164245,F,35-49,78
738,164308,M,50-65,38
739,164330,M,<35,78
740,164382,M,50-65,59
741,164453,M,35-49,78
742,164467,M,35-49,78
743,164508,M,50-65,39
744,164525,M,35-49,62
745,164593,M,50-65,78
746,164738,M,35-49,80
747,165076,M,50-65,78
748,165109,M,>65,51
749,165229,M,50-65,33
750,165324,M,50-65,59
751,165358,M,35-49,59
752,165377,M,35-49,59
753,165402,M,50-65,59
754,165609,M,35-49,59
755,165690,M,35-49,78
756,165785,M,50-65,78
757,166316,M,>65,62
758,166524,M,35-49,38
759,166603,M,35-49,78
760,166799,M,50-65,59
761,167097,M,35-49,78
762,167209,M,50-65,59
763,167298,M,50-65,78
764,167694,F,50-65,59
765,167823,M,50-65,58
766,168011,F,50-65,78
767,168201,M,50-65,78
768,168332,M,<35,78
769,168584,M,35-49,78
770,168797,F,35-49,78
771,168799,M,50-65,78
772,168832,M,50-65,78
773,168953,M,50-65,38
774,168956,M,50-65,38
775,168983,M,50-65,78
776,169206,M,50-65,78
777,169208,M,35-49,58
778,169242,M,35-49,78
779,169402,M,50-65,58
780,169558,M,50-65,59
781,169564,M,50-65,62
782,170035,M,50-65,62
783,170102,M,35-49,59
784,170131,M,35-49,38
785,170158,M,50-65,33
786,170167,M,50-65,58
787,170293,M,50-65,06
788,170455,F,35-49,33
789,170515,M,>65,62
790,170586,M,35-49,79
791,170729,M,50-65,33
792,170782,M,35-49,59
793,170837,M,50-65,62
794,170884,M,35-49,59
795,171002,M,50-65,78
796,171039,M,35-49,59
797,171090,M,50-65,59
798,171103,M,50-65,78
799,171222,M,50-65,62
800,171287,M,50-65,59
801,171396,M,50-65,62
802,171614,M,50-65,59
803,171664,M,50-65,59
804,171711,M,>65,33
805,171795,M,35-49,59
806,171799,M,50-65,33
807,172147,M,50-65,59
808,172277,M,50-65,59
809,172305,M,50-65,78
810,172406,M,>65,78
811,172457,F,50-65,59
812,172560,M,50-65,62
813,172576,M,35-49,59
814,172679,M,50-65,78
815,172756,M,50-65,58
816,172838,M,50-65,78
817,172869,M,50-65,78
818,173068,F,35-49,51
819,173181,M,50-65,78
820,173210,M,50-65,78
821,173319,M,50-65,51
822,173416,M,50-65,78
823,173528,M,35-49,38
824,173559,F,50-65,78
825,173576,F,35-49,33
826,173968,M,35-49,78
827,174204,F,35-49,78
828,174251,M,50-65,58
829,174296,M,50-65,06
830,174525,M,50-65,78
831,174547,M,50-65,78
832,174578,M,50-65,62
833,174585,M,35-49,59
834,174604,M,35-49,21
835,174617,M,50-65,62
836,174942,M,50-65,59
837,175030,F,50-65,51
838,175183,M,50-65,59
839,175203,M,35-49,59
840,175435,F,50-65,78
841,175450,M,50-65,78
842,175456,M,50-65,78
843,175498,M,35-49,79
844,175596,M,50-65,78
845,175616,M,>65,06
846,175673,M,50-65,62
847,175777,M,50-65,59
848,175866,M,50-65,78
849,175869,M,35-49,78
850,176003,M,35-49,80
851,176123,M,35-49,78
852,176162,M,35-49,38
853,176216,M,50-65,78
854,176264,M,50-65,59
855,176549,M,35-49,59
856,176713,M,50-65,78
857,176750,M,50-65,38
858,176862,M,35-49,59
859,176911,M,50-65,38
860,177045,M,50-65,78
861,177126,M,50-65,78
862,177158,F,50-65,78
863,177160,M,35-49,59
864,177373,M,50-65,80
865,177469,M,50-65,78
866,177738,M,>65,21
867,177767,M,35-49,78
868,177796,M,50-65,78
869,177933,M,50-65,78
870,177989,F,35-49,78
871,178222,M,35-49,38
872,178271,M,50-65,42
873,178285,M,50-65,38
874,178315,M,<35,21
875,178316,F,35-49,21
876,178786,M,>65,78
877,178797,M,50-65,62
878,178829,M,50-65,78
879,178862,F,50-65,59
880,179113,M,35-49,59
881,179122,F,50-65,38
882,179210,F,35-49,51
883,179354,F,50-65,78
884,179416,M,50-65,38
885,179604,M,50-65,62
886,179706,M,50-65,59
887,179724,M,35-49,58
888,179727,M,50-65,78
889,179750,M,35-49,59
890,179988,M,35-49,62
891,180008,M,50-65,38
892,180086,M,50-65,38
893,180171,M,50-65,59
894,180207,M,35-49,78
895,180223,M,35-49,38
896,180230,M,50-65,38
897,180273,M,50-65,33
898,180374,M,50-65,59
899,180415,M,35-49,78
900,180493,M,>65,06
901,180580,F,50-65,62
902,180587,F,35-49,38
903,180625,M,50-65,51
904,180808,M,50-65,78
905,180826,M,50-65,59
906,180952,M,50-65,62
907,180990,M,50-65,78
908,181027,M,50-65,59
909,181085,M,35-49,33
910,181312,M,50-65,33
911,181421,M,>65,62
912,181495,M,50-65,78
913,181548,M,50-65,62
914,181607,M,35-49,38
915,181624,M,50-65,78
916,181642,M,50-65,38
917,181867,M,50-65,62
918,181935,M,50-65,51
919,181964,M,50-65,59
920,182140,M,50-65,78
921,182205,F,50-65,78
922,182238,M,35-49,33
923,182297,M,50-65,62
924,182361,M,50-65,78
925,182406,M,50-65,06
926,182535,M,50-65,78
927,182794,M,35-49,62
928,183146,F,35-49,62
929,183178,M,50-65,78
930,183398,M,50-65,59
931,183470,M,50-65,51
932,183500,M,50-65,38
933,183542,F,50-65,59
934,183627,F,35-49,78
935,183834,M,35-49,78
936,183912,M,50-65,59
937,183978,M,35-49,58
938,184045,M,50-65,78
939,184070,M,50-65,06
940,184389,M,50-65,78
941,184407,F,50-65,62
942,184558,M,50-65,62
943,184660,M,50-65,78
944,184791,M,50-65,78
945,184838,M,35-49,78
946,184841,M,35-49,59
947,185126,M,50-65,78
948,185156,M,35-49,78
949,185183,M,50-65,78
950,185215,M,50-65,59
951,185265,M,50-65,33
952,185339,M,50-65,59
953,185724,M,50-65,51
954,185798,M,50-65,58
955,186079,M,35-49,06
956,186567,F,50-65,78
957,186625,M,50-65,38
958,186738,M,50-65,33
959,186748,M,>65,33
960,186815,M,50-65,59
961,186835,M,50-65,78
962,186860,M,35-49,78
963,186974,M,50-65,78
964,187189,M,50-65,33
965,187330,M,50-65,78
966,187495,M,50-65,59
967,187589,M,35-49,78
968,187606,F,50-65,40
969,187715,M,50-65,78
970,187833,M,50-65,59
971,187930,M,50-65,58
972,187947,M,50-65,21
973,188040,M,35-49,78
974,188096,F,35-49,59
975,188309,M,50-65,38
976,188482,M,35-49,38
977,188528,M,50-65,62
978,188537,M,50-65,78
979,188551,M,50-65,06
980,188558,M,50-65,78
981,188588,M,50-65,38
982,188766,M,50-65,62
983,188835,M,50-65,58
984,188938,M,50-65,59
985,188982,M,50-65,78
986,189014,M,35-49,62
987,189043,M,35-49,33
