,CUST_ID,SEX,AGE,DEPARTEMENT
504,163934,M,50-65,06
505,163936,M,50-65,33
506,163968,M,<35,59
507,164050,M,50-65,33
508,164245,F,35-49,78
509,164308,M,50-65,38
510,164382,M,50-65,59
511,164453,M,35-49,78
512,164525,M,35-49,62
513,164593,M,50-65,78
514,164738,M,35-49,80
515,165076,M,50-65,78
516,165109,M,>65,51
517,165229,M,50-65,33
518,165324,M,50-65,59
519,165344,M,35-49,33
520,165377,M,35-49,59
521,165402,M,50-65,59
522,165785,M,50-65,78
523,166316,M,>65,62
524,166603,M,35-49,78
525,166799,M,50-65,59
526,167097,M,35-49,78
527,167209,M,50-65,59
528,167298,M,50-65,78
529,167694,F,50-65,59
530,168201,M,50-65,78
531,168332,M,<35,78
532,168584,M,35-49,78
533,168799,M,50-65,78
534,168983,M,50-65,78
535,169402,M,50-65,58
536,169558,M,50-65,59
537,169564,M,50-65,62
538,170035,M,50-65,62
539,170102,M,35-49,59
540,170131,M,35-49,38
541,170158,M,50-65,33
542,170293,M,50-65,06
543,170455,F,35-49,33
544,170515,M,>65,62
545,170729,M,50-65,33
546,170782,M,35-49,59
547,170884,M,35-49,59
548,171002,M,50-65,78
549,171039,M,35-49,59
550,171090,M,50-65,59
551,171103,M,50-65,78
552,171222,M,50-65,62
553,171287,M,50-65,59
554,171396,M,50-65,62
555,171614,M,50-65,59
556,171664,M,50-65,59
557,171711,M,>65,33
558,171795,M,35-49,59
559,171799,M,50-65,33
560,172277,M,50-65,59
561,172305,M,50-65,78
562,172406,M,>65,78
563,172457,F,50-65,59
564,172560,M,50-65,62
565,172679,M,50-65,78
566,172838,M,50-65,78
567,173068,F,35-49,51
568,173181,M,50-65,78
569,173210,M,50-65,78
570,173319,M,50-65,51
571,173528,M,35-49,38
572,173559,F,50-65,78
573,173576,F,35-49,33
574,173968,M,35-49,78
575,174204,F,35-49,78
576,174458,M,<35,78
577,174525,M,50-65,78
578,174547,M,50-65,78
579,174578,M,50-65,62
580,174585,M,35-49,59
581,174604,M,35-49,21
582,174617,M,50-65,62
583,174942,M,50-65,59
584,175030,F,50-65,51
585,175203,M,35-49,59
586,175450,M,50-65,78
587,175456,M,50-65,78
588,175596,M,50-65,78
589,175616,M,>65,06
590,175673,M,50-65,62
591,175869,M,35-49,78
592,176216,M,50-65,78
593,176549,M,35-49,59
594,176750,M,50-65,38
595,176862,M,35-49,59
596,176911,M,50-65,38
597,177045,M,50-65,78
598,177126,M,50-65,78
599,177158,F,50-65,78
600,177373,M,50-65,80
601,177469,M,50-65,78
602,177933,M,50-65,78
603,177989,F,35-49,78
604,178285,M,50-65,38
605,178315,M,<35,21
606,178316,F,35-49,21
607,178751,M,35-49,62
608,178786,M,>65,78
609,178797,M,50-65,62
610,178829,M,50-65,78
611,178862,F,50-65,59
612,179113,M,35-49,59
613,179122,F,50-65,38
614,179210,F,35-49,51
615,179354,F,50-65,78
616,179416,M,50-65,38
617,179724,M,35-49,58
618,179727,M,50-65,78
619,179750,M,35-49,59
620,179988,M,35-49,62
621,180207,M,35-49,78
622,180223,M,35-49,38
623,180230,M,50-65,38
624,180374,M,50-65,59
625,180415,M,35-49,78
626,180493,M,>65,06
627,180625,M,50-65,51
628,180808,M,50-65,78
629,180826,M,50-65,59
630,180952,M,50-65,62
631,180990,M,50-65,78
632,181027,M,50-65,59
633,181085,M,35-49,33
634,181186,F,>65,06
635,181312,M,50-65,33
636,181421,M,>65,62
637,181607,M,35-49,38
638,181642,M,50-65,38
639,181686,M,50-65,78
640,181867,M,50-65,62
641,181935,M,50-65,51
642,181964,M,50-65,59
643,182205,F,50-65,78
644,182238,M,35-49,33
645,182297,M,50-65,62
646,182361,M,50-65,78
647,182406,M,50-65,06
648,182535,M,50-65,78
649,182794,M,35-49,62
650,183178,M,50-65,78
651,183398,M,50-65,59
652,183542,F,50-65,59
653,183834,M,35-49,78
654,183912,M,50-65,59
655,183978,M,35-49,58
656,184045,M,50-65,78
657,184070,M,50-65,06
658,184389,M,50-65,78
659,184731,M,>65,33
660,184791,M,50-65,78
661,184838,M,35-49,78
662,184841,M,35-49,59
663,185156,M,35-49,78
664,185183,M,50-65,78
665,185215,M,50-65,59
666,185339,M,50-65,59
667,185724,M,50-65,51
668,185798,M,50-65,58
669,186567,F,50-65,78
670,186738,M,50-65,33
671,186748,M,>65,33
672,186815,M,50-65,59
673,186835,M,50-65,78
674,186974,M,50-65,78
675,187495,M,50-65,59
676,187715,M,50-65,78
677,187833,M,50-65,59
678,187947,M,50-65,21
679,188096,F,35-49,59
680,188309,M,50-65,38
681,188482,M,35-49,38
682,188528,M,50-65,62
683,188537,M,50-65,78
684,188558,M,50-65,78
685,188588,M,50-65,38
686,188938,M,50-65,59
687,189014,M,35-49,62
688,189043,M,35-49,33
689,189194,M,35-49,33
690,189283,M,50-65,38
691,189419,M,50-65,33
692,189637,M,50-65,78
693,189769,M,50-65,38
694,190168,M,50-65,78
695,190264,F,35-49,59
696,190629,M,>65,62
697,190868,M,35-49,78
698,191304,M,50-65,59
699,191307,M,50-65,59
700,191426,M,50-65,78
701,191472,M,50-65,78
702,191561,M,50-65,59
703,191656,F,35-49,06
704,191747,M,35-49,38
705,191954,M,35-49,80
706,192058,M,35-49,62
707,192277,M,50-65,06
708,192516,M,35-49,62
709,192562,M,35-49,59
710,192624,M,35-49,78
711,192639,M,35-49,06
712,192647,M,50-65,78
713,192763,M,50-65,33
714,193056,M,35-49,33
715,193058,F,>65,33
716,193191,M,50-65,38
717,193219,F,50-65,21
718,193227,M,50-65,78
719,193333,M,35-49,51
720,193469,M,50-65,78
721,193677,M,35-49,51
722,193796,M,50-65,33
723,193807,M,50-65,78
724,193871,M,35-49,78
725,193943,M,>65,78
726,194411,M,50-65,38
727,194430,M,50-65,58
728,194469,M,50-65,59
729,195024,M,50-65,62
730,195105,M,35-49,78
731,195197,M,50-65,59
732,195200,M,35-49,62
733,195241,M,35-49,58
734,195246,M,35-49,59
735,195260,M,50-65,78
736,195564,M,35-49,33
737,195749,M,50-65,59
738,195791,M,50-65,78
739,195808,M,50-65,38
740,195864,M,50-65,78
741,196163,M,50-65,58
742,196232,M,50-65,51
743,196252,F,35-49,51
744,196976,M,35-49,33
745,197219,M,35-49,39
746,197394,M,50-65,38
747,197421,M,35-49,33
748,197571,M,35-49,59
749,197678,M,50-65,58
750,197718,M,35-49,62
751,197750,M,50-65,33
752,197892,M,50-65,62
753,197985,M,50-65,59
754,198355,M,35-49,38
755,198410,M,50-65,78
756,198443,M,50-65,78
757,198525,M,35-49,06
758,198623,M,50-65,59
759,198674,M,35-49,79
760,198697,M,50-65,33
761,198923,M,50-65,78
762,199278,M,35-49,59
763,199285,M,35-49,78
764,199576,M,50-65,78
765,199656,M,50-65,59
766,199673,M,50-65,59
767,199769,M,50-65,78
768,199911,M,35-49,62
769,199937,M,50-65,78
770,199984,M,50-65,59
771,200047,M,50-65,78
772,200082,M,50-65,78
773,200370,M,50-65,78
774,200391,M,50-65,62
775,200525,M,50-65,33
776,200564,M,50-65,59
777,200726,M,50-65,78
778,200887,M,50-65,78
779,200898,M,50-65,38
780,201118,M,35-49,51
781,201127,M,35-49,51
782,201253,M,35-49,78
783,201396,M,50-65,51
784,201410,M,50-65,78
785,201704,F,35-49,59
786,201887,M,50-65,78
787,201921,M,35-49,59
788,202040,M,50-65,78
789,202124,M,35-49,78
790,202227,M,50-65,38
791,202371,M,35-49,78
792,202535,M,50-65,21
793,202754,M,50-65,51
794,203067,M,35-49,59
795,203225,M,>65,21
796,203487,M,50-65,78
797,203819,M,35-49,38
798,203898,M,50-65,33
799,204013,M,35-49,58
800,204037,M,50-65,59
801,204046,M,50-65,33
802,204068,M,35-49,62
803,204181,M,50-65,80
804,204208,M,>65,78
805,204383,M,50-65,78
806,204400,M,50-65,78
807,204431,M,50-65,59
808,204764,M,50-65,62
809,204886,M,>65,78
810,204947,M,35-49,78
811,205109,M,50-65,62
812,205440,F,50-65,38
813,205463,F,>65,51
814,205515,M,>65,58
815,205654,M,35-49,78
816,205668,M,35-49,78
817,205683,M,50-65,33
818,205800,M,50-65,38
819,205866,M,>65,78
820,206111,M,35-49,33
821,206416,M,50-65,38
822,207233,M,50-65,51
823,207265,F,35-49,62
824,207287,M,50-65,78
825,207309,M,50-65,62
826,207999,F,35-49,62
827,208423,M,50-65,78
828,208744,M,50-65,33
829,208815,M,35-49,79
830,208883,M,50-65,21
831,209010,M,35-49,59
832,209033,M,35-49,59
833,209038,F,50-65,39
834,209276,M,50-65,38
835,209514,M,50-65,21
836,209608,M,50-65,59
837,209659,M,50-65,78
838,209677,M,50-65,78
