,CUST_ID,SEX,AGE,DEPARTEMENT
669,156529,M,50-65,38
670,156578,M,50-65,72
671,156634,M,35-49,62
672,156644,M,50-65,59
673,156878,M,35-49,91
674,157403,M,35-49,33
675,157414,M,35-49,60
676,157430,M,50-65,64
677,157538,M,50-65,27
678,157669,M,<35,94
679,157675,M,35-49,82
680,157713,M,35-49,95
681,157783,M,35-49,95
682,157836,M,35-49,84
683,157902,M,50-65,94
684,157952,M,>65,92
685,158020,M,50-65,52
686,158045,M,50-65,13
687,158156,M,50-65,38
688,158259,M,50-65,69
689,158377,M,35-49,88
690,158473,M,35-49,13
691,158500,F,50-65,69
692,158503,M,50-65,69
693,158509,M,35-49,69
694,158617,M,50-65,30
695,158634,M,50-65,21
696,158639,M,50-65,78
697,158646,M,50-65,39
698,158675,M,>65,47
699,158992,M,50-65,85
700,159142,M,35-49,62
701,159191,M,50-65,63
702,159271,M,50-65,49
703,159327,M,35-49,49
704,159351,M,50-65,42
705,159379,M,35-49,57
706,159466,M,50-65,16
707,159503,M,>65,53
708,159559,M,50-65,37
709,159719,M,35-49,78
710,159915,M,35-49,35
711,160178,M,>65,88
712,160197,M,35-49,01
713,160433,M,35-49,78
714,160488,M,50-65,44
715,160822,M,50-65,91
716,160843,M,50-65,12
717,160915,M,35-49,83
718,161052,M,50-65,54
719,161078,M,35-49,69
720,161112,M,50-65,56
721,161139,M,35-49,45
722,161194,M,35-49,35
723,161330,M,50-65,01
724,161341,M,50-65,21
725,161361,M,>65,27
726,161366,M,50-65,52
727,161377,M,50-65,58
728,161474,M,35-49,69
729,161499,M,35-49,13
730,161523,M,35-49,35
731,161620,M,50-65,77
732,161748,M,50-65,88
733,161770,M,50-65,60
734,161776,M,35-49,31
735,161807,M,50-65,86
736,161808,M,35-49,27
737,162102,M,50-65,69
738,162223,M,50-65,44
739,162518,M,>65,83
740,162585,M,35-49,78
741,162744,M,50-65,65
742,162818,M,35-49,45
743,162836,M,50-65,44
744,162884,M,50-65,62
745,163004,M,50-65,13
746,163193,M,35-49,10
747,163197,M,35-49,36
748,163225,M,50-65,33
749,163333,M,50-65,18
750,163515,M,50-65,62
751,163646,M,>65,33
752,163772,M,35-49,35
753,163817,M,50-65,93
754,163848,M,50-65,93
755,164011,F,50-65,78
756,164050,M,50-65,33
757,164053,M,50-65,92
758,164078,M,50-65,83
759,164237,M,50-65,93
760,164331,M,35-49,44
761,164387,M,>65,83
762,164462,M,35-49,44
763,164593,M,50-65,78
764,164771,M,35-49,83
765,165013,M,>65,38
766,165350,M,50-65,95
767,165486,M,35-49,30
768,165496,M,35-49,79
769,165515,M,50-65,76
770,165686,M,50-65,67
771,165774,M,50-65,02
772,165775,M,50-65,92
773,165812,M,35-49,14
774,166178,M,50-65,28
775,166235,M,35-49,30
776,166243,M,50-65,77
777,166279,M,50-65,80
778,166322,M,35-49,39
779,166535,F,50-65,07
780,166600,M,35-49,13
781,167059,M,50-65,44
782,167343,M,50-65,44
783,167612,M,50-65,65
784,167759,M,35-49,27
785,167887,F,>65,92
786,167890,M,35-49,45
787,168098,M,35-49,40
788,168153,M,50-65,69
789,168172,M,35-49,68
790,168201,M,50-65,78
791,168268,M,50-65,38
792,168326,M,35-49,74
793,168339,M,35-49,80
794,168354,M,35-49,77
795,168798,M,50-65,54
796,168995,M,35-49,94
797,169171,M,50-65,28
798,169349,M,50-65,69
799,169398,M,50-65,29
800,169480,M,35-49,67
801,169511,M,50-65,94
802,169532,M,35-49,01
803,169564,M,50-65,62
804,169590,M,50-65,17
805,169933,M,50-65,67
806,170220,M,50-65,40
807,170273,M,50-65,35
808,170782,M,35-49,59
809,170999,M,<35,62
810,171002,M,50-65,78
811,171050,M,50-65,44
812,171053,M,>65,78
