,CUST_ID,SEX,AGE,DEPARTEMENT
486,157480,F,35-49,59
487,157556,F,>65,21
488,157573,F,50-65,06
489,157796,M,50-65,62
490,157833,M,50-65,33
491,158032,M,50-65,38
492,158293,M,>65,62
493,158388,M,50-65,40
494,158554,M,50-65,78
495,158639,M,50-65,78
496,159035,M,50-65,33
497,159082,M,50-65,78
498,159390,F,50-65,58
499,159567,M,50-65,38
500,159875,F,35-49,62
501,160378,M,35-49,38
502,160433,M,35-49,78
503,160513,M,50-65,59
504,160892,M,35-49,59
505,160952,M,50-65,58
506,160974,M,>65,58
507,160992,M,>65,06
508,161156,M,50-65,62
509,161206,M,50-65,78
510,161394,M,50-65,59
511,161674,M,50-65,06
512,161742,M,35-49,38
513,161861,M,<35,21
514,161915,M,50-65,33
515,162055,M,35-49,62
516,162167,M,50-65,58
517,162269,F,35-49,33
518,162284,M,35-49,51
519,162402,M,50-65,78
520,162567,M,50-65,59
521,162754,M,50-65,78
522,162884,M,50-65,62
523,163124,M,35-49,78
524,163264,M,50-65,59
525,163332,M,50-65,58
526,163810,M,<35,78
527,163869,M,35-49,38
528,163936,M,50-65,33
529,163968,M,<35,59
530,163984,M,35-49,80
531,164245,F,35-49,78
532,164308,M,50-65,38
533,164382,M,50-65,59
534,164525,M,35-49,62
535,164593,M,50-65,78
536,164738,M,35-49,80
537,165076,M,50-65,78
538,165109,M,>65,51
539,165229,M,50-65,33
540,165324,M,50-65,59
541,165377,M,35-49,59
542,165402,M,50-65,59
543,165785,M,50-65,78
544,166603,M,35-49,78
545,166799,M,50-65,59
546,167097,M,35-49,78
547,167209,M,50-65,59
548,167298,M,50-65,78
549,167428,M,>65,78
550,167694,F,50-65,59
551,168201,M,50-65,78
552,168332,M,<35,78
553,168584,M,35-49,78
554,168797,F,35-49,78
555,168799,M,50-65,78
556,168953,M,50-65,38
557,168983,M,50-65,78
558,169206,M,50-65,78
559,169558,M,50-65,59
560,169564,M,50-65,62
561,170035,M,50-65,62
562,170102,M,35-49,59
563,170131,M,35-49,38
564,170158,M,50-65,33
565,170293,M,50-65,06
566,170455,F,35-49,33
567,170515,M,>65,62
568,170729,M,50-65,33
569,170884,M,35-49,59
570,171002,M,50-65,78
571,171039,M,35-49,59
572,171090,M,50-65,59
573,171103,M,50-65,78
574,171222,M,50-65,62
575,171287,M,50-65,59
576,171396,M,50-65,62
577,171614,M,50-65,59
578,171664,M,50-65,59
579,171711,M,>65,33
580,171795,M,35-49,59
581,171799,M,50-65,33
582,171803,M,50-65,78
583,172277,M,50-65,59
584,172305,M,50-65,78
585,172406,M,>65,78
586,172457,F,50-65,59
587,172560,M,50-65,62
588,172576,M,35-49,59
589,172679,M,50-65,78
590,172838,M,50-65,78
591,173068,F,35-49,51
592,173181,M,50-65,78
593,173210,M,50-65,78
594,173319,M,50-65,51
595,173528,M,35-49,38
596,173559,F,50-65,78
597,173576,F,35-49,33
598,173968,M,35-49,78
599,174204,F,35-49,78
600,174296,M,50-65,06
601,174458,M,<35,78
602,174525,M,50-65,78
603,174547,M,50-65,78
604,174578,M,50-65,62
605,174585,M,35-49,59
606,174604,M,35-49,21
607,174617,M,50-65,62
608,174731,M,35-49,21
609,174942,M,50-65,59
610,175030,F,50-65,51
611,175203,M,35-49,59
612,175450,M,50-65,78
613,175456,M,50-65,78
614,175498,M,35-49,79
615,175616,M,>65,06
616,175673,M,50-65,62
617,175777,M,50-65,59
618,175869,M,35-49,78
619,176003,M,35-49,80
620,176123,M,35-49,78
621,176216,M,50-65,78
622,176549,M,35-49,59
623,176750,M,50-65,38
624,176862,M,35-49,59
625,176911,M,50-65,38
626,177045,M,50-65,78
627,177126,M,50-65,78
628,177158,F,50-65,78
629,177160,M,35-49,59
630,177373,M,50-65,80
631,177469,M,50-65,78
632,177933,M,50-65,78
633,177989,F,35-49,78
634,178222,M,35-49,38
635,178285,M,50-65,38
636,178315,M,<35,21
637,178316,F,35-49,21
638,178751,M,35-49,62
639,178786,M,>65,78
640,178797,M,50-65,62
641,178829,M,50-65,78
642,179113,M,35-49,59
643,179122,F,50-65,38
644,179210,F,35-49,51
645,179416,M,50-65,38
646,179724,M,35-49,58
647,179727,M,50-65,78
648,179750,M,35-49,59
649,179988,M,35-49,62
650,180223,M,35-49,38
651,180230,M,50-65,38
652,180374,M,50-65,59
653,180415,M,35-49,78
654,180493,M,>65,06
655,180587,F,35-49,38
656,180625,M,50-65,51
657,180808,M,50-65,78
658,180826,M,50-65,59
659,180952,M,50-65,62
660,180990,M,50-65,78
661,181027,M,50-65,59
662,181085,M,35-49,33
663,181312,M,50-65,33
664,181495,M,50-65,78
665,181607,M,35-49,38
666,181642,M,50-65,38
667,181686,M,50-65,78
668,181867,M,50-65,62
669,181935,M,50-65,51
670,181964,M,50-65,59
671,182205,F,50-65,78
672,182238,M,35-49,33
673,182535,M,50-65,78
674,182794,M,35-49,62
675,182855,M,50-65,59
676,183398,M,50-65,59
677,183542,F,50-65,59
678,183834,M,35-49,78
679,183912,M,50-65,59
680,183978,M,35-49,58
681,184045,M,50-65,78
682,184070,M,50-65,06
683,184407,F,50-65,62
684,184660,M,50-65,78
685,184791,M,50-65,78
686,184838,M,35-49,78
687,184841,M,35-49,59
688,185126,M,50-65,78
689,185156,M,35-49,78
690,185183,M,50-65,78
691,185215,M,50-65,59
692,185265,M,50-65,33
693,185724,M,50-65,51
694,185798,M,50-65,58
695,186079,M,35-49,06
696,186567,F,50-65,78
697,186625,M,50-65,38
698,186738,M,50-65,33
699,186748,M,>65,33
700,186815,M,50-65,59
701,186835,M,50-65,78
702,186860,M,35-49,78
703,186974,M,50-65,78
704,187189,M,50-65,33
705,187589,M,35-49,78
706,187715,M,50-65,78
707,187833,M,50-65,59
708,187930,M,50-65,58
709,187947,M,50-65,21
710,188096,F,35-49,59
711,188309,M,50-65,38
712,188482,M,35-49,38
713,188528,M,50-65,62
714,188537,M,50-65,78
715,188558,M,50-65,78
716,188588,M,50-65,38
717,188629,M,50-65,38
718,188938,M,50-65,59
719,188982,M,50-65,78
720,189014,M,35-49,62
721,189043,M,35-49,33
722,189419,M,50-65,33
723,189637,M,50-65,78
724,189769,M,50-65,38
725,189855,M,50-65,33
726,190062,M,50-65,78
727,190168,M,50-65,78
728,190629,M,>65,62
729,191293,M,50-65,38
730,191307,M,50-65,59
731,191426,M,50-65,78
732,191472,M,50-65,78
733,191561,M,50-65,59
734,191656,F,35-49,06
735,191681,M,50-65,38
736,191714,M,50-65,21
737,191747,M,35-49,38
738,191954,M,35-49,80
739,192058,M,35-49,62
740,192277,M,50-65,06
741,192445,M,50-65,62
742,192455,M,50-65,78
743,192516,M,35-49,62
744,192624,M,35-49,78
745,192639,M,35-49,06
746,192763,M,50-65,33
747,193056,M,35-49,33
748,193058,F,>65,33
749,193191,M,50-65,38
750,193219,F,50-65,21
751,193227,M,50-65,78
752,193333,M,35-49,51
753,193469,M,50-65,78
754,193677,M,35-49,51
755,193696,M,50-65,59
756,193796,M,50-65,33
757,193807,M,50-65,78
758,193871,M,35-49,78
759,193943,M,>65,78
760,194411,M,50-65,38
761,194469,M,50-65,59
762,194636,M,50-65,78
763,195024,M,50-65,62
764,195105,M,35-49,78
765,195197,M,50-65,59
766,195200,M,35-49,62
767,195241,M,35-49,58
768,195246,M,35-49,59
769,195260,M,50-65,78
770,195564,M,35-49,33
771,195791,M,50-65,78
772,195808,M,50-65,38
773,195864,M,50-65,78
774,196232,M,50-65,51
775,196749,M,50-65,78
776,196976,M,35-49,33
777,197039,M,35-49,78
778,197394,M,50-65,38
779,197571,M,35-49,59
780,197627,M,35-49,59
781,197678,M,50-65,58
782,197718,M,35-49,62
783,197750,M,50-65,33
784,197752,M,50-65,38
785,197892,M,50-65,62
786,197985,M,50-65,59
787,198355,M,35-49,38
788,198410,M,50-65,78
789,198443,M,50-65,78
790,198525,M,35-49,06
791,198697,M,50-65,33
792,198805,M,50-65,33
793,198923,M,50-65,78
794,199278,M,35-49,59
795,199285,M,35-49,78
796,199323,M,50-65,59
797,199576,M,50-65,78
798,199656,M,50-65,59
799,199673,M,50-65,59
800,199769,M,50-65,78
801,199937,M,50-65,78
802,199984,M,50-65,59
803,200047,M,50-65,78
804,200082,M,50-65,78
805,200111,M,>65,59
806,200347,M,50-65,58
807,200366,M,50-65,62
808,200370,M,50-65,78
809,200391,M,50-65,62
810,200564,M,50-65,59
811,200726,M,50-65,78
812,200739,F,50-65,51
813,200898,M,50-65,38
814,201118,M,35-49,51
815,201127,M,35-49,51
816,201253,M,35-49,78
817,201396,M,50-65,51
818,201410,M,50-65,78
819,201448,M,50-65,33
820,201704,F,35-49,59
821,201887,M,50-65,78
822,201921,M,35-49,59
823,202040,M,50-65,78
824,202075,M,50-65,62
825,202124,M,35-49,78
826,202371,M,35-49,78
827,202507,M,50-65,59
828,202535,M,50-65,21
829,202691,M,50-65,33
830,202754,M,50-65,51
831,203067,M,35-49,59
832,203225,M,>65,21
833,203373,M,35-49,78
834,203487,M,50-65,78
835,203556,M,50-65,78
836,203707,M,50-65,59
837,203819,M,35-49,38
838,204013,M,35-49,58
839,204029,M,50-65,78
840,204037,M,50-65,59
841,204046,M,50-65,33
842,204068,M,35-49,62
